,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
76944,ENSG00000288145.1,EIF5A,5677,False,True,False,False,55.3
76946,ENSG00000288146.1,NOC4L,2761,False,True,False,False,63.76
76949,ENSG00000288149.1,SYT8,11147,False,True,False,False,63.55
76953,ENSG00000288152.1,BRME1,6574,False,True,False,False,52.62
76955,ENSG00000288155.1,SLC9B1P3,1334,False,False,False,False,37.22
76956,ENSG00000288157.1,NPY4R2,1956,False,True,False,False,52.24
76957,ENSG00000288160.3,PRR33,3319,False,True,False,False,66.16
76958,ENSG00000288161.1,ALG1L6P,758,False,False,False,False,53.77
76959,ENSG00000288166.1,CTTN-DT,3548,True,False,False,False,46.87
76960,ENSG00000288167.2,SEPTIN7P9,343,False,False,False,False,33.42
76961,ENSG00000288169.1,ACAP1,10463,False,True,False,False,54.54999999999999
76964,ENSG00000288170.2,DDX11L9,573,False,False,False,False,59.55
76965,ENSG00000288174.1,SLC2A4,7260,False,True,False,False,57.84000000000001
76967,ENSG00000288175.3,SYT15B,6026,False,True,False,False,56.12
76968,ENSG00000288178.1,LINC02255,199,True,False,False,False,57.34
76969,ENSG00000288181.1,CTAGE8,2331,False,True,False,False,41.91
76970,ENSG00000288183.1,MIR27A,78,False,False,False,False,60.26
76971,ENSG00000288185.1,IL27RA,2950,False,True,False,False,51.73
76972,ENSG00000288186.1,PPP1R27,2375,False,True,False,False,61.19
76974,ENSG00000288188.1,MAGEL2,3747,False,True,False,False,64.16
76975,ENSG00000288191.1,MISP3,5780,False,True,False,False,67.75
76977,ENSG00000288193.2,OR4N4C,1125,False,True,False,False,45.51
76978,ENSG00000288194.1,OR4M2,939,False,True,False,False,44.09
76979,ENSG00000288195.1,PODNL1,11852,False,True,False,False,54.14
76981,ENSG00000288196.1,BMS1P7,1052,False,False,False,False,40.35
76982,ENSG00000288198.2,PPFIA1,23349,False,True,False,False,44.98
76986,ENSG00000288199.3,LSP1,7259,False,True,False,False,61.64000000000001
76989,ENSG00000288200.1,SNRPCP10,210,False,False,False,False,59.05
76990,ENSG00000288201.1,RNA5SP315,116,False,False,False,False,47.41
76991,ENSG00000288204.1,HMX1,2568,False,True,False,False,59.37
76992,ENSG00000288205.1,RNU6-1118P,104,False,False,False,False,39.42
76993,ENSG00000288206.1,KIR2DS5,2273,False,True,False,False,48.35
76994,ENSG00000288207.2,WASH3P,1394,False,False,False,False,56.45
76995,ENSG00000288209.1,GALNT9-AS1,2488,True,False,False,False,57.3
76996,ENSG00000288210.1,ASF1B,3789,False,True,False,False,50.78
76998,ENSG00000288213.1,MCRIP1,10840,False,True,False,False,59.79999999999999
77000,ENSG00000288214.1,GOLGA6L1,1248,False,True,False,False,51.65
77001,ENSG00000288215.1,Y_RNA,112,False,False,False,False,39.29
77002,ENSG00000288216.2,SLC5A11,6277,False,True,False,False,45.51
77005,ENSG00000288217.3,PEX5,11890,False,True,False,False,42.58
77009,ENSG00000288219.1,TNNI2,1814,False,True,False,False,65.11
77011,ENSG00000288220.1,CBLL1P1,1600,False,False,False,False,44.81
77012,ENSG00000288222.1,RNU6-978P,103,False,False,False,False,38.83
77013,ENSG00000288223.1,PABPC1P12,2175,False,False,False,False,43.17
77014,ENSG00000288226.1,GLRX5P1,303,False,False,False,False,56.44
77015,ENSG00000288233.1,MIR548K,116,False,False,False,False,34.48
77016,ENSG00000288235.1,FAM106C,1623,True,False,False,False,45.53
77017,ENSG00000288237.1,H19,10075,True,False,False,False,62.14000000000001
77019,ENSG00000288239.1,C19orf67,2283,False,True,False,False,55.97
77021,ENSG00000288240.1,RN7SL619P,258,False,False,False,False,54.26
77022,ENSG00000288243.1,STING1,25773,False,True,False,False,53.56
77026,ENSG00000288248.1,ST13P5,1110,False,False,False,False,46.31
77027,ENSG00000288250.1,TNNT3,4044,False,True,False,False,61.18
77030,ENSG00000288257.1,STRA6,13369,False,True,False,False,55.21000000000001
77034,ENSG00000288262.1,ZNF73P,2720,False,False,False,False,39.53
77035,ENSG00000288263.1,GRK1,7715,False,True,False,False,60.38
77038,ENSG00000288268.1,CICP9,1913,False,False,False,False,60.57
77039,ENSG00000288269.1,GCGR,5058,False,False,False,False,65.97
77041,ENSG00000288272.1,ACTR3BP6,1338,False,False,False,False,40.21
77042,ENSG00000288273.1,CT47A6,1298,False,True,False,False,49.44
77043,ENSG00000288274.1,SMIM33,2594,False,True,False,False,55.27
77044,ENSG00000288278.1,EEF1DP1,896,False,False,False,False,59.82
77045,ENSG00000288283.1,RFX1,7014,False,True,False,False,56.3
77048,ENSG00000288289.1,RN7SL231P,272,False,False,False,False,55.88
77049,ENSG00000288291.1,LINC02361,1484,True,False,False,False,63.26
77050,ENSG00000288292.1,CLDN7,6529,False,True,False,False,61.53
77052,ENSG00000288293.1,CC2D1A,7810,False,True,False,False,53.88
77055,ENSG00000288297.1,ECSCR,1031,False,True,False,False,51.16
77056,ENSG00000288299.1,LDHA,15766,False,True,False,False,43.95
77059,ENSG00000288301.1,NEURL4,12220,False,True,False,False,57.23
77063,ENSG00000288303.1,MTND3P22,243,False,False,True,False,31.75
77064,ENSG00000288305.1,LINC00552,2579,False,False,False,False,57.19
77065,ENSG00000288306.1,OR7E55P,895,False,False,False,False,48.49
77066,ENSG00000288308.1,MIR6724-4,92,False,False,False,False,83.7
77067,ENSG00000288309.2,SPAG11A,3293,False,True,False,False,44.82
77069,ENSG00000288312.1,LINC02018,18061,True,False,False,False,44.97
77070,ENSG00000288314.2,PPIAP46,490,False,False,False,False,47.76
77071,ENSG00000288315.1,SLC9B1P4,1288,False,False,False,False,37.31
77072,ENSG00000288317.1,LINC01150,1398,True,False,False,False,46.2
77073,ENSG00000288318.1,PALM3,4924,False,True,False,False,57.47
77074,ENSG00000288320.1,MRPL23-AS1,1876,True,False,False,False,64.03
77075,ENSG00000288323.2,FAM86DP,18489,True,False,False,False,50.79
77076,ENSG00000288324.1,ADGRL1,12621,False,True,False,False,56.42
77079,ENSG00000288325.1,GPS2,8780,False,True,False,False,56.28
77081,ENSG00000288326.1,RNA5-8SN1,153,False,False,False,False,57.52
77082,ENSG00000288329.1,MIR181D,137,False,False,False,False,59.85
77083,ENSG00000288331.1,MIR7847,103,False,False,False,False,65.05
77084,ENSG00000288332.1,PIMREGP3,755,False,False,False,False,57.35
77085,ENSG00000288335.2,TWIST2,3298,False,True,False,False,50.47
77086,ENSG00000288338.1,ACTR3BP5,1479,False,False,False,False,42.66
77087,ENSG00000288342.1,PABPC1P9,1612,False,False,False,False,42.51
77088,ENSG00000288344.1,GOLGA8DP,2418,False,True,False,False,53.15
77089,ENSG00000288347.1,POTEB,1658,False,True,False,False,36.36
77090,ENSG00000288348.1,ADGRL1-AS1,4029,True,False,False,False,55.97
77091,ENSG00000288352.1,C1RL-AS1,6966,True,False,False,False,51.7
77092,ENSG00000288353.1,ARHGAP17,19173,False,False,False,False,44.36
77096,ENSG00000288355.1,MIR6859-3,68,False,False,False,False,61.76
77097,ENSG00000288357.1,KIR2DL5A,2273,False,True,False,False,48.35999999999999
77098,ENSG00000288358.1,MIR3159,74,False,False,False,False,56.76
77099,ENSG00000288360.1,ZSWIM4,6335,False,True,False,False,53.53
77100,ENSG00000288362.1,CYP11A1,6681,False,True,False,False,47.58
77104,ENSG00000288363.1,CT47A1,1288,False,True,False,False,49.53
77105,ENSG00000288364.1,NDN,324,False,True,False,False,66.16
77106,ENSG00000288366.1,MIR1199,119,False,False,False,False,79.83
77107,ENSG00000288367.1,MIR675,73,False,False,False,False,68.49
77108,ENSG00000288368.1,C1GALT1C1,3128,False,True,False,False,39.69
77109,ENSG00000288369.1,RBP5,4646,False,False,False,False,51.279999999999994
77113,ENSG00000288370.1,CTAGE4,2331,False,True,False,False,41.91
77114,ENSG00000288378.1,H2AZP4,377,False,False,False,False,49.07
77115,ENSG00000288387.1,RNA5-8SN3,153,False,False,False,False,57.52
77116,ENSG00000288389.1,KIR3DL2,354,False,True,False,False,55.67
77117,ENSG00000288390.1,UBL7-DT,9425,True,False,False,False,44.64
77118,ENSG00000288393.2,ZNF75CP,1532,False,False,False,False,43.6
77119,ENSG00000288394.1,ABCD1P4,604,False,False,False,False,61.11
77120,ENSG00000288397.1,MIR181C,110,False,False,False,False,54.55
77121,ENSG00000288399.2,KCTD11,5975,False,True,False,False,60.44
77122,ENSG00000288400.2,EP400P1,2835,False,False,False,False,49.5
77123,ENSG00000288401.1,CTTN,12671,False,True,False,False,52.81000000000001
77127,ENSG00000288407.1,CCDC33,10483,False,False,False,False,53.63
77131,ENSG00000288408.1,UBL7,3062,False,True,False,False,47.95
77132,ENSG00000288411.1,SAA1,1509,False,True,False,False,50.35
77133,ENSG00000288412.1,H3P46,294,False,False,False,False,44.88
77134,ENSG00000288415.1,MIR4298,73,False,False,False,False,56.16
77135,ENSG00000288417.1,LINC03014,13539,True,False,False,False,51.41
77136,ENSG00000288418.1,EVA1CP5,369,False,False,False,False,44.87
77137,ENSG00000288421.1,RPL22P14,335,False,False,False,True,38.21
77138,ENSG00000288422.1,ARHGEF35,1452,False,True,False,False,53.99
77139,ENSG00000288424.2,AGAP12P,2359,False,False,False,False,40.37
77140,ENSG00000288427.1,CLSTN3,11990,False,True,False,False,51.75
77143,ENSG00000288430.1,RNU5B-4P,111,False,False,False,False,33.33
77144,ENSG00000288434.1,ANKRD33BP3,1444,False,False,False,False,63.21
77145,ENSG00000288435.1,GJA10,3887,False,True,False,False,43.01
77147,ENSG00000288439.1,LSP1P2,133,False,False,False,False,63.91
77148,ENSG00000288443.1,Y_RNA,96,False,False,False,False,40.62
77149,ENSG00000288445.2,HPS5,11157,False,True,False,False,39.75
77152,ENSG00000288446.1,SNX18P23,677,False,False,False,False,49.93
77153,ENSG00000288453.1,DCAF15,4546,False,True,False,False,59.89000000000001
77156,ENSG00000288455.1,SEMA7A,5809,False,True,False,False,57.81
77158,ENSG00000288460.1,SMIM42,1015,False,True,False,False,44.14
77159,ENSG00000288461.1,CYFIP1,3759,False,True,False,False,48.85
77160,ENSG00000288462.1,MIR23A,73,False,False,False,False,57.53
77161,ENSG00000288464.1,FAM138E,1777,True,False,False,False,50.2
77162,ENSG00000288466.1,CT47B1,1328,False,True,False,False,49.3
77163,ENSG00000288468.1,MIR1302-10,138,False,False,False,False,31.16
77164,ENSG00000288469.2,OR4M2B,1084,False,True,False,False,41.79
77165,ENSG00000288471.1,ENPP7P2,943,False,False,False,False,46.07
77166,ENSG00000288472.1,LINC03015,16999,True,False,False,False,48.82
77167,ENSG00000288474.1,RLN3,1630,False,True,False,False,51.91
77168,ENSG00000288475.5,CASP8AP2,9391,False,True,False,False,42.52
77170,ENSG00000288476.1,RPS3AP15,781,False,False,False,True,39.18
77171,ENSG00000288477.1,CT47A4,1298,False,True,False,False,49.47
77172,ENSG00000288478.1,NIPA1,987,False,True,False,False,47.57
77173,ENSG00000288479.1,RNA5SP334,118,False,False,False,False,50.85
77174,ENSG00000288481.1,FAM25C,352,False,True,False,False,50.18
77175,ENSG00000288482.1,MIR6724-3,92,False,False,False,False,83.7
77176,ENSG00000288484.1,DYNAPP3,79,False,False,False,False,44.3
77177,ENSG00000288485.1,ELP5,7765,False,True,False,False,51.3
77179,ENSG00000288486.1,LINC01219,923,True,False,False,False,62.29
77180,ENSG00000288487.1,KIR2DS3,2273,False,True,False,False,48.25
77181,ENSG00000288488.2,SAMD1,2903,False,True,False,False,67.21
77183,ENSG00000288489.1,MTCO3P39,518,False,False,True,False,39.0
77184,ENSG00000288490.1,GALNT9,10259,False,True,False,False,58.489999999999995
77187,ENSG00000288495.2,OR4G2P,903,False,False,False,False,39.53
77188,ENSG00000288497.1,MIR6881,76,False,False,False,False,55.26
77189,ENSG00000288498.1,MIR23AHG,19049,True,False,False,False,57.53
77190,ENSG00000288499.1,FAM20C,6462,False,True,False,False,59.40999999999999
77193,ENSG00000288500.1,Y_RNA,110,False,False,False,False,43.64
77194,ENSG00000288501.1,OR4N4,948,False,True,False,False,47.15
77195,ENSG00000288503.1,DDX51,10718,False,True,False,False,60.46
77197,ENSG00000288504.1,YBX2,8234,False,True,False,False,58.02
77200,ENSG00000288505.1,NANOS3,2231,False,False,False,False,56.97
77202,ENSG00000288508.1,ISLR,5661,False,True,False,False,61.05
77203,ENSG00000288509.1,CHEK2P5,246,False,False,False,False,46.03
77204,ENSG00000288511.3,TMEM95,2299,False,True,False,False,59.60999999999999
77205,ENSG00000288512.1,C1R,13109,False,False,False,False,51.45
77209,ENSG00000288513.2,OR4F4,1072,False,True,False,False,41.7
77210,ENSG00000288516.1,PRKACA,10809,False,True,False,False,53.35
77213,ENSG00000288521.1,U6,106,False,False,False,False,39.62
77214,ENSG00000288547.3,C3orf36,1668,True,False,False,False,55.34
77215,ENSG00000288558.3,DUS4L-BCAP29,9714,False,True,False,False,37.13
77217,ENSG00000288568.2,ZCCHC14-DT,5510,True,False,False,False,49.9
77218,ENSG00000288569.2,LINC01949,9704,True,False,False,False,36.92
77219,ENSG00000288596.3,C8orf44,5336,True,False,False,False,40.87
77220,ENSG00000288601.1,5S_rRNA,115,False,False,False,False,48.7
77221,ENSG00000288602.1,C8orf44-SGK3,3273,False,True,False,False,40.75
77222,ENSG00000288603.1,SNORA74C-2,201,False,False,False,False,52.24
77223,ENSG00000288607.1,ELOA3BP,1641,False,False,False,False,63.92
77224,ENSG00000288611.1,NPBWR1,4209,False,True,False,False,54.89
77225,ENSG00000288616.1,ELOA3DP,1641,False,False,False,False,63.92
77226,ENSG00000288622.1,PDCD6-AHRR,6953,False,False,False,False,51.97
77228,ENSG00000288631.1,ELOA3P,1641,False,False,False,False,63.92
77229,ENSG00000288638.1,LNCDAT,13114,True,False,False,False,55.83
77230,ENSG00000288642.1,CDR1,789,True,False,False,False,44.11
77231,ENSG00000288649.2,ACTL10,1583,False,True,False,False,68.04
77232,ENSG00000288658.2,RNF228,6008,False,True,False,False,46.84
77233,ENSG00000288673.2,DLC1,6399,False,True,False,False,42.91
77234,ENSG00000288675.1,PANO1,1680,False,True,False,False,66.9
77235,ENSG00000288677.2,HRURF,553,False,True,False,False,75.41
77236,ENSG00000288701.1,PRRC2B,28049,False,True,False,False,49.11
77238,ENSG00000288702.1,UGT1A3,2431,False,True,False,False,43.22
77239,ENSG00000288705.1,UGT1A5,2431,False,True,False,False,43.89
77240,ENSG00000288709.1,F8A2,1707,False,True,False,False,64.79
77241,ENSG00000288722.1,F8A1,1707,False,True,False,False,64.67
77242,ENSG00000288784.1,CTAGE4,2615,False,True,False,False,41.68
77243,ENSG00000288825.1,H2AC18,533,False,True,False,False,63.41
77244,ENSG00000288859.2,H2AC19,1126,False,True,False,False,61.49
77245,ENSG00000288864.1,ARHGAP11A-SCG5,4327,False,True,False,False,40.94
77246,ENSG00000288867.1,PPIAL4C,760,False,True,False,False,46.32
77247,ENSG00000288869.3,SMANTIS,11215,True,False,False,False,43.19
77248,ENSG00000288905.3,LSP1P5,10338,True,False,False,False,46.78
77249,ENSG00000288920.1,RPSA2,27465,False,False,False,True,40.7
77251,ENSG00000288944.2,CHAER1,4913,True,False,False,False,43.91
77252,ENSG00000289007.3,LINC03112,15256,True,False,False,False,47.06
77253,ENSG00000289037.3,LINC01530,4136,True,False,False,False,53.15999999999999
77254,ENSG00000289051.1,MLDHR,96,False,True,False,False,63.54
77255,ENSG00000289059.2,FPASL,2796,True,False,False,False,49.09
77256,ENSG00000289130.3,THRB-AS2,12160,True,False,False,False,39.6
77257,ENSG00000289228.3,HECTD2-AS1,12075,True,False,False,False,39.82
77258,ENSG00000289234.3,ZNF496-DT,26832,True,False,False,False,47.2
77259,ENSG00000289313.2,LINC01512,7575,True,False,False,False,50.72
77260,ENSG00000289412.3,ZEBTR,3062,True,False,False,False,52.86999999999999
77261,ENSG00000289506.3,DDIT4-AS1,5504,True,False,False,False,50.48
77262,ENSG00000289530.2,INKILN,944,True,False,False,False,37.18
77263,ENSG00000289549.1,PPIAL4D,760,False,True,False,False,46.18
77264,ENSG00000289568.4,COX8BP,113,False,False,False,False,61.95
77265,ENSG00000289604.1,CTAGE8,2615,False,True,False,False,41.64
77266,ENSG00000289625.2,IUR1,4481,True,False,False,False,47.98
77267,ENSG00000289716.1,XNDC1N-ZNF705EP-ALG1L9P,8026,False,False,False,False,41.28
77269,ENSG00000289718.3,XNDC1CP,768,False,False,False,False,43.47
77270,ENSG00000289721.1,PYDC5,2781,False,True,False,False,35.13
77271,ENSG00000289740.2,TALAM1,8388,True,False,False,False,39.82
77272,ENSG00000289742.1,CD200R1P1,163,False,False,False,False,33.77
77273,ENSG00000289746.1,TARP,1016,False,True,False,False,36.53
77274,ENSG00000289762.1,SMIM46,153,False,True,False,False,64.71
77275,ENSG00000289811.1,FAM95A,8649,True,False,False,False,46.56
77276,ENSG00000289843.2,BMS1P14,68456,True,False,False,False,38.5
77277,ENSG00000289883.2,ENEMAL,1371,True,False,False,False,59.23
77278,ENSG00000289906.2,LINC03024,1931,True,False,False,False,42.27
77279,ENSG00000290147.1,GUCA1ANB-GUCA1A,3873,False,False,False,False,51.23
77281,ENSG00000290203.13,SPESP1-NOX5,10022,False,False,False,False,42.72
77283,ENSG00000290292.10,HOMEZ,12037,False,True,False,False,45.36
77285,ENSG00000290320.1,H2BN1,570,False,True,False,False,39.02
77286,ENSG00000290322.1,LILRP2,2014,True,False,False,False,46.08
77287,ENSG00000290323.2,TTTY16,8394,True,False,False,False,40.85000000000001
77288,ENSG00000290327.1,HLA-V,9193,True,False,False,False,45.79
77289,ENSG00000290328.1,HLA-V,10664,True,False,False,False,45.6
77290,ENSG00000290330.1,FAM197Y5,857,True,False,False,False,40.75
77291,ENSG00000290331.1,HLA-L,4587,True,False,False,False,50.35
77292,ENSG00000290333.1,ANKRD18DP,9973,True,False,False,False,36.88
77294,ENSG00000290334.1,HCG22,1671,True,False,False,False,48.35
77295,ENSG00000290336.2,RBMY2FP,2498,True,False,False,False,37.33
77296,ENSG00000290338.1,FGD5P1,3374,True,False,False,False,57.78
77297,ENSG00000290339.1,HLA-L,4587,True,False,False,False,50.37
77298,ENSG00000290340.1,HCG22,3656,True,False,False,False,48.4
77299,ENSG00000290343.1,LILRP2,2014,True,False,False,False,46.03
77300,ENSG00000290349.1,HLA-L,4588,True,False,False,False,50.37
77301,ENSG00000290350.1,HLA-V,10478,True,False,False,False,45.69
77302,ENSG00000290355.2,DDX11L16,29983,True,False,False,False,56.97
77303,ENSG00000290356.1,HCG22,3655,True,False,False,False,48.4
77304,ENSG00000290359.1,GOLGA8DP,5241,True,False,False,False,49.09
77305,ENSG00000290361.1,HLA-V,10327,True,False,False,False,45.65
77306,ENSG00000290364.1,HLA-L,4550,True,False,False,False,50.42
77307,ENSG00000290365.1,HLA-L,4587,True,False,False,False,50.49
77308,ENSG00000290367.1,HLA-V,10460,True,False,False,False,45.71
77309,ENSG00000290373.1,FAM197Y4,467,True,False,False,False,40.5
77310,ENSG00000290374.2,FAM86EP,42734,True,False,False,False,54.230000000000004
77311,ENSG00000290376.2,HERC2P3,26521,True,False,False,False,39.94
77313,ENSG00000290380.1,HLA-V,8960,True,False,False,False,45.919999999999995
77314,ENSG00000290381.2,TTTY11,1409,True,False,False,False,38.87
77315,ENSG00000290382.2,ZNF876P,6147,True,False,False,False,38.75
77316,ENSG00000290387.2,SORD2P,12976,True,False,False,False,44.76
77318,ENSG00000290388.2,CST13P,6551,True,False,False,False,42.68
77319,ENSG00000290394.3,PKD1P6-NPIPP1,12452,True,False,False,False,55.04
77320,ENSG00000290398.2,ASNSP1,9969,True,False,False,False,40.33
77321,ENSG00000290401.2,GRM5P1,8519,True,False,False,False,35.87
77322,ENSG00000290406.1,HCG22,3655,True,False,False,False,48.43
77323,ENSG00000290408.2,HSFY1P1,3824,True,False,False,False,34.85
77324,ENSG00000290418.2,TPTEP1,27044,True,False,False,False,40.63
77325,ENSG00000290422.1,TBC1D3P5,5112,True,False,False,False,55.54
77326,ENSG00000290425.2,PI4KAP1,14655,True,False,False,False,56.14
77327,ENSG00000290431.1,PMCHL2,2930,True,False,False,False,34.9
77328,ENSG00000290439.2,HSD17B7P2,3723,True,False,False,False,39.31
77329,ENSG00000290444.2,FAM238A,6988,True,False,False,False,45.62
77330,ENSG00000290445.2,CCNYL2,6321,True,False,False,False,39.67
77331,ENSG00000290448.1,FAM197Y9,2799,True,False,False,False,39.87
77332,ENSG00000290456.1,CYP4Z2P,1436,True,False,False,False,40.09
77333,ENSG00000290461.2,CYP4F35P,9728,True,False,False,False,44.9
77334,ENSG00000290467.1,LINC02210,12548,True,False,False,False,45.60000000000001
77336,ENSG00000290471.1,GUSBP3,1296,True,False,False,False,41.8
77337,ENSG00000290475.2,AP1B1P1,4460,True,False,False,False,48.06
77338,ENSG00000290476.2,SUGT1P3,54612,True,False,False,False,40.64
77340,ENSG00000290477.1,PRSS59P,2041,True,False,False,False,41.5
77341,ENSG00000290488.1,LILRP2,2128,True,False,False,False,47.74
77342,ENSG00000290494.1,ABCC6P2,712,True,False,False,False,50.15
77343,ENSG00000290496.2,LINC03003,17398,True,False,False,False,38.13
77344,ENSG00000290499.1,YWHAEP7,2988,True,False,False,False,43.59
77345,ENSG00000290502.1,SORD2P,3647,False,False,False,False,44.38
77347,ENSG00000290503.2,FOLH1B,5444,False,False,False,False,35.56
77349,ENSG00000290505.1,LILRP2,2014,True,False,False,False,44.15
77350,ENSG00000290511.1,LINC03009,4274,True,False,False,False,41.83
77351,ENSG00000290513.1,HERC2P9,11019,True,False,False,False,43.0
77352,ENSG00000290516.1,ADAM6,1843,True,False,False,False,48.33
77353,ENSG00000290517.1,LINC03124,2900,True,False,False,False,41.01
77354,ENSG00000290518.1,DPY19L2P2,1918,True,False,False,False,35.35
77355,ENSG00000290525.2,GBP1P1,6138,True,False,False,False,39.02
77356,ENSG00000290526.1,GOLGA8IP,1899,True,False,False,False,51.44
77357,ENSG00000290531.1,TSPAN11-AS1,3162,True,False,False,False,53.830000000000005
77358,ENSG00000290539.1,NF1P2,966,True,False,False,False,35.56
77359,ENSG00000290541.2,CYP4F29P,4085,True,False,False,False,47.53
77360,ENSG00000290545.2,INTS4P1,6033,True,False,False,False,39.72
77361,ENSG00000290554.2,ADCY10P1,6242,True,False,False,False,40.56
77362,ENSG00000290555.2,LINC00680,90418,True,False,False,False,40.47
77363,ENSG00000290560.2,GUSBP3,25907,True,False,False,False,40.6
77364,ENSG00000290567.2,ATP8B5P,16013,True,False,False,False,39.9
77365,ENSG00000290572.1,PMCHL2,2930,True,False,False,False,34.91
77366,ENSG00000290587.2,GOLGA2P9,8703,True,False,False,False,55.56
77367,ENSG00000290596.2,FAR2P2,33168,True,False,False,False,38.25
77369,ENSG00000290603.2,CEACAM22P,4037,True,False,False,False,45.04999999999999
77370,ENSG00000290604.2,FMO9P,1976,True,False,False,False,37.17
77371,ENSG00000290607.1,FAM197Y3,2792,True,False,False,False,40.44
77372,ENSG00000290610.1,PRSS40B,1653,True,False,False,False,55.3
77373,ENSG00000290611.1,CYP2G1P,4232,True,False,False,False,46.12
77374,ENSG00000290613.2,LPAL2,14413,True,False,False,False,40.98
77375,ENSG00000290614.1,PRSS40A,6636,True,False,False,False,55.01
77376,ENSG00000290615.2,RAB6C-AS1,11001,True,False,False,False,41.49
77378,ENSG00000290617.1,LILRP2,2014,True,False,False,False,45.63
77379,ENSG00000290618.2,CDRT15P3,1660,True,False,False,False,56.38
77380,ENSG00000290625.1,CFL1P1,3014,True,False,False,False,38.87
77381,ENSG00000290627.1,AGAP12P,2141,True,False,False,False,40.53
77382,ENSG00000290630.1,DHRS4L1,1443,True,False,False,False,45.49
77383,ENSG00000290633.1,DDX11L16,2786,True,False,False,False,57.53
77384,ENSG00000290634.1,SEPTIN7P9,1021,True,False,False,False,37.15
77385,ENSG00000290641.1,CXXC1P1,2643,True,False,False,False,43.45
77386,ENSG00000290649.1,OR51H1,1038,True,False,False,False,37.44
77387,ENSG00000290662.2,MT1JP,1322,True,False,True,False,54.4
77388,ENSG00000290663.2,MT1IP,947,True,False,True,False,55.77
77389,ENSG00000290671.2,PYY2,2380,True,False,False,False,63.09
77390,ENSG00000290676.1,SERPINA13P,1718,True,False,False,False,50.03
77391,ENSG00000290684.1,OR2W5P,2677,True,False,False,False,44.04
77392,ENSG00000290687.1,ZNF286B,5145,True,False,False,False,42.38
77393,ENSG00000290691.1,STRCP1,5392,True,False,False,False,51.05
77394,ENSG00000290696.2,POM121L9P,10668,True,False,False,False,56.52
77395,ENSG00000290706.2,FAM238C,19236,True,False,False,False,44.93
77396,ENSG00000290707.2,MED15P9,4695,True,False,False,False,48.13
77397,ENSG00000290708.1,SSX9P,580,False,False,False,False,45.03
77398,ENSG00000290710.2,HLA-V,10848,True,False,False,False,45.94
77399,ENSG00000290712.1,DSTNP2,1105,True,False,False,False,46.24
77400,ENSG00000290715.2,FRG2KP,2501,True,False,False,False,42.18
77401,ENSG00000290716.1,TTTY9A,1637,True,False,False,False,38.47
77402,ENSG00000290717.2,ZNF658B,21565,True,False,False,False,39.68999999999999
77403,ENSG00000290718.2,FAM95B1,37959,True,False,False,False,40.93
77405,ENSG00000290720.1,ZNF542P,14352,True,False,False,False,40.44
77407,ENSG00000290722.2,WDR87BP,6268,True,False,False,False,43.96
77408,ENSG00000290724.1,XKRY,1581,True,False,False,False,34.28
77409,ENSG00000290725.1,XKRYP7,1581,True,False,False,False,34.28
77410,ENSG00000290726.3,FAM41AY2,2413,True,False,False,False,38.44
77411,ENSG00000290727.2,ALMS1P1,14990,True,False,False,False,43.7
77412,ENSG00000290738.2,URAHP,7090,True,False,False,False,58.83
77413,ENSG00000290741.1,SAA3P,642,True,False,False,False,45.4
77414,ENSG00000290742.2,SLC25A51P4,7696,True,False,False,False,40.73
77415,ENSG00000290746.2,CA5BP1,4577,True,False,False,False,43.0
77416,ENSG00000290751.2,TCP10L3,20556,False,False,False,False,47.99
77418,ENSG00000290757.1,CTSL3P,657,True,False,False,False,41.45
77419,ENSG00000290758.3,POLR2J4,54774,True,False,False,False,51.93
77420,ENSG00000290760.2,UBE2Q2P13,8225,True,False,False,False,44.19
77421,ENSG00000290763.2,SDHAP1,43090,True,False,False,False,48.15
77423,ENSG00000290764.1,CHIAP2,3945,True,False,False,False,42.64
77424,ENSG00000290770.2,MFSD14CP,20561,True,False,False,False,44.01
77426,ENSG00000290772.2,PRAMEF36P,2035,True,False,False,False,46.89
77427,ENSG00000290779.1,FAM25EP,322,True,False,False,False,44.65
77428,ENSG00000290780.2,FAM25BP,2852,True,False,False,False,49.94
77430,ENSG00000290782.2,CFL1P1,8664,True,False,False,False,38.87
77431,ENSG00000290783.1,ADAM20P1,4055,True,False,False,False,40.64
77432,ENSG00000290794.1,SULT1C5P,1875,True,False,False,False,42.16
77433,ENSG00000290795.2,SLC19A4P,6473,True,False,False,False,41.64
77434,ENSG00000290798.1,NXF5,2436,True,False,False,False,42.23
77435,ENSG00000290800.2,TBC1D3P2,2941,True,False,False,False,59.82
77436,ENSG00000290810.2,YWHAEP7,13622,True,False,False,False,42.95
77437,ENSG00000290811.2,NXF4,4781,True,False,False,False,41.14
77438,ENSG00000290824.2,DDX11L16,15348,True,False,False,False,57.18999999999999
77439,ENSG00000290825.2,DDX11L16,24003,True,False,False,False,56.58
77440,ENSG00000290831.2,NSUN5P2,17974,True,False,False,False,52.77
77441,ENSG00000290834.2,FKBP6P2,10935,True,False,False,False,52.81
77442,ENSG00000290836.2,PMCHL2,6312,True,False,False,False,35.17
77443,ENSG00000290837.2,LRRC37A5P,4715,True,False,False,False,44.43
77444,ENSG00000290838.2,NCF1B,7252,True,False,False,False,54.18
77445,ENSG00000290840.2,XGY2,4258,True,False,False,False,42.2
