,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo
56047,ENSG00000235532.3,LINC00402,2207.75,39.436989957209796,True,False,False,False
56048,ENSG00000235534.1,FECHP1,1214.0,45.96375617792422,False,False,False,False
56049,ENSG00000235535.10,TRDN-AS1,1283.8076923076924,40.46266162208401,True,False,False,False
56050,ENSG00000235539.1,MTND1P33,917.0,36.42311886586696,False,False,False,False
56051,ENSG00000235544.1,RPS11P1,473.0,45.03171247357294,False,False,False,True
56052,ENSG00000235545.2,DOCK7-DT,846.0,45.35310198637694,True,False,False,False
56053,ENSG00000235547.3,NDUFB11P1,465.0,53.97849462365591,False,False,False,False
56054,ENSG00000235548.1,HEBP2P1,834.0,45.563549160671464,False,False,False,False
56055,ENSG00000235549.1,EIF1P2,350.0,40.57142857142857,False,False,False,False
56056,ENSG00000235550.1,ANKRD26P2,1710.0,33.27485380116959,False,False,False,False
56057,ENSG00000235552.7,RPL6P27,867.0,46.71280276816609,False,False,False,True
56058,ENSG00000235554.1,SRSF6P2,1034.0,51.45067698259188,False,False,False,False
56059,ENSG00000235555.1,SUMO1P4,302.0,41.390728476821195,False,False,False,False
56060,ENSG00000235558.3,GUSBP17,423.0,53.90070921985816,False,False,False,False
56061,ENSG00000235559.1,NOP56P1,372.0,46.774193548387096,False,False,False,False
56062,ENSG00000235560.5,ZNF747-DT,1165.4,48.656878868528494,True,False,False,False
56063,ENSG00000235568.8,NFAM1,3051.0,60.274223011778055,False,True,False,False
56065,ENSG00000235570.2,LINC00533,861.125,43.98443094505854,True,False,False,False
56066,ENSG00000235571.1,SNX18P14,574.0,53.83275261324042,False,False,False,False
56067,ENSG00000235573.2,RPS15AP37,380.0,43.15789473684211,False,False,False,True
56068,ENSG00000235576.4,LINC01871,852.3125,45.879869330806414,True,False,False,False
56069,ENSG00000235579.1,RPL38P5,197.0,42.13197969543147,False,False,False,True
56070,ENSG00000235587.2,GAPDHP65,1006.0,53.677932405566594,False,False,False,False
56071,ENSG00000235590.10,GNAS-AS1,996.1764705882352,56.409157874106775,True,False,False,False
56072,ENSG00000235593.1,RBMS3-AS1,554.0,38.8086642599278,True,False,False,False
56073,ENSG00000235595.1,GAPDHP23,993.0,47.02920443101712,False,False,False,False
56074,ENSG00000235597.4,LINC01102,1568.8936170212767,43.24921338013162,True,False,False,False
56075,ENSG00000235598.1,RRM2P4,562.0,40.569395017793596,False,False,False,False
56076,ENSG00000235601.2,BARX1-DT,637.4285714285714,56.64768416132849,True,False,False,False
56077,ENSG00000235602.5,POU5F1P3,1078.0,59.83302411873841,False,False,False,False
56078,ENSG00000235606.3,AK4P6,528.0,44.128787878787875,False,False,False,False
56079,ENSG00000235608.2,NKX1-1,1347.0,76.24350408314774,False,True,False,False
56080,ENSG00000235613.2,NSRP1P1,1693.0,41.34672179562906,False,False,False,False
56081,ENSG00000235616.1,ST13P2,1109.0,45.17583408476105,False,False,False,False
56082,ENSG00000235618.9,FAM21EP,1123.0,48.79786286731968,False,False,False,False
56083,ENSG00000235619.1,RPL36AP33,310.0,43.87096774193549,False,False,False,True
56084,ENSG00000235621.11,LINC00494,1829.0,50.32087804174215,True,False,False,False
56085,ENSG00000235623.2,OR7E110P,574.0,51.56794425087108,False,False,False,False
56086,ENSG00000235626.2,KRT18P66,1269.0,55.00394011032309,False,False,False,False
56087,ENSG00000235627.1,SNRPFP4,242.0,40.082644628099175,False,False,False,False
56088,ENSG00000235628.1,TNR-IT1,630.0,47.3015873015873,True,False,False,False
56089,ENSG00000235629.2,LINC02922,507.5,44.55090444246752,True,False,False,False
56090,ENSG00000235631.2,RNF148,1047.0,40.045586426641464,False,True,False,False
56091,ENSG00000235636.1,NUS1P1,882.0,53.96825396825397,False,False,False,False
56092,ENSG00000235638.1,MTND6P14,522.0,41.95402298850575,False,False,False,False
56093,ENSG00000235640.1,ELOAP1,2095.0,42.29116945107398,False,False,False,False
56094,ENSG00000235641.6,LINC00484,998.6333333333333,46.37874709462546,True,False,False,False
56095,ENSG00000235642.1,PTP4A1P5,455.0,37.362637362637365,False,False,False,False
56096,ENSG00000235643.2,LINC01647,1351.0,52.775721687638786,True,False,False,False
56097,ENSG00000235644.1,RPL10P5,639.0,53.52112676056338,False,False,False,True
56098,ENSG00000235645.3,LINC02651,562.0,51.6448702351987,True,False,False,False
56099,ENSG00000235646.1,MTND1P2,821.0,38.73325213154689,False,False,False,False
56100,ENSG00000235647.1,MTFR2P2,1167.0,36.84661525278492,False,False,False,False
56101,ENSG00000235649.2,MXRA5Y,8000.0,50.175000000000004,False,False,False,False
56102,ENSG00000235651.1,G3BP1P1,1398.0,47.42489270386266,False,False,False,False
56103,ENSG00000235652.12,EPM2A-DT,1654.1785714285713,46.22068325197703,True,False,False,False
56104,ENSG00000235655.3,H3P6,411.0,51.58150851581509,False,False,False,False
56105,ENSG00000235656.1,RPL36P18,318.0,53.459119496855344,False,False,False,True
56106,ENSG00000235660.3,LINC00345,1255.375,47.35618001515432,True,False,False,False
56107,ENSG00000235661.4,MIR670HG,942.5555555555555,45.090574397191766,True,False,False,False
56108,ENSG00000235663.1,SAPCD1-AS1,461.0,52.92841648590022,True,False,False,False
56109,ENSG00000235669.1,CHN2-AS1,798.0,46.365914786967416,True,False,False,False
56110,ENSG00000235670.1,RPL21P40,483.0,45.962732919254655,False,False,False,True
56111,ENSG00000235674.2,LDHAP2,985.0,45.076142131979694,False,False,False,False
56112,ENSG00000235677.1,NPM1P26,738.0,39.56639566395664,False,False,False,False
56113,ENSG00000235678.3,OR5AN2P,896.0,43.191964285714285,False,False,False,False
56114,ENSG00000235686.1,PPIAP20,135.0,47.40740740740741,False,False,False,False
56115,ENSG00000235687.10,LINC00993,540.0,46.85185185185185,False,False,False,False
56116,ENSG00000235688.4,SNTG2-AS1,926.4814814814815,61.70139995382181,True,False,False,False
56117,ENSG00000235690.2,CUBNP3,1784.0,46.18834080717489,False,False,False,False
56118,ENSG00000235695.1,HIGD2AP2,309.0,57.92880258899677,False,False,False,False
56119,ENSG00000235698.1,PA2G4P2,1200.0,46.33333333333333,False,False,False,False
56120,ENSG00000235699.3,CXorf51B,451.0,48.33702882483371,False,True,False,False
56121,ENSG00000235700.1,CYCSP52,310.0,44.83870967741935,False,False,False,False
56122,ENSG00000235701.1,PCBP2P1,977.0,49.53940634595701,False,False,False,False
56123,ENSG00000235703.8,EOLA2-DT,1760.1935483870968,54.20899303742303,True,False,False,False
56124,ENSG00000235706.10,DICER1-AS1,1091.8695652173913,53.05749137488117,True,False,False,False
56125,ENSG00000235707.2,CDCA7P2,1104.0,48.278985507246375,False,False,False,False
56126,ENSG00000235710.6,TRIM67-AS1,1348.0,51.632047477744806,True,False,False,False
56127,ENSG00000235711.5,ANKRD34C,5506.0,43.370868143843076,False,True,False,False
56128,ENSG00000235716.1,KRT18P46,1279.0,51.915559030492574,False,False,False,False
56129,ENSG00000235717.1,DPP10-AS2,624.0,32.532051282051285,True,False,False,False
56130,ENSG00000235718.9,MFRP,1390.3333333333333,62.04289308399581,False,True,False,False
56133,ENSG00000235720.1,GABPAP,1356.0,41.5929203539823,False,False,False,False
56134,ENSG00000235724.11,PSMD14-DT,799.9444444444445,40.496749897899015,True,False,False,False
56135,ENSG00000235725.1,LINC03050,1656.0,54.227053140096615,True,False,False,False
56136,ENSG00000235730.2,OR2AF1P,939.0,43.66347177848775,False,False,False,False
56137,ENSG00000235731.4,LINC02250,1108.6,48.21422905897843,True,False,False,False
56138,ENSG00000235734.4,HMGN1P36,298.0,49.664429530201346,False,False,False,False
56139,ENSG00000235735.1,RPL7AP72,768.0,47.13541666666667,False,False,False,True
56140,ENSG00000235737.1,TRIM60P19,1462.0,41.58686730506156,False,False,False,False
56141,ENSG00000235740.2,PHACTR2-AS1,1607.3333333333333,44.788193827884605,True,False,False,False
56142,ENSG00000235741.2,LINC02784,809.0,49.3006631642408,True,False,False,False
56143,ENSG00000235746.1,CTBP2P2,1334.0,52.17391304347826,False,False,False,False
56144,ENSG00000235748.1,SEPTIN14P12,560.0,40.35714285714286,False,False,False,False
56145,ENSG00000235750.11,KIAA0040,2788.95,49.58135184583412,False,True,False,False
56147,ENSG00000235759.1,ARHGAP42P3,2508.0,42.54385964912281,False,False,False,False
56148,ENSG00000235760.5,MSH2-OT1,827.0,53.894151328292246,True,False,False,False
56149,ENSG00000235761.2,MTCO3P46,232.0,44.396551724137936,False,False,False,False
56150,ENSG00000235763.1,SNRPGP5,220.0,41.36363636363637,False,False,False,False
56151,ENSG00000235768.1,BRD7P5,1822.0,44.73106476399561,False,False,False,False
56152,ENSG00000235770.7,LINC00607,1274.9591836734694,45.97642201577194,True,False,False,False
56153,ENSG00000235776.2,RPL7AP70,801.0,52.05992509363296,False,False,False,True
56154,ENSG00000235777.1,DPYD-AS2,782.0,36.25189701187922,True,False,False,False
56155,ENSG00000235780.3,USP17L27,1593.0,52.35404896421846,False,True,False,False
56156,ENSG00000235781.2,LINC02569,1306.0,46.40122511485452,True,False,False,False
56157,ENSG00000235782.2,PTGER3-AS1,777.0,39.30806292447902,True,False,False,False
56158,ENSG00000235784.2,HNRNPA1P29,879.0,44.027303754266214,False,False,False,False
56159,ENSG00000235786.1,ZNRF3-IT1,674.0,45.54896142433235,True,False,False,False
56160,ENSG00000235787.1,RPL35AP8,240.0,45.83333333333333,False,False,False,True
56161,ENSG00000235790.8,PEF1-AS1,683.8139534883721,53.65439391932702,True,False,False,False
56162,ENSG00000235794.1,MTND3P21,331.0,32.3262839879154,False,False,False,False
56163,ENSG00000235802.2,HCFC1-AS1,822.0,60.74730324749178,True,False,False,False
56164,ENSG00000235803.1,MTCO2P23,680.0,39.411764705882355,False,False,False,False
56165,ENSG00000235805.1,SOCS5P3,1576.0,43.08375634517766,False,False,False,False
56166,ENSG00000235808.1,MYL6P2,434.0,53.91705069124424,False,False,False,False
56167,ENSG00000235812.5,ADAM21P1,2170.0,44.56221198156682,False,False,False,False
56168,ENSG00000235816.3,PRELID1P3,643.0,51.01088646967341,False,False,False,False
56169,ENSG00000235818.3,VN1R17P,1090.0,40.36697247706422,False,False,False,False
56170,ENSG00000235821.1,IFITM4P,420.0,55.47619047619048,False,False,False,False
56171,ENSG00000235823.6,OLMALINC,1616.0697674418604,50.562323366339065,True,False,False,False
56172,ENSG00000235824.6,LINC00837,1685.2857142857142,47.926434870918634,True,False,False,False
56173,ENSG00000235827.2,TUBB8P9,1276.0,55.56426332288401,False,False,False,False
56174,ENSG00000235828.5,RPL36AP26,318.0,45.911949685534594,False,False,False,True
56175,ENSG00000235829.1,TBCAP2,326.0,41.41104294478527,False,False,False,False
56176,ENSG00000235830.3,SRGAP3-AS4,552.1666666666666,48.783904998945,True,False,False,False
56177,ENSG00000235831.9,BHLHE40-AS1,1557.4666666666667,45.987186078517205,True,False,False,False
56178,ENSG00000235832.2,CNN2P3,906.0,57.836644591611474,False,False,False,False
56179,ENSG00000235836.1,KIF3AP1,611.0,42.38952536824877,False,False,False,False
56180,ENSG00000235838.1,HSP90AB7P,2454.0,45.354523227383865,False,False,False,False
56181,ENSG00000235847.2,LDHAP7,965.0,43.83419689119171,False,False,False,False
56182,ENSG00000235848.4,RMDN2-AS1,584.8571428571429,45.430148980039164,True,False,False,False
56183,ENSG00000235849.1,HS6ST2-AS1,550.0,40.54545454545455,True,False,False,False
56184,ENSG00000235855.3,OR7E145P,973.0,48.6125385405961,False,False,False,False
56185,ENSG00000235857.1,CTBP2P1,245.0,53.06122448979592,False,False,False,False
56186,ENSG00000235863.4,B3GALT4,1251.5,55.99100851438638,False,True,False,False
56188,ENSG00000235864.1,HSPA8P6,1552.0,42.01030927835052,False,False,False,False
56189,ENSG00000235865.2,GSN-AS1,4763.0,52.27797606550494,True,False,False,False
56190,ENSG00000235868.3,GAPDHP31,1014.0,49.112426035502956,False,False,False,False
56191,ENSG00000235875.4,ARHGEF7-AS2,1280.3333333333333,46.50519427346899,True,False,False,False
56192,ENSG00000235876.2,FEM1AP4,1987.0,63.56316054353296,False,False,False,False
56193,ENSG00000235879.1,FAR1P1,934.0,38.86509635974304,False,False,False,False
56194,ENSG00000235885.9,LINC01828,1163.25,42.622409896495206,True,False,False,False
56195,ENSG00000235887.2,LINC02799,408.0,55.63725490196079,True,False,False,False
56196,ENSG00000235888.6,LINC02940,1310.2083333333333,50.72807548874721,True,False,False,False
56197,ENSG00000235890.3,TSPEAR-AS1,941.25,58.59058437375512,True,False,False,False
56198,ENSG00000235892.1,PKMP2,1677.0,53.48837209302325,False,False,False,False
56199,ENSG00000235897.2,TM4SF19-AS1,920.6666666666666,53.27087020486058,True,False,False,False
56200,ENSG00000235899.5,LINC01564,728.875,41.756435365344075,True,False,False,False
56201,ENSG00000235901.2,CCSER2P1,3105.0,37.0048309178744,False,False,False,False
56202,ENSG00000235903.12,CPB2-AS1,2673.75,43.22581760966572,True,False,False,False
56203,ENSG00000235904.4,RBMS3-AS3,1245.6666666666667,43.627589848197175,True,False,False,False
56204,ENSG00000235908.1,RHOA-IT1,517.0,46.808510638297875,True,False,False,False
56205,ENSG00000235910.3,APOA1-AS,1000.0,51.938352650731815,True,False,False,False
56206,ENSG00000235914.3,MACROD2-AS1,654.0,45.679408512057655,True,False,False,False
56207,ENSG00000235916.1,MRPS18CP7,423.0,42.08037825059102,False,False,False,False
56208,ENSG00000235917.1,MTCO2P11,680.0,36.76470588235294,False,False,False,False
56209,ENSG00000235919.6,ASH1L-AS1,4472.5,49.69158999025835,True,False,False,False
56210,ENSG00000235920.1,THRAP3P3,978.0,46.11451942740286,False,False,False,False
56211,ENSG00000235922.1,RPL13P14,542.0,49.44649446494465,False,False,False,True
56212,ENSG00000235924.1,ZNRF2P3,374.0,72.72727272727273,False,False,False,False
56213,ENSG00000235926.1,RPS29P15,171.0,45.614035087719294,False,False,False,True
56214,ENSG00000235927.4,NEXN-AS1,2292.0,53.010471204188484,True,False,False,False
56215,ENSG00000235929.1,TPT1P14,505.0,38.415841584158414,False,False,False,False
56216,ENSG00000235930.3,HSPE1P12,301.0,41.52823920265781,False,False,False,False
56217,ENSG00000235931.3,LINC01553,2178.6666666666665,39.38592566499543,True,False,False,False
56218,ENSG00000235933.3,LINC01779,1403.0,48.038309299970784,True,False,False,False
56219,ENSG00000235937.1,RPL21P30,412.0,43.932038834951456,False,False,False,True
56220,ENSG00000235940.1,MTND1P21,285.0,40.70175438596491,False,False,False,False
56221,ENSG00000235942.3,LCE6A,640.0,53.125,False,True,False,False
56222,ENSG00000235943.1,TMEM212-IT1,470.0,32.12765957446809,True,False,False,False
56223,ENSG00000235944.11,ZNF815P,1737.0,58.03108808290155,False,False,False,False
56224,ENSG00000235946.2,H2BW3P,465.0,59.13978494623656,False,False,False,False
56225,ENSG00000235947.1,EGOT,1464.0,45.560109289617486,True,False,False,False
56226,ENSG00000235954.10,TTC28-AS1,2124.3928571428573,48.78976903116792,True,False,False,False
56228,ENSG00000235955.1,CICP20,2801.0,61.763655837201,False,False,False,False
56229,ENSG00000235957.1,COX7CP1,192.0,45.83333333333333,False,False,False,False
56230,ENSG00000235958.6,UBOX5-AS1,990.0,55.993220127750064,True,False,False,False
56231,ENSG00000235961.6,PNMA6A,2238.0,65.01340482573727,False,True,False,False
56232,ENSG00000235962.5,RPL7AP53,793.0,52.459016393442624,False,False,False,True
56233,ENSG00000235963.1,MCCD1P1,328.0,60.97560975609756,False,False,False,False
56234,ENSG00000235964.1,FXYD6P2,288.0,51.041666666666664,False,False,False,False
56235,ENSG00000235967.1,COX5BP3,367.0,54.223433242506815,False,False,False,False
56236,ENSG00000235968.1,FBXL12P1,939.0,60.59637912673056,False,False,False,False
56237,ENSG00000235969.1,CHEK2P4,246.0,49.1869918699187,False,False,False,False
56238,ENSG00000235974.2,VN2R19P,1395.5,58.586563669081265,False,False,False,False
56240,ENSG00000235975.1,TPM2P1,718.0,45.682451253481894,False,False,False,False
56241,ENSG00000235976.2,H2BP8,392.0,43.87755102040816,False,False,False,False
56242,ENSG00000235984.5,GPC5-AS1,386.5,43.33467255926075,True,False,False,False
56243,ENSG00000235989.5,MORC2-AS1,1086.4,51.20341439328805,True,False,False,False
56244,ENSG00000235990.2,RPL23AP20,421.0,49.6437054631829,False,False,False,True
56245,ENSG00000235992.1,GRAMD4P2,1097.0,62.53418413855971,False,False,False,False
56246,ENSG00000235995.1,UBE2V1P6,422.0,40.99526066350711,False,False,False,False
56247,ENSG00000235997.5,LINC01936,2396.4,51.37762464178163,True,False,False,False
56248,ENSG00000235998.1,TAAR7P,242.0,31.818181818181817,False,False,False,False
56249,ENSG00000236007.1,MTCO1P46,1491.0,41.649899396378274,False,False,False,False
56250,ENSG00000236012.2,HIGD1AP12,281.0,42.704626334519574,False,False,False,False
56251,ENSG00000236013.9,LINC02941,1076.6896551724137,39.72062264190892,True,False,False,False
56252,ENSG00000236015.1,TMX1P1,823.0,44.471445929526126,False,False,False,False
56253,ENSG00000236017.9,ASMTL-AS1,844.4,59.494792598596405,True,False,False,False
56254,ENSG00000236021.5,COP1-DT,1187.6470588235295,47.65288544641705,True,False,False,False
56255,ENSG00000236024.2,PRRX2-AS1,527.5,56.20785566758062,True,False,False,False
56256,ENSG00000236027.3,PATE3,1320.0,44.77272727272727,False,True,False,False
56257,ENSG00000236028.2,EYA2-AS1,980.0,44.462953002831476,True,False,False,False
56258,ENSG00000236032.3,OR5H14,4201.5,36.920945423096185,False,True,False,False
56259,ENSG00000236035.2,NSA2P1,792.0,40.4040404040404,False,False,False,False
56260,ENSG00000236036.3,LINC00445,755.5,48.21941027547539,True,False,False,False
56261,ENSG00000236039.4,LINC02889,1261.92,43.36781412087524,True,False,False,False
56262,ENSG00000236040.1,CHIAP1,995.0,52.663316582914575,False,False,False,False
56263,ENSG00000236041.1,COX6CP18,222.0,45.4954954954955,False,False,False,False
56264,ENSG00000236044.1,FABP5P2,408.0,44.36274509803921,False,False,False,False
56265,ENSG00000236047.1,RPL13AP12,589.0,50.08488964346349,False,False,False,True
56266,ENSG00000236048.2,SSBL5P,1194.0,36.01340033500838,False,False,False,False
56267,ENSG00000236049.1,LINC01920,2528.0,43.196202531645575,True,False,False,False
56268,ENSG00000236051.7,MYCBP2-AS1,651.8,39.264092465570386,True,False,False,False
56269,ENSG00000236052.3,LINC01643,1059.5142857142857,44.60514936341537,True,False,False,False
56270,ENSG00000236053.1,LINC01067,664.0,64.90963855421687,True,False,False,False
56271,ENSG00000236054.2,SYN3-AS1,507.5,46.810075057057475,True,False,False,False
56272,ENSG00000236056.1,GAPDHP14,937.0,49.94663820704376,False,False,False,False
56273,ENSG00000236058.3,RPL17P36,549.0,44.626593806921676,False,False,False,True
56274,ENSG00000236060.2,HSPB1P1,256.0,63.28125,False,False,False,False
56275,ENSG00000236062.1,GSTM5P1,660.0,49.848484848484844,False,False,False,False
56276,ENSG00000236068.2,NT5ELP,1100.0,34.72727272727273,False,False,False,False
56277,ENSG00000236072.1,SRSF2P1,743.0,55.72005383580081,False,False,False,False
56278,ENSG00000236076.2,LINC01072,479.0,42.804761074293694,True,False,False,False
56279,ENSG00000236077.2,SLC6A14P1,957.0,39.916405433646815,False,False,False,False
56280,ENSG00000236078.3,LINC01447,1258.375,48.55942288567816,True,False,False,False
56281,ENSG00000236079.1,SKP1P4,452.0,44.02654867256637,False,False,False,False
56282,ENSG00000236080.2,YAP1P2,610.0,53.278688524590166,False,False,False,False
56283,ENSG00000236081.2,ELFN1-AS1,632.0,61.27311057379069,True,False,False,False
56284,ENSG00000236083.2,OR13E1P,926.0,55.72354211663067,False,False,False,False
56285,ENSG00000236085.1,ACTG1P4,1122.0,54.634581105169346,False,False,False,False
56286,ENSG00000236086.4,HMGN2P28,262.0,48.854961832061065,False,False,False,False
56287,ENSG00000236088.13,COX10-DT,1486.5833333333333,44.84714866085653,True,False,False,False
56289,ENSG00000236090.2,LDHAP3,1008.0,44.742063492063494,False,False,False,False
56290,ENSG00000236091.2,LINC02243,763.0,45.454393038038276,True,False,False,False
56291,ENSG00000236097.1,BNIP3P2,577.0,41.94107452339688,False,False,False,False
56292,ENSG00000236101.1,RAC1P7,377.0,44.297082228116714,False,False,False,False
56293,ENSG00000236104.5,ZBTB22,2661.0,59.697986961207,False,True,False,False
56294,ENSG00000236105.1,PRELID3BP10,584.0,41.26712328767123,False,False,False,False
56295,ENSG00000236107.12,SCN1A-AS1,1583.71875,42.723248435857755,True,False,False,False
56296,ENSG00000236110.1,OR2AM1P,422.0,52.13270142180095,False,False,False,False
56297,ENSG00000236111.5,RPL6P1,681.0,46.25550660792951,False,False,False,True
56298,ENSG00000236117.2,LINC01639,1183.7142857142858,55.226573321422805,True,False,False,False
56299,ENSG00000236120.8,LINC03070,1015.6,45.47130705734351,True,False,False,False
56300,ENSG00000236121.1,HAUS6P2,2404.0,37.437603993344425,False,False,False,False
56301,ENSG00000236123.1,CEACAMP11,583.0,47.85591766723842,False,False,False,False
56302,ENSG00000236124.1,HMGN2P23,269.0,50.92936802973978,False,False,False,False
56303,ENSG00000236125.3,USP17L4,1593.0,51.34965473948525,False,True,False,False
56304,ENSG00000236126.3,CT47A3,1298.0,60.939907550077045,False,True,False,False
56305,ENSG00000236130.3,PTCSC2,876.6666666666666,50.09848242515048,True,False,False,False
56306,ENSG00000236131.1,MED13P1,171.0,42.10526315789473,False,False,False,False
56307,ENSG00000236132.1,RPL17P52,477.0,42.34800838574424,False,False,False,True
56308,ENSG00000236133.3,LINC01069,1073.5,39.27972843238477,True,False,False,False
56309,ENSG00000236136.1,ADORA2BP1,842.0,50.3562945368171,False,False,False,False
56310,ENSG00000236137.2,CD101-AS1,966.0625,47.11813332434459,True,False,False,False
56311,ENSG00000236138.4,DUX4L26,1255.0,68.12749003984064,False,False,False,False
56312,ENSG00000236144.10,TMEM147-AS1,2326.9285714285716,55.79584393412464,True,False,False,False
56313,ENSG00000236148.5,RPL23AP37,549.0,45.3551912568306,False,False,False,True
56314,ENSG00000236152.1,MRPS36P1,307.0,40.71661237785016,False,False,False,False
56315,ENSG00000236153.2,UBE2E3-DT,525.0,55.80952380952381,True,False,False,False
56316,ENSG00000236155.9,ZPLD2P,2108.0,51.37571157495257,False,False,False,False
56317,ENSG00000236156.2,CHCHD4P3,410.0,52.19512195121951,False,False,False,False
56318,ENSG00000236158.1,RFC3P1,682.0,41.05571847507331,False,False,False,False
56319,ENSG00000236165.1,PRADC1P1,525.0,56.19047619047619,False,False,False,False
56320,ENSG00000236167.1,GAPDHP57,585.0,47.69230769230769,False,False,False,False
56321,ENSG00000236170.1,IGHD1-1,17.0,52.94117647058824,False,False,False,False
56322,ENSG00000236171.1,RPL12P26,487.0,46.201232032854215,False,False,False,True
56323,ENSG00000236172.8,MIR7515HG,948.7349397590361,43.6828080254497,True,False,False,False
56324,ENSG00000236175.3,SSU72P6,488.0,49.18032786885246,False,False,False,False
56325,ENSG00000236176.2,LINC00353,685.0,34.89051094890511,True,False,False,False
56326,ENSG00000236179.1,PRAMEF35P,891.0,50.505050505050505,False,False,False,False
56327,ENSG00000236182.1,ENOPH1P1,754.0,47.87798408488064,False,False,False,False
56328,ENSG00000236184.1,TCEA1P4,844.0,41.58767772511848,False,False,False,False
56329,ENSG00000236185.1,HNRNPDLP3,380.0,42.10526315789473,False,False,False,False
56330,ENSG00000236187.1,GJA6P,1042.0,47.88867562380039,False,False,False,False
56331,ENSG00000236188.1,PRKX-AS1,516.0,48.44961240310077,True,False,False,False
56332,ENSG00000236189.2,RPL18AP15,517.0,58.41392649903289,False,False,False,True
56333,ENSG00000236191.3,RPS15AP25,390.0,43.333333333333336,False,False,False,True
56334,ENSG00000236193.4,LINC01953,718.5,37.5764179451418,True,False,False,False
56335,ENSG00000236195.1,MRM3P2,951.0,48.79074658254469,False,False,False,False
56336,ENSG00000236197.6,PPP1R9A-AS1,1138.5,41.40982729985971,True,False,False,False
56337,ENSG00000236199.1,SMARCA2-AS1,420.0,39.76190476190476,True,False,False,False
56338,ENSG00000236200.8,KDM4A-AS1,1107.7777777777778,52.93762364939209,True,False,False,False
56339,ENSG00000236202.2,GRM7-AS1,313.0,47.64342306223749,True,False,False,False
56340,ENSG00000236204.8,LINC01376,858.3166666666667,47.31048972653861,True,False,False,False
56341,ENSG00000236208.4,C10orf71-AS1,696.0,52.45963607561267,True,False,False,False
56342,ENSG00000236211.1,MTCO1P7,1542.0,40.01297016861219,False,False,False,False
56343,ENSG00000236213.5,CDC42EP3-AS1,855.9862068965517,44.81478762693583,True,False,False,False
56344,ENSG00000236216.5,PPP1R11P1,376.0,57.97872340425532,False,False,False,False
56345,ENSG00000236217.4,C1DP2,426.0,38.26291079812207,False,False,False,False
56346,ENSG00000236229.1,VEZF1P1,1541.0,49.83776768332252,False,False,False,False
56347,ENSG00000236232.1,MTCYBP24,1106.0,40.958408679927665,False,False,False,False
56348,ENSG00000236240.1,GPC5-IT1,658.0,33.586626139817625,True,False,False,False
56349,ENSG00000236241.1,DDX5P1,1715.0,36.85131195335277,False,False,False,False
56350,ENSG00000236242.1,MYO16-AS1,580.0,47.58620689655172,True,False,False,False
56351,ENSG00000236243.2,RPL6P29,865.0,43.00578034682081,False,False,False,True
56352,ENSG00000236244.2,SLC35F3-AS1,906.0,49.00662251655629,True,False,False,False
56353,ENSG00000236248.1,TMEM258P1,235.0,48.51063829787234,False,False,False,False
56354,ENSG00000236253.8,SLC25A3P1,931.0,65.3061224489796,False,False,False,False
56355,ENSG00000236254.1,MTND4P14,1354.0,37.813884785819795,False,False,False,False
56356,ENSG00000236256.10,DIAPH2-AS1,953.5,41.511964977890585,True,False,False,False
56357,ENSG00000236257.1,EI24P2,1076.0,45.446096654275095,False,False,False,False
56358,ENSG00000236258.1,TIMM8BP1,211.0,54.02843601895735,False,False,False,False
56359,ENSG00000236259.1,PPIAP64,483.0,48.24016563146998,False,False,False,False
56360,ENSG00000236264.6,RPL26P30,435.0,48.735632183908045,False,False,False,True
56361,ENSG00000236267.2,LNC-RHL1,725.6666666666666,46.97006182431682,True,False,False,False
56362,ENSG00000236268.7,LINC01361,1986.6,40.83097057175855,True,False,False,False
56363,ENSG00000236272.1,SCUBE1-AS2,531.0,56.49717514124294,True,False,False,False
56364,ENSG00000236276.2,NDP-AS1,1182.5,52.83747112105321,True,False,False,False
56365,ENSG00000236277.1,NIPA2P5,464.0,39.439655172413794,False,False,False,False
56366,ENSG00000236278.2,PEBP1P3,548.0,57.299270072992705,False,False,False,False
56367,ENSG00000236279.7,CLEC2L,1348.3333333333333,61.10748442591023,False,True,False,False
56369,ENSG00000236281.1,NDUFB9P2,507.0,52.46548323471401,False,False,False,False
56370,ENSG00000236284.1,VN1R31P,730.0,40.273972602739725,False,False,False,False
56371,ENSG00000236285.1,NPM1P8,837.0,41.33811230585424,False,False,False,False
56372,ENSG00000236287.9,ZBED5,2509.9473684210525,41.10123092761138,False,False,False,False
56374,ENSG00000236289.5,GACAT3,1202.6666666666667,46.793120818546626,True,False,False,False
56375,ENSG00000236290.1,EEF1GP7,703.0,49.502133712660026,False,False,False,False
56376,ENSG00000236292.2,USH2A-AS1,648.0,41.35487172177286,True,False,False,False
56377,ENSG00000236296.9,GUSBP5,578.0,62.629757785467135,False,False,False,False
56378,ENSG00000236297.2,EEF1A1P23,602.0,43.355481727574755,False,False,False,False
56379,ENSG00000236300.2,MTND4LP12,295.0,33.559322033898304,False,False,False,False
56380,ENSG00000236301.6,MRGPRG-AS1,1580.875,61.343059865117326,True,False,False,False
56381,ENSG00000236303.5,LINC02646,956.578947368421,52.28762804784689,True,False,False,False
56382,ENSG00000236304.3,LRRC32-AS1,1162.0,55.67592948790478,True,False,False,False
56383,ENSG00000236305.4,SLC12A9-AS1,407.55555555555554,60.34707336029151,True,False,False,False
