,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,is_pseudo,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
69797,ENSG00000301442.1,ENSG00000301442.1,658.0,36.77811550151976,True,False,False,False,False,False,5.0,6.677233760049375e-08,0.0,0.0,3.0,1.0327756516943458e-07,3.0,5.143826180923044e-08
69798,ENSG00000301443.1,ENSG00000301443.1,405.0,41.35593220338983,True,False,False,False,False,False,10.0,1.1128722933415626e-07,3.0,6.706466565078602e-08,5.0,1.549163477541519e-07,5.0,1.0287652361846087e-07
69799,ENSG00000301444.1,ENSG00000301444.1,270.0,51.48148148148148,True,False,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69801,ENSG00000301446.1,ENSG00000301446.1,595.0,53.109243697479,True,False,False,False,False,False,31.0,3.449904109358844e-07,21.0,5.141624366560262e-07,11.0,2.840133042159451e-07,22.0,4.115060944738435e-07
69802,ENSG00000301447.1,ENSG00000301447.1,697.0,48.34437086092716,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,3.0,7.745817387707595e-08,6.0,1.0287652361846087e-07
69803,ENSG00000301448.1,ENSG00000301448.1,1134.0,42.70557029177719,True,False,False,False,False,False,0.0,0.0,0.0,0.0,4.0,1.0327756516943458e-07,2.0,3.429217453948696e-08
69804,ENSG00000301449.1,ENSG00000301449.1,645.0,42.17054263565891,True,False,False,False,False,False,1.0,1.1128722933415626e-08,9.0,2.0119399695235803e-07,2.0,5.163878258471729e-08,11.0,1.8860695996717827e-07
69805,ENSG00000301450.1,ENSG00000301450.1,1190.5,53.538904787353246,True,False,False,False,False,False,62.0,6.899808218717688e-07,37.0,8.718406534602182e-07,50.0,1.3684277384950083e-06,60.0,1.0630574107240958e-06
69806,ENSG00000301451.1,ENSG00000301451.1,285.0,45.26315789473684,True,False,False,False,False,False,0.0,0.0,4.0,8.941955420104802e-08,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
69807,ENSG00000301452.1,ENSG00000301452.1,613.0,50.89722675367048,True,False,False,False,False,False,3.0,3.3386168800246877e-08,3.0,6.706466565078602e-08,0.0,0.0,2.0,3.429217453948696e-08
69808,ENSG00000301453.1,ENSG00000301453.1,715.0,38.88111888111888,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
69809,ENSG00000301454.1,ENSG00000301454.1,1013.0,41.65844027640671,True,False,False,False,False,False,33.0,3.6724785680271567e-07,5.0,1.1177444275131003e-07,18.0,5.16387825847173e-07,13.0,2.4004522177640873e-07
69811,ENSG00000301456.1,ENSG00000301456.1,419.0,54.17661097852029,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,0.0,0.0
69812,ENSG00000301457.1,ENSG00000301457.1,578.5,49.18867559712631,True,False,False,False,False,False,0.0,0.0,5.0,1.1177444275131003e-07,2.0,5.163878258471729e-08,7.0,1.2002261088820436e-07
69813,ENSG00000301458.1,ENSG00000301458.1,383.0,45.16971279373368,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69814,ENSG00000301459.1,ENSG00000301459.1,1113.0,54.89667565139264,True,False,False,False,False,False,8.0,1.0015850640074064e-07,7.0,1.5648421985183402e-07,3.0,1.0327756516943458e-07,7.0,1.2002261088820436e-07
69815,ENSG00000301460.1,ENSG00000301460.1,138.0,43.47826086956522,True,False,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
69816,ENSG00000301461.1,ENSG00000301461.1,922.0,53.36225596529284,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.714608726974348e-08
69817,ENSG00000301462.1,ENSG00000301462.1,1873.0,43.40630005339028,True,False,False,False,False,False,6.0,6.677233760049375e-08,57.0,1.2965835359151963e-06,43.0,1.161872608156139e-06,63.0,1.0973495852635827e-06
69818,ENSG00000301463.1,ENSG00000301463.1,1216.5,55.330431208340045,True,False,False,False,False,False,189.0,2.2146158637497097e-06,40.0,9.165504305607422e-07,36.0,9.5531747781727e-07,52.0,9.258887125661478e-07
69819,ENSG00000301464.1,ENSG00000301464.1,635.0,41.88976377952756,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,0.0,0.0
69820,ENSG00000301465.1,ENSG00000301465.1,167.5,50.12056908608633,True,False,False,False,False,False,17.0,2.114457357348969e-07,28.0,7.153564336083842e-07,15.0,4.1311026067773834e-07,24.0,4.629443562830739e-07
69823,ENSG00000301468.1,ENSG00000301468.1,1336.0,38.92215568862276,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,2.0,3.429217453948696e-08
69825,ENSG00000301470.1,ENSG00000301470.1,584.0,52.86195286195287,True,False,False,False,False,False,9.0,1.224159522675719e-07,5.0,1.1177444275131003e-07,8.0,2.0655513033886917e-07,5.0,8.57304363487174e-08
69826,ENSG00000301471.1,ENSG00000301471.1,649.0,51.25698324022346,True,False,False,False,False,False,2.0,2.2257445866831252e-08,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,3.0,5.143826180923044e-08
69828,ENSG00000301473.1,ENSG00000301473.1,525.5,45.73950682441249,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
69829,ENSG00000301474.1,ENSG00000301474.1,859.0,49.359720605355065,True,False,False,False,False,False,16.0,1.8918828986806565e-07,16.0,4.694526595555021e-07,4.0,1.0327756516943458e-07,14.0,2.571913090461522e-07
69830,ENSG00000301475.1,ENSG00000301475.1,379.0,36.58851147693021,True,False,False,False,False,False,1.0,1.1128722933415626e-08,4.0,1.1177444275131003e-07,0.0,0.0,1.0,3.429217453948696e-08
69831,ENSG00000301476.1,ENSG00000301476.1,720.0,36.80555555555556,True,False,False,False,False,False,21.0,2.3370318160172816e-07,12.0,2.906135511534061e-07,3.0,7.745817387707595e-08,9.0,1.5431478542769132e-07
69832,ENSG00000301477.1,ENSG00000301477.1,615.0,53.99610136452242,True,False,False,False,False,False,150.0,1.6804371629457597e-06,299.0,7.824210992591701e-06,178.0,5.189697649764088e-06,347.0,6.927019256976366e-06
69833,ENSG00000301478.1,ENSG00000301478.1,388.0,50.77319587628865,True,False,False,False,False,False,118.0,1.3465754749432907e-06,12.0,2.6825866260314406e-07,6.0,1.549163477541519e-07,12.0,2.0575304723692175e-07
69834,ENSG00000301479.1,ENSG00000301479.1,896.5,50.29107373868047,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
69836,ENSG00000301481.1,ENSG00000301481.1,648.0,53.08540366726639,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,0.0,0.0
69837,ENSG00000301482.1,ENSG00000301482.1,851.0,49.94124559341951,True,False,False,False,False,False,3.0,3.3386168800246877e-08,13.0,2.906135511534061e-07,7.0,2.0655513033886917e-07,9.0,1.5431478542769132e-07
69838,ENSG00000301483.1,ENSG00000301483.1,681.0,41.40969162995594,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,0.0,0.0
69839,ENSG00000301484.1,ENSG00000301484.1,623.0,43.4991974317817,True,False,False,False,False,False,1.0,1.1128722933415626e-08,15.0,3.3532332825393006e-07,8.0,2.3237452163122782e-07,15.0,2.571913090461522e-07
69840,ENSG00000301485.1,ENSG00000301485.1,989.0,49.92266129637975,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,10.0,2.581939129235865e-07,5.0,8.57304363487174e-08
69841,ENSG00000301486.1,ENSG00000301486.1,517.0,51.33858267716536,True,False,False,False,False,False,8.0,8.902978346732501e-08,17.0,3.800331053544541e-07,13.0,3.356520868006624e-07,14.0,2.4004522177640873e-07
69842,ENSG00000301487.1,ENSG00000301487.1,1022.0,46.1839530332681,True,False,False,False,False,False,3.0,3.3386168800246877e-08,0.0,0.0,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
69843,ENSG00000301488.1,ENSG00000301488.1,538.0,47.21189591078067,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,0.0,0.0
69844,ENSG00000301489.1,ENSG00000301489.1,510.0,47.647058823529406,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
69845,ENSG00000301490.1,ENSG00000301490.1,384.5,51.02702650453342,True,False,False,False,False,False,8.0,8.902978346732501e-08,12.0,2.906135511534061e-07,10.0,2.581939129235865e-07,12.0,2.2289913450666522e-07
69846,ENSG00000301491.1,ENSG00000301491.1,393.0,42.23918575063613,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
69847,ENSG00000301492.1,ENSG00000301492.1,662.0,59.818731117824775,True,False,False,False,False,False,0.0,0.0,14.0,3.3532332825393006e-07,36.0,9.5531747781727e-07,34.0,5.829669671712783e-07
69848,ENSG00000301493.1,ENSG00000301493.1,643.0,42.6543814636381,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
69849,ENSG00000301494.1,ENSG00000301494.1,653.5,52.398196192775366,True,False,False,False,False,False,1.0,1.1128722933415626e-08,12.0,2.6825866260314406e-07,9.0,2.3237452163122782e-07,9.0,1.5431478542769132e-07
69850,ENSG00000301495.1,ENSG00000301495.1,743.0,51.81102362204725,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69851,ENSG00000301496.1,ENSG00000301496.1,370.0,41.891891891891895,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
69852,ENSG00000301497.1,ENSG00000301497.1,1006.0,51.44173793057402,True,False,False,False,False,False,5.0,5.564361466707813e-08,27.0,6.035819908570741e-07,38.0,1.0844144342790633e-06,48.0,8.401582762174305e-07
69853,ENSG00000301498.1,ENSG00000301498.1,558.0,49.82078853046595,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
69854,ENSG00000301499.1,ENSG00000301499.1,718.0,46.48160369575977,True,False,False,False,False,False,460.0,5.408559345639995e-06,292.0,7.578307218538819e-06,193.0,5.551169127857109e-06,332.0,6.789850558818418e-06
69855,ENSG00000301500.1,ENSG00000301500.1,277.0,59.2057761732852,True,False,False,False,False,False,28.0,3.227329650690532e-07,23.0,5.588722137565501e-07,3.0,7.745817387707595e-08,18.0,3.429217453948696e-07
69856,ENSG00000301501.1,ENSG00000301501.1,296.0,47.2972972972973,True,False,False,False,False,False,5.0,6.677233760049375e-08,3.0,6.706466565078602e-08,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
69858,ENSG00000301503.1,ENSG00000301503.1,353.0,37.6770538243626,True,False,False,False,False,False,0.0,0.0,4.0,8.941955420104802e-08,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
69859,ENSG00000301504.1,ENSG00000301504.1,1199.0,61.55129274395329,True,False,False,False,False,False,24.0,2.67089350401975e-07,2.0,4.470977710052401e-08,15.0,4.1311026067773834e-07,9.0,1.714608726974348e-07
69861,ENSG00000301506.1,ENSG00000301506.1,852.0,33.568075117370896,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,4.0,1.0327756516943458e-07,4.0,6.858434907897392e-08
69862,ENSG00000301507.1,ENSG00000301507.1,461.0,43.38394793926248,True,False,False,False,False,False,1.0,1.1128722933415626e-08,3.0,6.706466565078602e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
69863,ENSG00000301508.1,ENSG00000301508.1,1914.0,41.17032392894462,True,False,False,False,False,False,56.0,6.343372072046907e-07,124.0,3.040264842835633e-06,85.0,2.349564607604637e-06,150.0,2.829104399507674e-06
69865,ENSG00000301510.1,ENSG00000301510.1,1022.5,42.58092960635732,True,False,False,False,False,False,2.0,3.3386168800246877e-08,3.0,6.706466565078602e-08,3.0,7.745817387707595e-08,5.0,8.57304363487174e-08
69866,ENSG00000301511.1,ENSG00000301511.1,526.5,54.04595893339905,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
69867,ENSG00000301512.1,ENSG00000301512.1,621.0,38.04824561403509,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,3.0,5.143826180923044e-08
69868,ENSG00000301513.1,ENSG00000301513.1,1186.0,58.93760539629005,True,False,False,False,False,False,3.0,3.3386168800246877e-08,0.0,0.0,1.0,5.163878258471729e-08,0.0,0.0
69869,ENSG00000301514.1,ENSG00000301514.1,638.0,40.26845637583892,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
69870,ENSG00000301515.1,ENSG00000301515.1,1563.0,40.626999360204735,True,False,False,False,False,False,4.0,4.4514891733662504e-08,3.0,8.941955420104802e-08,1.0,2.5819391292358646e-08,3.0,5.143826180923044e-08
69871,ENSG00000301516.1,ENSG00000301516.1,846.0,40.78014184397163,True,False,False,False,False,False,2.0,2.2257445866831252e-08,4.0,8.941955420104802e-08,2.0,7.745817387707595e-08,8.0,1.5431478542769132e-07
69872,ENSG00000301517.1,ENSG00000301517.1,691.0,44.42836468885673,True,False,False,False,False,False,3.0,3.3386168800246877e-08,9.0,2.0119399695235803e-07,2.0,5.163878258471729e-08,9.0,1.5431478542769132e-07
69874,ENSG00000301519.1,ENSG00000301519.1,803.0,51.26498002663116,True,False,False,False,False,False,19.0,2.114457357348969e-07,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,2.0,3.429217453948696e-08
69875,ENSG00000301520.1,ENSG00000301520.1,1532.0,45.626631853785895,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69876,ENSG00000301521.1,ENSG00000301521.1,693.0,54.37599077676899,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
69877,ENSG00000301522.1,ENSG00000301522.1,885.0,45.42372881355932,True,False,False,False,False,False,0.0,0.0,7.0,1.5648421985183402e-07,0.0,0.0,4.0,6.858434907897392e-08
69878,ENSG00000301523.1,ENSG00000301523.1,481.0,55.156902432027536,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
69879,ENSG00000301524.1,ENSG00000301524.1,1017.0,52.11406096361848,True,False,False,False,False,False,2.0,2.2257445866831252e-08,3.0,6.706466565078602e-08,4.0,1.0327756516943458e-07,5.0,8.57304363487174e-08
69880,ENSG00000301525.1,ENSG00000301525.1,790.5,47.72370218579235,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
69883,ENSG00000301528.1,ENSG00000301528.1,822.0,62.04379562043796,True,False,False,False,False,False,3.0,3.3386168800246877e-08,0.0,0.0,4.0,1.0327756516943458e-07,1.0,1.714608726974348e-08
69884,ENSG00000301529.1,ENSG00000301529.1,1219.0,38.14602132895816,True,False,False,False,False,False,15.0,2.7821807333539065e-07,0.0,0.0,0.0,0.0,0.0,0.0
69885,ENSG00000301530.1,ENSG00000301530.1,950.0,57.61564391557104,True,False,False,False,False,False,2.0,2.2257445866831252e-08,2.0,4.470977710052401e-08,4.0,1.0327756516943458e-07,3.0,5.143826180923044e-08
69886,ENSG00000301531.1,ENSG00000301531.1,669.0,40.38461538461539,True,False,False,False,False,False,3.0,3.3386168800246877e-08,8.0,1.7883910840209604e-07,8.0,2.0655513033886917e-07,10.0,1.714608726974348e-07
69887,ENSG00000301532.1,ENSG00000301532.1,845.5,47.60343640680538,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
69889,ENSG00000301534.1,ENSG00000301534.1,531.0,48.39924670433145,True,False,False,False,False,False,6.0,6.677233760049375e-08,3.0,6.706466565078602e-08,7.0,1.8073573904651054e-07,7.0,1.2002261088820436e-07
69890,ENSG00000301535.1,ENSG00000301535.1,773.0,45.92496765847349,True,False,False,False,False,False,3.0,3.3386168800246877e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69891,ENSG00000301536.1,ENSG00000301536.1,321.0,43.925233644859816,True,False,False,False,False,False,2.0,2.2257445866831252e-08,1.0,2.2354888550262005e-08,4.0,1.0327756516943458e-07,3.0,5.143826180923044e-08
69893,ENSG00000301538.1,ENSG00000301538.1,649.0,39.44530046224962,True,False,False,False,False,False,1.0,1.1128722933415626e-08,7.0,1.5648421985183402e-07,2.0,5.163878258471729e-08,11.0,1.8860695996717827e-07
69894,ENSG00000301539.1,ENSG00000301539.1,799.0,42.30287859824781,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,0.0,0.0
69895,ENSG00000301540.1,ENSG00000301540.1,584.0,52.760736196319016,True,False,False,False,False,False,1.0,1.1128722933415626e-08,3.0,6.706466565078602e-08,11.0,3.098326955083038e-07,11.0,1.8860695996717827e-07
69896,ENSG00000301541.1,ENSG00000301541.1,456.0,62.5,True,False,False,False,False,False,17.0,1.8918828986806565e-07,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
69900,ENSG00000301545.1,ENSG00000301545.1,741.0,49.84939759036144,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.714608726974348e-08
69901,ENSG00000301546.1,ENSG00000301546.1,779.0,48.8809862494073,True,False,False,False,False,False,273.0,3.1716860360234537e-06,16.0,3.576782168041921e-07,8.0,2.0655513033886917e-07,14.0,2.4004522177640873e-07
69902,ENSG00000301547.1,ENSG00000301547.1,492.5,50.90597518531311,True,False,False,False,False,False,0.0,0.0,4.0,8.941955420104802e-08,5.0,1.2909695646179324e-07,5.0,8.57304363487174e-08
69903,ENSG00000301548.1,ENSG00000301548.1,438.0,44.06392694063927,True,False,False,False,False,False,30.0,3.6724785680271567e-07,64.0,1.6095519756188643e-06,37.0,1.0844144342790633e-06,77.0,1.4745635051979392e-06
69904,ENSG00000301549.1,ENSG00000301549.1,431.0,46.17169373549884,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
69906,ENSG00000301551.1,ENSG00000301551.1,423.0,46.38354384205006,True,False,False,False,False,False,3.0,3.3386168800246877e-08,12.0,3.3532332825393006e-07,1.0,2.5819391292358646e-08,7.0,1.2002261088820436e-07
69907,ENSG00000301552.1,ENSG00000301552.1,311.0,43.08681672025724,True,False,False,False,False,False,5.0,5.564361466707813e-08,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
69908,ENSG00000301553.1,ENSG00000301553.1,581.0,48.7091222030981,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
69909,ENSG00000301554.1,ENSG00000301554.1,594.0,50.33670033670033,True,False,False,False,False,False,82.0,9.23684003473497e-07,24.0,5.588722137565501e-07,37.0,9.5531747781727e-07,38.0,6.686974035199957e-07
69910,ENSG00000301555.1,ENSG00000301555.1,668.5,50.502594850607146,True,False,False,False,False,False,3.0,3.3386168800246877e-08,0.0,0.0,0.0,0.0,0.0,0.0
69911,ENSG00000301556.1,ENSG00000301556.1,405.0,47.901234567901234,True,False,False,False,False,False,0.0,0.0,5.0,1.1177444275131003e-07,1.0,2.5819391292358646e-08,6.0,1.0287652361846087e-07
69912,ENSG00000301557.1,ENSG00000301557.1,650.0,48.29827549860794,True,False,False,False,False,False,1.0,1.1128722933415626e-08,0.0,0.0,0.0,0.0,0.0,0.0
69913,ENSG00000301558.1,ENSG00000301558.1,745.0,47.78523489932886,True,False,False,False,False,False,1.0,1.1128722933415626e-08,3.0,6.706466565078602e-08,4.0,1.0327756516943458e-07,6.0,1.0287652361846087e-07
69914,ENSG00000301559.1,ENSG00000301559.1,888.0,55.518018018018026,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,0.0,0.0
69916,ENSG00000301561.1,ENSG00000301561.1,509.0,59.921414538310415,True,False,False,False,False,False,2.0,2.2257445866831252e-08,2.0,6.706466565078602e-08,0.0,0.0,2.0,3.429217453948696e-08
69917,ENSG00000301562.1,ENSG00000301562.1,600.5,49.73057153928829,True,False,False,False,False,False,67.0,7.45624436538847e-07,96.0,2.2578437435764624e-06,82.0,2.272106433727561e-06,140.0,2.503328741382548e-06
69918,ENSG00000301563.1,ENSG00000301563.1,470.0,42.40674614601932,True,False,False,False,False,False,0.0,0.0,3.0,6.706466565078602e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69920,ENSG00000301565.1,ENSG00000301565.1,624.5,59.87867685523145,True,False,False,False,False,False,109.0,1.2241595226757188e-06,3.0,6.706466565078602e-08,3.0,7.745817387707595e-08,3.0,5.143826180923044e-08
69922,ENSG00000301567.1,ENSG00000301567.1,1280.0,56.95312500000001,True,False,False,False,False,False,4.0,4.4514891733662504e-08,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
69924,ENSG00000301569.1,ENSG00000301569.1,590.0,39.09261630388391,True,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,5.163878258471729e-08,2.0,3.429217453948696e-08
69925,ENSG00000301570.1,ENSG00000301570.1,754.0,46.17312108235586,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,5.0,8.57304363487174e-08
69926,ENSG00000301571.1,ENSG00000301571.1,547.0,51.73674588665448,True,False,False,False,False,False,159.0,1.8584967298804096e-06,388.0,1.0685636727025238e-05,272.0,8.59785730035543e-06,425.0,9.138864514773274e-06
69927,ENSG00000301572.1,ENSG00000301572.1,948.0,55.16877637130801,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69928,ENSG00000301573.1,ENSG00000301573.1,639.0,47.7891156462585,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69929,ENSG00000301574.1,ENSG00000301574.1,693.0,54.97835497835498,True,False,False,False,False,False,2.0,2.2257445866831252e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69930,ENSG00000301575.1,ENSG00000301575.1,627.0,46.48793565683646,True,False,False,False,False,False,0.0,0.0,6.0,1.3412933130157203e-07,7.0,1.8073573904651054e-07,5.0,8.57304363487174e-08
69933,ENSG00000301578.1,ENSG00000301578.1,599.0,51.08514190317195,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,0.0,0.0,1.0,1.714608726974348e-08
69935,ENSG00000301580.1,ENSG00000301580.1,1176.0,41.07142857142857,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,2.0,3.429217453948696e-08
69936,ENSG00000301581.1,ENSG00000301581.1,605.0,53.51785714285714,True,False,False,False,False,False,3.0,3.3386168800246877e-08,10.0,2.4590377405288204e-07,2.0,5.163878258471729e-08,6.0,1.2002261088820436e-07
69937,ENSG00000301582.1,ENSG00000301582.1,890.0,59.662921348314605,True,False,False,False,False,False,8.0,8.902978346732501e-08,0.0,0.0,3.0,7.745817387707595e-08,1.0,1.714608726974348e-08
69939,ENSG00000301584.1,ENSG00000301584.1,564.5,49.21488145664547,True,False,False,False,False,False,1.0,1.1128722933415626e-08,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,3.0,5.143826180923044e-08
69940,ENSG00000301585.1,ENSG00000301585.1,469.0,50.53304904051173,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,3.0,7.745817387707595e-08,3.0,5.143826180923044e-08
69941,ENSG00000301586.1,ENSG00000301586.1,1151.5,49.630791418013445,True,False,False,False,False,False,0.0,0.0,2.0,4.470977710052401e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69942,ENSG00000301587.1,ENSG00000301587.1,773.0,46.183699870633895,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69944,ENSG00000301589.1,ENSG00000301589.1,384.0,48.69791666666667,True,False,False,False,False,False,1.0,1.1128722933415626e-08,3.0,6.706466565078602e-08,3.0,7.745817387707595e-08,4.0,6.858434907897392e-08
69947,ENSG00000301592.1,ENSG00000301592.1,702.0,47.52957550452332,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
69948,ENSG00000301593.1,ENSG00000301593.1,406.0,44.58128078817734,True,False,False,False,False,False,1.0,1.1128722933415626e-08,6.0,1.3412933130157203e-07,4.0,1.0327756516943458e-07,5.0,8.57304363487174e-08
69953,ENSG00000301598.1,ENSG00000301598.1,644.0,41.77018633540372,True,False,False,False,False,False,7.0,7.790106053390939e-08,0.0,0.0,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69954,ENSG00000301599.1,ENSG00000301599.1,972.5,50.24694524020856,True,False,False,False,False,False,3.0,3.3386168800246877e-08,14.0,3.3532332825393006e-07,16.0,4.38929651970097e-07,23.0,4.2865218174358697e-07
69955,ENSG00000301600.1,ENSG00000301600.1,809.0,58.838071693448704,True,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5819391292358646e-08,0.0,0.0
69957,ENSG00000301602.1,ENSG00000301602.1,526.0,46.19771863117871,True,False,False,False,False,False,2.0,2.2257445866831252e-08,2.0,4.470977710052401e-08,6.0,1.549163477541519e-07,5.0,8.57304363487174e-08
69960,ENSG00000301605.1,ENSG00000301605.1,1088.0,61.234817813765176,True,False,False,False,False,False,33.0,3.6724785680271567e-07,51.0,1.2295188702644103e-06,70.0,1.8848155643421813e-06,89.0,1.611732203355887e-06
69961,ENSG00000301606.1,ENSG00000301606.1,378.0,48.41269841269841,True,False,False,False,False,False,40.0,4.4514891733662506e-07,2.0,4.470977710052401e-08,2.0,7.745817387707595e-08,4.0,6.858434907897392e-08
69962,ENSG00000301607.1,ENSG00000301607.1,519.0,50.57251908396947,True,False,False,False,False,False,1.0,1.1128722933415626e-08,4.0,8.941955420104802e-08,16.0,4.38929651970097e-07,9.0,1.5431478542769132e-07
69963,ENSG00000301608.1,ENSG00000301608.1,811.0,44.75955610357583,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,2.0,5.163878258471729e-08,1.0,1.714608726974348e-08
69964,ENSG00000301609.1,ENSG00000301609.1,818.0,47.92176039119804,True,False,False,False,False,False,0.0,0.0,1.0,2.2354888550262005e-08,1.0,2.5819391292358646e-08,1.0,1.714608726974348e-08
69965,ENSG00000301610.1,ENSG00000301610.1,315.0,48.57142857142857,True,False,False,False,False,False,33.0,3.783765797361313e-07,10.0,2.2354888550262005e-07,42.0,1.0844144342790633e-06,27.0,4.629443562830739e-07
