"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Regulation of Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0060368)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Fever Generation (GO:0031620)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of G2/MI Transition of Meiotic Cell Cycle (GO:0110030)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Gastrulation (GO:0010470)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glial Cell Apoptotic Process (GO:0034350)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glial Cell Migration (GO:1903975)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glomerular Filtration (GO:0003093)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glucagon Secretion (GO:0070092)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glucan Biosynthetic Process (GO:0010962)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Glycogen Metabolic Process (GO:0070873)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Heart Morphogenesis (GO:2000826)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Hematopoietic Stem Cell Proliferation (GO:1902033)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Heme Biosynthetic Process (GO:0070453)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Hemoglobin Biosynthetic Process (GO:0046984)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Heterochromatin Formation (GO:0031445)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Histamine Secretion by Mast Cell (GO:1903593)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Homophilic Cell Adhesion (GO:1903385)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Homotypic Cell-Cell Adhesion (GO:0034110)",1,0,15,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Hormone Secretion (GO:0046883)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Inclusion Body Assembly (GO:0090083)",1,0,12,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Inflammatory Response to Wounding (GO:0106014)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interleukin-1 Production (GO:0032652)",1,0,15,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interleukin-4-Mediated Signaling Pathway (GO:1902214)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Interleukin-6-Mediated Signaling Pathway (GO:0070103)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Intestinal Absorption (GO:1904478)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902253)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Keratinocyte Apoptotic Process (GO:1902172)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lens Fiber Cell Differentiation (GO:1902746)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Adhesion to Arterial Endothelial Cell (GO:1904997)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Cell-Cell Adhesion (GO:1903037)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Degranulation (GO:0043300)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Proliferation (GO:0070663)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Tethering or Rolling (GO:1903236)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lymphocyte Apoptotic Process (GO:0070228)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lymphocyte Migration (GO:2000401)",1,0,12,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lysosome Size (GO:0062196)",1,0,9,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Macrophage Proliferation (GO:0120040)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Maintenance of Mitotic Sister Chromatid Cohesion (GO:0034182)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Matrix Metallopeptidase Secretion (GO:1904464)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of MDA-5 Signaling Pathway (GO:0039533)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Meiotic Nuclear Division (GO:0040020)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mesenchymal Stem Cell Proliferation (GO:1902460)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Microglial Cell Activation (GO:1903978)",1,0,12,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Microglial Cell Mediated Cytotoxicity (GO:1904149)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Microvillus Organization (GO:0032530)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Membrane Permeability Involved in Apoptotic Process (GO:1902108)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial mRNA Stability (GO:0044528)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Translation (GO:0070129)",1,0,21,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitotic Centrosome Separation (GO:0046602)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitotic Spindle Assembly (GO:1901673)",1,0,24,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Monoatomic Anion Transport (GO:0044070)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Monoatomic Ion Transport (GO:0043269)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mononuclear Cell Migration (GO:0071675)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Morphogenesis of an Epithelium (GO:1905330)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Muscle Organ Development (GO:0048634)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Myeloid Leukocyte Mediated Immunity (GO:0002886)",1,0,9,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Natural Killer Cell Chemotaxis (GO:2000501)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Natural Killer Cell Differentiation (GO:0032823)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neutrophil Degranulation (GO:0043313)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Neutrophil Extravasation (GO:2000389)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Nuclear Cell Cycle DNA Replication (GO:0033262)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Nucleocytoplasmic Transport (GO:0046822)",1,0,16,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Nucleotide-Binding Oligomerization Domain Containing 2 Signaling Pathway (GO:0070432)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Osteoclast Proliferation (GO:0090289)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Peptidase Activity (GO:0052547)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Peptidyl-Threonine Phosphorylation (GO:0010799)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035358)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Phosphatidylinositol Biosynthetic Process (GO:0010511)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Phospholipid Metabolic Process (GO:1903725)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Phospholipid Transport (GO:2001138)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Platelet-Derived Growth Factor Receptor-Alpha Signaling Pathway (GO:2000583)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Podosome Assembly (GO:0071801)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Postsynaptic Density Organization (GO:1905874)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Postsynaptic Specialization Assembly (GO:0099150)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Prostaglandin Biosynthetic Process (GO:0031392)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein ADP-ribosylation (GO:0010835)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Folding (GO:1903332)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Cell-Cell Junction (GO:0150106)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Chromatin (GO:1905634)",1,0,13,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Endoplasmic Reticulum (GO:1905550)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Lysosome (GO:0150031)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Localization to Microtubule (GO:1902816)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Maturation (GO:1903317)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Monoubiquitination (GO:1902525)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Protein Polyubiquitination (GO:1902914)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Receptor Catabolic Process (GO:2000644)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Respiratory Burst (GO:0060263)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Retinoic Acid Receptor Signaling Pathway (GO:0048385)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Ribosome Biogenesis (GO:0090069)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of RNA Polymerase II Transcription Preinitiation Complex Assembly (GO:0045898)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of SA Node Cell Action Potential (GO:0098907)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Short-Term Neuronal Synaptic Plasticity (GO:0048172)",1,0,13,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Skeletal Muscle Acetylcholine-Gated Channel Clustering (GO:1904393)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Skeletal Muscle Contraction by Calcium Ion Signaling (GO:0014722)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Skeletal Muscle Tissue Regeneration (GO:0043416)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Smooth Muscle Contraction (GO:0006940)",1,0,14,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Sodium Ion Export Across Plasma Membrane (GO:1903276)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Stem Cell Proliferation (GO:0072091)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Striated Muscle Cell Apoptotic Process (GO:0010662)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Superoxide Metabolic Process (GO:0090322)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synapse Structural Plasticity (GO:0051823)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Vesicle Fusion to Presynaptic Active Zone Membrane (GO:0031630)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Synaptic Vesicle Membrane Organization (GO:1901632)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Syncytium Formation by Plasma Membrane Fusion (GO:0060142)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of System Process (GO:0044057)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Systemic Arterial Blood Pressure (GO:0003073)",1,0,14,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T Cell Apoptotic Process (GO:0070232)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T Cell Mediated Immunity (GO:0002709)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T-helper Cell Differentiation (GO:0045622)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Testosterone Biosynthetic Process (GO:2000224)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Thymocyte Apoptotic Process (GO:0070243)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)",1,0,9,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Toll-Like Receptor 7 Signaling Pathway (GO:0034155)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Translational Termination (GO:0006449)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Ubiquitin Protein Ligase Activity (GO:1904666)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Urine Volume (GO:0035809)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Vascular Wound Healing (GO:0061043)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Vitamin D Biosynthetic Process (GO:0060556)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Wnt Signaling Pathway, Planar Cell Polarity Pathway (GO:2000095)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0014808)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Removal of Superoxide Radicals (GO:0019430)",1,0,9,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Renal Filtration (GO:0097205)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Renal Filtration Cell Differentiation (GO:0061318)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Respiratory Chain Complex III Assembly (GO:0017062)",1,0,14,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Respiratory Electron Transport Chain (GO:0022904)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Acetylcholine (GO:1905144)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Alkaloid (GO:0043279)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Cadmium Ion (GO:0046686)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Cocaine (GO:0042220)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to dsRNA (GO:0043331)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Gonadotropin (GO:0034698)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Hepatocyte Growth Factor (GO:0035728)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Increased Oxygen Levels (GO:0036296)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Indole-3-Methanol (GO:0071680)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Mitochondrial Depolarisation (GO:0098780)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Nitric Oxide (GO:0071731)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Prostaglandin D (GO:0071798)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Sodium Arsenite (GO:1903935)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Testosterone (GO:0033574)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Vitamin D (GO:0033280)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Zinc Ion (GO:0010043)",1,0,19,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retina Vasculature Development in Camera-Type Eye (GO:0061298)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinal Rod Cell Development (GO:0046548)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinal Rod Cell Differentiation (GO:0060221)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retinol Metabolic Process (GO:0042572)",1,0,12,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retrograde Neuronal Dense Core Vesicle Transport (GO:1990049)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Riboflavin Metabolic Process (GO:0006771)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ribonucleoside Diphosphate Metabolic Process (GO:0009185)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ribonucleoside Monophosphate Biosynthetic Process (GO:0009156)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ribose Phosphate Biosynthetic Process (GO:0046390)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ribosomal Large Subunit Export From Nucleus (GO:0000055)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Capping (GO:0036260)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Localization to Cajal Body (GO:0090670)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Splicing, via Transesterification Reactions (GO:0000375)",1,0,25,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RRNA 2'-O-methylation (GO:0000451)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RRNA Catabolic Process (GO:0016075)",1,0,16,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::RRNA Pseudouridine Synthesis (GO:0031118)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ruffle Assembly (GO:0097178)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Salivary Gland Development (GO:0007431)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Salivary Gland Morphogenesis (GO:0007435)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sarcoplasmic Reticulum Calcium Ion Transport (GO:0070296)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::ScaRNA Localization to Cajal Body (GO:0090666)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Secondary Metabolite Biosynthetic Process (GO:0044550)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Secondary Palate Development (GO:0062009)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Semi-lunar Valve Development (GO:1905314)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Septin Ring Organization (GO:0031106)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Serine Family Amino Acid Biosynthetic Process (GO:0009070)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Serotonin Metabolic Process (GO:0042428)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Skeletal Muscle Fiber Development (GO:0048741)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Smooth Muscle Cell Migration (GO:0014909)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SnoRNA Localization (GO:0048254)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SnRNA Transport (GO:0051030)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Somatic Diversification of Immunoglobulins Involved in Immune Response (GO:0002208)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Somite Development (GO:0061053)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sperm DNA Condensation (GO:0035092)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Spermatid Nucleus Differentiation (GO:0007289)",1,0,10,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Spermine Metabolic Process (GO:0008215)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sphingomyelin Catabolic Process (GO:0006685)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Spinal Cord Motor Neuron Differentiation (GO:0021522)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Spindle Assembly Involved in Female Meiosis (GO:0007056)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SREBP Signaling Pathway (GO:0032933)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SRP-dependent Cotranslational Protein Targeting to Membrane, Signal Sequence Recognition (GO:0006617)",1,0,8,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SRP-dependent Cotranslational Protein Targeting to Membrane, Translocation (GO:0006616)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Steroid Hormone Biosynthetic Process (GO:0120178)",1,0,11,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sterol Catabolic Process (GO:0016127)",1,0,5,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Striated Muscle Cell Proliferation (GO:0014855)",1,0,4,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Substrate-dependent Cell Migration, Cell Extension (GO:0006930)",1,0,7,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Succinyl-CoA Catabolic Process (GO:1901289)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sulfur Amino Acid Biosynthetic Process (GO:0000097)",1,0,6,1,"GO_Biological_Process_2026",1,1,"n.s."
