,gene_id,gene_name,length_median_tx,gc_median_tx,length_genomic,gc_genomic,length_exon_union,gc_exon_union
73553,ENSG00000305215.1,ENSG00000305215.1,821.0,44.70158343483557,25653,36.68186956691225,1775,42.70422535211267
73554,ENSG00000305216.1,ENSG00000305216.1,810.0,40.49382716049383,17759,38.96052705670364,810,40.49382716049383
73555,ENSG00000305217.1,ENSG00000305217.1,779.0,48.52374839537869,779,48.52374839537869,779,48.52374839537869
73556,ENSG00000305218.1,ENSG00000305218.1,650.0,43.07692307692308,14710,36.96804894629504,650,43.07692307692308
73557,ENSG00000305219.1,ENSG00000305219.1,793.0,54.476670870113495,19390,44.36307374935534,793,54.476670870113495
73558,ENSG00000305220.1,ENSG00000305220.1,488.0,40.552016985138,6064,35.8344327176781,590,39.83050847457627
73559,ENSG00000305221.1,ENSG00000305221.1,474.0,44.50664425088977,32476,43.764626185490826,719,45.06258692628651
73560,ENSG00000305222.1,ENSG00000305222.1,541.5,42.21894383788487,47582,35.92114665209533,703,40.96728307254623
73561,ENSG00000305223.1,ENSG00000305223.1,230.0,49.130434782608695,230,49.130434782608695,230,49.130434782608695
73562,ENSG00000305224.1,ENSG00000305224.1,1466.0,42.905866302864936,20239,42.31434359405109,1466,42.905866302864936
73563,ENSG00000305225.1,ENSG00000305225.1,623.5,46.98134369187001,2305,45.075921908893704,1160,43.62068965517241
73564,ENSG00000305226.1,ENSG00000305226.1,899.0,51.279199110122356,998,51.40280561122245,899,51.279199110122356
73565,ENSG00000305227.1,ENSG00000305227.1,560.0,51.07142857142857,5225,49.70334928229665,560,51.07142857142857
73566,ENSG00000305228.1,ENSG00000305228.1,687.0,39.44687045123727,12073,42.93050608796488,939,45.580404685835994
73567,ENSG00000305229.1,ENSG00000305229.1,369.0,39.02439024390244,46629,37.19573655879388,777,41.82754182754182
73568,ENSG00000305230.1,ENSG00000305230.1,769.0,49.02470741222367,3936,51.143292682926834,769,49.02470741222367
73569,ENSG00000305231.1,ENSG00000305231.1,740.0,41.62162162162162,11276,37.25611919120255,740,41.62162162162162
73570,ENSG00000305232.1,ENSG00000305232.1,421.0,43.942992874109265,5165,44.47241045498548,421,43.942992874109265
73571,ENSG00000305233.1,ENSG00000305233.1,702.0,61.25000000000001,2729,59.36240381091975,1011,62.908011869436194
73572,ENSG00000305234.1,ENSG00000305234.1,607.0,47.1169686985173,1160,38.96551724137931,607,47.1169686985173
73573,ENSG00000305235.1,ENSG00000305235.1,190.0,46.31578947368421,357,47.89915966386555,190,46.31578947368421
73574,ENSG00000305236.1,ENSG00000305236.1,1369.0,55.953250547845144,2261,56.47943387881469,1369,55.953250547845144
73575,ENSG00000305237.1,ENSG00000305237.1,895.0,40.11173184357542,23776,37.36541049798115,895,40.11173184357542
73576,ENSG00000305238.1,ENSG00000305238.1,473.0,40.169133192389005,8307,41.86830384013482,473,40.169133192389005
73577,ENSG00000305239.1,ENSG00000305239.1,429.5,49.85478870941426,1422,42.82700421940928,456,49.34210526315789
73578,ENSG00000305240.1,ENSG00000305240.1,366.0,54.09836065573771,1198,52.67111853088481,366,54.09836065573771
73579,ENSG00000305241.1,ENSG00000305241.1,766.5,42.107631880421145,5753,62.47175386754736,906,45.36423841059602
73580,ENSG00000305242.1,ENSG00000305242.1,807.0,46.84014869888476,1216,44.243421052631575,807,46.84014869888476
73581,ENSG00000305243.1,ENSG00000305243.1,491.0,44.19551934826884,1124,41.10320284697509,491,44.19551934826884
73582,ENSG00000305244.1,ENSG00000305244.1,993.0,46.928499496475325,993,46.928499496475325,993,46.928499496475325
73583,ENSG00000305245.1,ENSG00000305245.1,447.0,56.82326621923938,17502,49.091532396297566,447,56.82326621923938
73584,ENSG00000305246.1,ENSG00000305246.1,326.0,50.920245398773,12780,44.859154929577464,633,46.76145339652449
73585,ENSG00000305248.1,ENSG00000305248.1,415.0,40.0,6240,32.61217948717949,415,40.0
73586,ENSG00000305249.1,ENSG00000305249.1,399.0,47.86967418546366,11881,41.309654069522765,399,47.86967418546366
73587,ENSG00000305250.1,ENSG00000305250.1,594.0,41.41414141414141,2531,44.40932437771632,594,41.41414141414141
73588,ENSG00000305251.1,ENSG00000305251.1,835.0,42.51290877796902,9862,45.51815047657676,1412,41.78470254957507
73589,ENSG00000305252.1,ENSG00000305252.1,788.0,42.89340101522843,51310,38.84622880530111,788,42.89340101522843
73590,ENSG00000305253.1,ENSG00000305253.1,529.0,40.831758034026464,44603,38.78438670044616,529,40.831758034026464
73591,ENSG00000305254.1,ENSG00000305254.1,669.5,54.21271828018426,80279,44.715305372513356,1095,51.78082191780822
73592,ENSG00000305255.1,ENSG00000305255.1,689.0,46.00870827285922,12532,34.471752314075964,689,46.00870827285922
73593,ENSG00000305256.1,ENSG00000305256.1,1712.0,50.116822429906534,41407,43.66411476320429,1712,50.116822429906534
73594,ENSG00000305257.1,ENSG00000305257.1,531.0,42.964352720450286,8268,44.593613933236576,829,44.149577804583835
73595,ENSG00000305258.1,ENSG00000305258.1,828.0,39.009661835748794,3091,40.69880297638305,828,39.009661835748794
73596,ENSG00000305259.1,ENSG00000305259.1,594.0,43.43434343434344,1044,40.51724137931034,594,43.43434343434344
73597,ENSG00000305260.1,ENSG00000305260.1,396.0,61.61616161616161,396,61.61616161616161,396,61.61616161616161
73598,ENSG00000305261.1,ENSG00000305261.1,559.0,45.43828264758497,5013,43.905844803510874,559,45.43828264758497
73599,ENSG00000305262.1,ENSG00000305262.1,657.0,44.74885844748858,25391,43.42089716828797,1265,45.92885375494071
73600,ENSG00000305263.1,ENSG00000305263.1,647.5,49.032123645730735,45237,38.91946857660765,1737,47.72596430627519
73601,ENSG00000305264.1,ENSG00000305264.1,610.0,48.670756646216766,93209,45.453765194348186,3955,50.821744627054365
73602,ENSG00000305265.1,ENSG00000305265.1,484.0,49.17355371900827,6030,48.7893864013267,484,49.17355371900827
73603,ENSG00000305266.1,ENSG00000305266.1,1009.0,47.17542120911794,2299,48.62983906046107,1009,47.17542120911794
73604,ENSG00000305267.1,ENSG00000305267.1,593.0,46.880269814502526,1100,42.0,593,46.880269814502526
73605,ENSG00000305268.1,ENSG00000305268.1,447.0,48.09843400447427,2310,40.865800865800864,447,48.09843400447427
73606,ENSG00000305269.1,ENSG00000305269.1,587.5,43.796732890090155,62910,38.49626450484819,3328,42.15745192307692
73607,ENSG00000305270.1,ENSG00000305270.1,550.0,43.93881889843118,6315,38.527315914489314,619,44.4264943457189
73608,ENSG00000305271.1,ENSG00000305271.1,1287.0,49.45904173106646,59378,42.24291825255145,1486,50.53835800807537
73609,ENSG00000305272.1,ENSG00000305272.1,619.0,63.48949919224556,1322,60.968229954614216,619,63.48949919224556
73610,ENSG00000305273.1,ENSG00000305273.1,259.0,49.034749034749034,2546,36.6064414768264,259,49.034749034749034
73611,ENSG00000305274.1,ENSG00000305274.1,942.5,41.21615116966704,1800,39.27777777777778,1128,41.22340425531915
73612,ENSG00000305275.1,ENSG00000305275.1,778.0,40.616966580976865,778,40.616966580976865,778,40.616966580976865
73613,ENSG00000305276.1,ENSG00000305276.1,607.0,49.48011409211661,2208,56.92934782608695,649,48.99845916795069
73614,ENSG00000305277.1,ENSG00000305277.1,515.0,59.22330097087378,7445,48.7441235728677,515,59.22330097087378
73615,ENSG00000305278.1,ENSG00000305278.1,507.0,42.60355029585799,81062,41.369568971898055,507,42.60355029585799
73616,ENSG00000305279.1,ENSG00000305279.1,432.0,44.44444444444444,1295,36.75675675675676,432,44.44444444444444
73617,ENSG00000305280.1,ENSG00000305280.1,878.5,38.65107171665548,15945,34.06710567576043,1544,35.49222797927461
73618,ENSG00000305281.1,ENSG00000305281.1,553.5,46.962076200560816,11708,44.92654595148616,1796,47.38307349665924
73619,ENSG00000305282.1,ENSG00000305282.1,445.0,42.47191011235955,862,37.23897911832947,445,42.47191011235955
73620,ENSG00000305283.1,ENSG00000305283.1,638.5,44.373303167420815,176906,39.92968016912937,5286,41.543700340522136
73621,ENSG00000305284.1,ENSG00000305284.1,428.0,53.271028037383175,513,51.656920077972714,428,53.271028037383175
73622,ENSG00000305285.1,ENSG00000305285.1,554.0,55.05474452554745,3553,53.67295243456234,563,55.06216696269982
73623,ENSG00000305286.1,ENSG00000305286.1,573.0,49.73821989528796,573,49.73821989528796,573,49.73821989528796
73624,ENSG00000305287.1,ENSG00000305287.1,920.0,48.820378083256,1244,48.31189710610933,1244,48.31189710610933
73625,ENSG00000305288.1,ENSG00000305288.1,968.0,46.17768595041322,3467,51.283530429766365,968,46.17768595041322
73626,ENSG00000305289.1,ENSG00000305289.1,964.0,50.71685960823015,19812,48.04159095497678,1491,48.35680751173709
73627,ENSG00000305290.1,ENSG00000305290.1,580.5,52.69333351025716,22364,44.41513146127705,951,55.310199789695055
73628,ENSG00000305291.1,ENSG00000305291.1,479.0,48.643006263048015,20576,46.38413685847589,479,48.643006263048015
73629,ENSG00000305292.1,ENSG00000305292.1,1263.0,54.86935866983374,5041,56.85379884943463,1263,54.86935866983374
73630,ENSG00000305293.1,ENSG00000305293.1,940.0,35.42553191489362,9894,34.57651101677784,940,35.42553191489362
73631,ENSG00000305294.1,ENSG00000305294.1,641.0,36.661466458658346,4134,40.90469279148524,641,36.661466458658346
73632,ENSG00000305295.1,ENSG00000305295.1,354.0,54.23728813559322,1027,56.9620253164557,354,54.23728813559322
73633,ENSG00000305296.1,ENSG00000305296.1,1342.0,40.99614787717548,106331,38.622791095729376,2381,41.07517849643007
73634,ENSG00000305297.1,ENSG00000305297.1,547.0,43.92857142857143,21972,39.63225923903149,1443,42.89674289674289
73635,ENSG00000305298.1,ENSG00000305298.1,706.0,47.07850544427161,1197,47.11779448621554,1197,47.11779448621554
73636,ENSG00000305299.1,ENSG00000305299.1,750.0,56.8,750,56.8,750,56.8
73637,ENSG00000305300.1,ENSG00000305300.1,742.5,54.62567634038368,2695,53.46938775510204,1036,58.301158301158296
73638,ENSG00000305301.1,ENSG00000305301.1,1915.0,48.72062663185378,10090,48.513379583746286,1915,48.72062663185378
73639,ENSG00000305302.1,ENSG00000305302.1,1158.0,53.41926314964918,5207,52.775110428269635,1271,53.107789142407555
73640,ENSG00000305303.1,ENSG00000305303.1,678.0,48.23008849557522,3238,40.92032118591724,678,48.23008849557522
73641,ENSG00000305304.1,ENSG00000305304.1,296.0,38.85135135135135,296,38.85135135135135,296,38.85135135135135
73642,ENSG00000305305.1,ENSG00000305305.1,1428.5,44.264568272588534,1518,44.466403162055336,1518,44.466403162055336
73643,ENSG00000305306.1,ENSG00000305306.1,330.0,51.21212121212121,582,60.824742268041234,330,51.21212121212121
73644,ENSG00000305307.1,ENSG00000305307.1,466.0,52.78969957081545,466,52.78969957081545,466,52.78969957081545
73645,ENSG00000305308.1,ENSG00000305308.1,435.0,38.39080459770115,11486,36.03517325439666,435,38.39080459770115
73646,ENSG00000305309.1,ENSG00000305309.1,2032.0,34.99015748031496,2032,34.99015748031496,2032,34.99015748031496
73647,ENSG00000305310.1,ENSG00000305310.1,457.0,43.32603938730853,7953,40.45014459952219,457,43.32603938730853
73648,ENSG00000305311.1,ENSG00000305311.1,754.0,49.86737400530504,8184,43.8782991202346,754,49.86737400530504
73649,ENSG00000305312.1,ENSG00000305312.1,745.0,40.97463872037291,27219,35.611153973327454,1053,39.22127255460589
73650,ENSG00000305313.1,ENSG00000305313.1,630.0,47.591522157996145,2412,54.56053067993366,1836,49.673202614379086
73651,ENSG00000305314.1,ENSG00000305314.1,524.0,53.05343511450382,625,53.6,524,53.05343511450382
73652,ENSG00000305315.1,ENSG00000305315.1,496.5,53.122680900905735,30187,43.50879517673171,1191,50.62972292191436
73653,ENSG00000305316.1,ENSG00000305316.1,456.0,48.46491228070175,6273,49.38625856846804,456,48.46491228070175
73654,ENSG00000305317.1,ENSG00000305317.1,2302.0,38.962762497072525,3929,39.27207940951896,2778,38.76889848812095
73655,ENSG00000305318.1,ENSG00000305318.1,675.0,51.70370370370371,1898,41.78082191780822,675,51.70370370370371
73656,ENSG00000305319.1,ENSG00000305319.1,726.0,43.52617079889807,7860,41.80661577608142,726,43.52617079889807
73657,ENSG00000305320.1,ENSG00000305320.1,616.0,56.006493506493506,728,55.63186813186813,616,56.006493506493506
73658,ENSG00000305321.1,ENSG00000305321.1,496.0,36.08870967741936,496,36.08870967741936,496,36.08870967741936
73659,ENSG00000305322.1,ENSG00000305322.1,860.5,51.7563628512051,2481,51.14873035066505,1833,50.62738679759956
73660,ENSG00000305323.1,ENSG00000305323.1,394.0,42.13197969543147,4056,44.30473372781065,528,44.128787878787875
73661,ENSG00000305324.1,ENSG00000305324.1,541.0,40.17341040462428,8195,40.32946918852959,828,40.57971014492754
73662,ENSG00000305325.1,ENSG00000305325.1,453.0,59.74656845602378,857,61.84364060676779,602,58.63787375415283
73663,ENSG00000305326.1,ENSG00000305326.1,1716.5,53.21695588731565,3490,53.409742120343836,1753,53.28009127210497
73664,ENSG00000305327.1,ENSG00000305327.1,523.0,58.31739961759082,14946,48.80904589856818,523,58.31739961759082
73665,ENSG00000305328.1,ENSG00000305328.1,318.0,43.08176100628931,41080,38.089094449853945,318,43.08176100628931
73666,ENSG00000305329.1,ENSG00000305329.1,654.0,46.17737003058104,2041,48.26065654091132,654,46.17737003058104
73667,ENSG00000305330.1,ENSG00000305330.1,616.0,42.03912238963785,42609,42.368983078692295,1160,41.724137931034484
73668,ENSG00000305331.1,ENSG00000305331.1,677.0,55.096011816838995,13802,50.637588755252864,677,55.096011816838995
73669,ENSG00000305332.1,ENSG00000305332.1,1400.0,40.285714285714285,91505,39.37599038303918,1400,40.285714285714285
73670,ENSG00000305333.1,ENSG00000305333.1,555.0,57.91583166332666,1506,58.432934926958836,1005,57.810945273631845
73671,ENSG00000305334.1,ENSG00000305334.1,316.0,48.446069469835464,16550,47.56495468277946,666,46.3963963963964
73672,ENSG00000305335.1,ENSG00000305335.1,1130.0,48.23008849557522,44408,52.393712844532516,1130,48.23008849557522
73673,ENSG00000305336.1,ENSG00000305336.1,788.0,42.89340101522843,875,41.82857142857143,788,42.89340101522843
73674,ENSG00000305337.1,ENSG00000305337.1,144.0,34.72222222222222,144,34.72222222222222,144,34.72222222222222
73675,ENSG00000305338.1,ENSG00000305338.1,484.0,61.77685950413223,3058,58.37148463047743,484,61.77685950413223
73676,ENSG00000305339.1,ENSG00000305339.1,436.0,63.99082568807339,1329,55.07900677200903,436,63.99082568807339
73677,ENSG00000305340.1,ENSG00000305340.1,592.0,43.58108108108108,34214,38.71222306658093,1872,46.31410256410257
73678,ENSG00000305341.1,ENSG00000305341.1,491.5,48.95643304918903,12992,40.632697044334975,641,49.921996879875195
73679,ENSG00000305342.1,ENSG00000305342.1,354.0,48.58757062146893,43286,34.11264612114772,354,48.58757062146893
73680,ENSG00000305343.1,ENSG00000305343.1,888.5,50.309090816962495,2309,50.108271979211786,1518,54.08432147562582
73681,ENSG00000305344.1,ENSG00000305344.1,1344.0,48.586309523809526,35402,40.46664030280775,1344,48.586309523809526
73682,ENSG00000305345.1,ENSG00000305345.1,373.0,49.597855227882036,1156,47.40484429065744,373,49.597855227882036
73683,ENSG00000305346.1,ENSG00000305346.1,571.0,38.17863397548161,3475,42.47482014388489,571,38.17863397548161
73684,ENSG00000305347.1,ENSG00000305347.1,380.0,42.10526315789473,28085,40.08901548869503,380,42.10526315789473
73685,ENSG00000305348.1,ENSG00000305348.1,385.0,51.16883116883116,4580,42.161572052401745,385,51.16883116883116
73686,ENSG00000305349.1,ENSG00000305349.1,388.0,44.84536082474227,73063,36.4698958433133,388,44.84536082474227
73687,ENSG00000305350.1,ENSG00000305350.1,547.0,52.52698425580263,1484,45.889487870619945,606,51.98019801980198
73688,ENSG00000305351.1,ENSG00000305351.1,453.0,41.501103752759384,1756,42.710706150341686,453,41.501103752759384
73689,ENSG00000305352.1,ENSG00000305352.1,1055.0,59.800664451827245,67499,48.655535637565,1862,55.26315789473685
73690,ENSG00000305353.1,ENSG00000305353.1,1114.5,49.90540856770947,25660,44.64146531566641,3635,48.63823933975241
73691,ENSG00000305354.1,ENSG00000305354.1,365.0,54.535748104535585,52303,48.35477888457641,2430,52.30452674897119
73692,ENSG00000305355.1,ENSG00000305355.1,1041.5,53.04608114599194,42120,45.928300094966765,1138,53.075571177504386
73693,ENSG00000305356.1,ENSG00000305356.1,321.0,42.384051404563806,4116,46.03984450923227,402,42.53731343283582
73694,ENSG00000305357.1,ENSG00000305357.1,685.5,41.92919703344089,65203,35.5627808536417,2386,39.983235540653816
73695,ENSG00000305358.1,ENSG00000305358.1,710.0,47.32394366197183,710,47.32394366197183,710,47.32394366197183
73696,ENSG00000305359.1,ENSG00000305359.1,909.5,58.356209602450484,1948,58.162217659137575,1262,59.8256735340729
73697,ENSG00000305360.1,ENSG00000305360.1,1028.5,56.52185087481088,40251,51.755235894760375,1428,56.30252100840336
73698,ENSG00000305361.1,ENSG00000305361.1,1065.5,42.05663348989786,1896,42.563291139240505,1372,40.88921282798834
73699,ENSG00000305362.1,ENSG00000305362.1,856.0,48.01401869158878,4616,44.47573656845754,856,48.01401869158878
73700,ENSG00000305363.1,ENSG00000305363.1,1026.0,47.85845639315217,32273,42.24584017599851,1340,48.88059701492538
73701,ENSG00000305364.1,ENSG00000305364.1,353.0,41.359773371104815,903,40.863787375415285,353,41.359773371104815
73702,ENSG00000305365.1,ENSG00000305365.1,486.0,52.46913580246913,589,50.42444821731748,486,52.46913580246913
73703,ENSG00000305366.1,ENSG00000305366.1,297.0,31.313131313131315,297,31.313131313131315,297,31.313131313131315
73704,ENSG00000305367.1,ENSG00000305367.1,436.0,56.88073394495413,2572,51.90513219284604,436,56.88073394495413
73705,ENSG00000305368.1,ENSG00000305368.1,823.0,59.53827460510328,1461,58.110882956878854,823,59.53827460510328
73706,ENSG00000305369.1,ENSG00000305369.1,569.0,36.7311072056239,4011,33.60757915731738,569,36.7311072056239
73707,ENSG00000305370.1,ENSG00000305370.1,651.0,52.68817204301075,893,56.88689809630459,651,52.68817204301075
73708,ENSG00000305371.1,ENSG00000305371.1,586.0,48.4641638225256,3447,44.850594720046416,586,48.4641638225256
73709,ENSG00000305372.1,ENSG00000305372.1,484.5,49.16481069042317,22652,44.09323680028254,585,51.96581196581197
73710,ENSG00000305373.1,ENSG00000305373.1,411.0,57.17761557177615,842,59.73871733966746,411,57.17761557177615
73711,ENSG00000305374.1,ENSG00000305374.1,698.0,47.134670487106014,3501,44.473007712082264,698,47.134670487106014
73712,ENSG00000305375.1,ENSG00000305375.1,763.0,53.86631716906947,1111,52.475247524752476,763,53.86631716906947
73713,ENSG00000305376.1,ENSG00000305376.1,847.0,44.62809917355372,9647,44.303928682491964,847,44.62809917355372
73714,ENSG00000305377.1,ENSG00000305377.1,1592.0,49.74874371859296,1592,49.74874371859296,1592,49.74874371859296
73715,ENSG00000305378.1,ENSG00000305378.1,933.0,38.049303322615216,42410,36.09290261730724,2954,37.23764387271496
73716,ENSG00000305379.1,ENSG00000305379.1,504.0,50.198412698412696,1726,47.50869061413673,504,50.198412698412696
73717,ENSG00000305380.1,ENSG00000305380.1,659.0,50.391236848236545,16672,38.87356046065259,875,48.8
73718,ENSG00000305381.1,ENSG00000305381.1,770.0,48.57142857142857,770,48.57142857142857,770,48.57142857142857
73719,ENSG00000305382.1,ENSG00000305382.1,648.0,48.91975308641975,3531,55.25346927216086,648,48.91975308641975
73720,ENSG00000305383.1,ENSG00000305383.1,912.0,45.06578947368421,912,45.06578947368421,912,45.06578947368421
73721,ENSG00000305384.1,ENSG00000305384.1,444.0,42.34234234234234,9481,35.86119607636326,444,42.34234234234234
73722,ENSG00000305385.1,ENSG00000305385.1,626.5,43.223296288989715,9644,42.44089589381999,897,45.70791527313266
73723,ENSG00000305386.1,ENSG00000305386.1,1029.5,48.04508013107214,42035,46.1401213274652,3457,48.1920740526468
73724,ENSG00000305387.1,ENSG00000305387.1,809.0,45.85908529048208,1807,48.201438848920866,809,45.85908529048208
73725,ENSG00000305388.1,ENSG00000305388.1,515.0,52.23300970873787,2986,46.18218352310784,515,52.23300970873787
73726,ENSG00000305389.1,ENSG00000305389.1,537.0,42.64432029795158,1975,39.139240506329116,537,42.64432029795158
73727,ENSG00000305390.1,ENSG00000305390.1,376.0,44.9468085106383,601,45.09151414309484,392,44.38775510204081
73728,ENSG00000305391.1,ENSG00000305391.1,742.0,54.3951146588441,1482,47.84075573549258,903,53.820598006644516
73729,ENSG00000305392.1,ENSG00000305392.1,621.0,39.130434782608695,6153,38.907849829351534,621,39.130434782608695
73730,ENSG00000305393.1,ENSG00000305393.1,674.0,38.57566765578635,674,38.57566765578635,674,38.57566765578635
73731,ENSG00000305394.1,ENSG00000305394.1,267.0,37.82771535580524,267,37.82771535580524,267,37.82771535580524
73732,ENSG00000305395.1,ENSG00000305395.1,383.0,46.21409921671018,10106,51.10825252325352,383,46.21409921671018
73733,ENSG00000305396.1,ENSG00000305396.1,670.0,48.98921417565485,71573,49.06459139619689,1814,49.06284454244763
73734,ENSG00000305397.1,ENSG00000305397.1,543.0,48.80294659300184,675,47.25925925925926,543,48.80294659300184
73735,ENSG00000305398.1,ENSG00000305398.1,500.5,46.569389921734185,104853,35.36379502732397,587,48.21124361158432
73736,ENSG00000305399.1,ENSG00000305399.1,437.0,64.53089244851259,929,49.08503767491927,437,64.53089244851259
73737,ENSG00000305400.1,ENSG00000305400.1,846.5,46.824567204616486,54718,47.51818414415732,1421,45.0387051372273
73738,ENSG00000305401.1,ENSG00000305401.1,1030.0,45.36036940373419,3416,41.042154566744735,1894,38.91235480464625
73739,ENSG00000305402.1,ENSG00000305402.1,497.0,41.24748490945674,699,41.3447782546495,497,41.24748490945674
73740,ENSG00000305403.1,ENSG00000305403.1,1003.0,47.557328015952145,6810,40.264317180616736,1003,47.557328015952145
73741,ENSG00000305404.1,ENSG00000305404.1,932.0,52.78969957081545,10996,49.945434703528555,932,52.78969957081545
73742,ENSG00000305405.1,ENSG00000305405.1,601.0,42.92845257903494,3113,43.591390941214264,601,42.92845257903494
73743,ENSG00000305406.1,ENSG00000305406.1,413.0,38.983050847457626,630,37.46031746031746,413,38.983050847457626
73744,ENSG00000305407.1,ENSG00000305407.1,547.5,37.80914418598435,3054,37.164374590700724,769,40.05201560468141
73745,ENSG00000305408.1,ENSG00000305408.1,482.0,50.81300813008131,34842,40.278973652488375,881,49.60272417707151
73746,ENSG00000305409.1,ENSG00000305409.1,898.0,44.32071269487751,1605,44.610591900311526,898,44.32071269487751
73747,ENSG00000305410.1,ENSG00000305410.1,360.0,37.22222222222222,360,37.22222222222222,360,37.22222222222222
73748,ENSG00000305411.1,ENSG00000305411.1,1375.5,53.33243146852287,2733,50.20124405415295,2434,51.15036976170912
73749,ENSG00000305412.1,ENSG00000305412.1,764.0,35.73298429319372,7539,39.541053190078266,764,35.73298429319372
73750,ENSG00000305413.1,ENSG00000305413.1,391.0,45.78005115089514,3991,40.56627411676272,391,45.78005115089514
73751,ENSG00000305414.1,ENSG00000305414.1,1340.0,40.52238805970149,1340,40.52238805970149,1340,40.52238805970149
73752,ENSG00000305415.1,ENSG00000305415.1,773.0,42.94954721862872,43357,39.06635606707106,773,42.94954721862872
73753,ENSG00000305416.1,ENSG00000305416.1,755.0,51.65562913907284,15652,51.75696396626629,755,51.65562913907284
73754,ENSG00000305417.1,ENSG00000305417.1,528.0,45.83333333333333,1176,37.92517006802721,528,45.83333333333333
73755,ENSG00000305418.1,ENSG00000305418.1,627.5,48.82191727944724,19243,42.56612794262849,5377,44.41138181141901
73756,ENSG00000305419.1,ENSG00000305419.1,558.0,39.10355486862442,14825,38.38785834738617,905,38.12154696132597
73757,ENSG00000305420.1,ENSG00000305420.1,1297.0,49.88434849653046,3041,53.8638605721802,1297,49.88434849653046
73758,ENSG00000305421.1,ENSG00000305421.1,615.0,57.073170731707314,2695,60.333951762523185,1824,51.31578947368421
73759,ENSG00000305422.1,ENSG00000305422.1,524.0,63.74045801526718,802,59.10224438902743,524,63.74045801526718
73760,ENSG00000305423.1,ENSG00000305423.1,869.0,58.573072497123135,869,58.573072497123135,869,58.573072497123135
73761,ENSG00000305424.1,ENSG00000305424.1,1033.0,40.91427005782094,83255,39.90030628791064,2370,43.37552742616034
73762,ENSG00000305425.1,ENSG00000305425.1,280.0,49.642857142857146,10205,46.42822146006859,280,49.642857142857146
73763,ENSG00000305426.1,ENSG00000305426.1,344.0,43.31395348837209,24590,39.89426596177308,344,43.31395348837209
73764,ENSG00000305427.1,ENSG00000305427.1,419.0,38.902147971360385,419,38.902147971360385,419,38.902147971360385
73765,ENSG00000305428.1,ENSG00000305428.1,645.0,41.70542635658915,3318,42.25437010247137,645,41.70542635658915
73766,ENSG00000305429.1,ENSG00000305429.1,898.0,57.349665924276174,2705,57.67097966728281,898,57.349665924276174
73767,ENSG00000305430.1,ENSG00000305430.1,484.5,52.45422013714697,1097,50.592525068368275,730,52.465753424657535
73768,ENSG00000305431.1,ENSG00000305431.1,820.0,56.46341463414634,7085,48.892025405786875,820,56.46341463414634
73769,ENSG00000305432.1,ENSG00000305432.1,285.0,62.10526315789474,285,62.10526315789474,285,62.10526315789474
73770,ENSG00000305433.1,ENSG00000305433.1,928.0,60.775862068965516,1045,58.75598086124402,928,60.775862068965516
73771,ENSG00000305434.1,ENSG00000305434.1,407.0,47.174447174447174,1551,46.679561573178596,407,47.174447174447174
73772,ENSG00000305435.1,ENSG00000305435.1,327.0,62.69113149847095,327,62.69113149847095,327,62.69113149847095
73773,ENSG00000305436.1,ENSG00000305436.1,449.0,53.00668151447662,7019,47.17196181792278,449,53.00668151447662
73774,ENSG00000305437.1,ENSG00000305437.1,422.0,51.421800947867304,6624,46.82971014492754,422,51.421800947867304
73775,ENSG00000305438.1,ENSG00000305438.1,507.0,46.942800788954635,1023,42.717497556207235,507,46.942800788954635
73776,ENSG00000305439.1,ENSG00000305439.1,383.0,44.90861618798956,1462,46.238030095759235,383,44.90861618798956
73777,ENSG00000305440.1,ENSG00000305440.1,359.0,40.947075208913645,2013,41.97714853452558,359,40.947075208913645
73778,ENSG00000305441.1,ENSG00000305441.1,985.0,53.60406091370559,19715,56.368247527263506,985,53.60406091370559
73779,ENSG00000305442.1,ENSG00000305442.1,573.0,52.879581151832454,7813,48.79047740944579,573,52.879581151832454
73780,ENSG00000305443.1,ENSG00000305443.1,475.0,59.578947368421055,1970,61.31979695431472,475,59.578947368421055
73781,ENSG00000305444.1,ENSG00000305444.1,718.0,49.72883597883598,3085,56.07779578606159,1169,51.66809238665526
73782,ENSG00000305445.1,ENSG00000305445.1,683.0,48.02342606149341,42426,42.999575731862535,683,48.02342606149341
73783,ENSG00000305446.1,ENSG00000305446.1,309.0,44.336569579288025,903,41.52823920265781,309,44.336569579288025
73784,ENSG00000305447.1,ENSG00000305447.1,513.0,47.77777777777778,17095,42.45685873062299,809,46.22991347342398
73785,ENSG00000305448.1,ENSG00000305448.1,573.0,56.36998254799301,4140,51.08695652173913,573,56.36998254799301
73786,ENSG00000305449.1,ENSG00000305449.1,556.0,59.6356635563761,4516,57.728077945084145,992,57.56048387096774
73787,ENSG00000305450.1,ENSG00000305450.1,782.0,53.96419437340153,782,53.96419437340153,782,53.96419437340153
73788,ENSG00000305451.1,ENSG00000305451.1,691.0,44.7178002894356,961,44.32882414151925,691,44.7178002894356
73789,ENSG00000305452.1,ENSG00000305452.1,557.0,45.24236983842011,732,45.62841530054645,557,45.24236983842011
73790,ENSG00000305453.1,ENSG00000305453.1,574.0,52.09059233449478,15035,49.30495510475557,574,52.09059233449478
73791,ENSG00000305454.1,ENSG00000305454.1,717.0,48.11715481171548,717,48.11715481171548,717,48.11715481171548
73792,ENSG00000305455.1,ENSG00000305455.1,823.0,52.36938031591738,30463,47.989364146669736,2199,52.251023192360165
