,gene_id,gene_name,gene_length,is_lnc,is_pc,is_mito,is_ribo,gc_content
76043,ENSMUSG00002074960.1,Gm55278,315,False,False,False,False,44.13
76044,ENSMUSG00002074961.1,Gm55218,137,False,False,False,False,59.85
76045,ENSMUSG00002074962.1,Gm56466,188,False,False,False,False,35.11
76046,ENSMUSG00002074963.1,Gm56262,110,False,False,False,False,56.36
76047,ENSMUSG00002074964.1,Gm54402,310,False,False,False,False,50.32
76048,ENSMUSG00002074965.1,Gm55623,103,False,False,False,False,41.75
76049,ENSMUSG00002074966.1,Gm55137,92,False,False,False,False,41.3
76050,ENSMUSG00002074967.1,Gm55764,103,False,False,False,False,43.69
76051,ENSMUSG00002074968.1,Gm54954,124,False,False,False,False,51.61
76052,ENSMUSG00002074969.1,Gm55522,56,False,False,False,False,73.21
76053,ENSMUSG00002074971.1,Gm55848,95,False,False,False,False,42.11
76054,ENSMUSG00002074972.1,Gm54969,91,False,False,False,False,47.25
76055,ENSMUSG00002074973.1,Gm55964,283,False,False,False,False,51.24
76056,ENSMUSG00002074974.1,Gm54342,110,False,False,False,False,61.82
76057,ENSMUSG00002074975.1,Gm54990,82,False,False,False,False,56.1
76058,ENSMUSG00002074976.1,Gm55398,297,False,False,False,False,51.18
76059,ENSMUSG00002074977.1,Gm54866,106,False,False,False,False,10.38
76060,ENSMUSG00002074978.1,Gm55913,114,False,False,False,False,57.02
76061,ENSMUSG00002074979.1,Gm55446,110,False,False,False,False,58.18
76062,ENSMUSG00002074980.1,Gm54711,106,False,False,False,False,47.17
76063,ENSMUSG00002074981.1,Gm56270,97,False,False,False,False,54.64
76064,ENSMUSG00002074982.1,Gm55831,56,False,False,False,False,48.21
76065,ENSMUSG00002074983.1,Gm55799,101,False,False,False,False,37.62
76066,ENSMUSG00002074984.1,Gm55526,312,False,False,False,False,49.04
76067,ENSMUSG00002074985.1,Gm56381,321,False,False,False,False,50.78
76068,ENSMUSG00002074986.1,Gm55855,99,False,False,False,False,47.47
76069,ENSMUSG00002074987.1,Gm54625,77,False,False,False,False,35.06
76070,ENSMUSG00002074988.1,Gm56101,323,False,False,False,False,51.08
76071,ENSMUSG00002074989.1,Gm55761,105,False,False,False,False,37.14
76072,ENSMUSG00002074990.1,Gm54704,110,False,False,False,False,55.45
76073,ENSMUSG00002074991.1,Gm54933,107,False,False,False,False,44.86
76074,ENSMUSG00002074992.1,Gm54647,242,False,False,False,False,41.74
76075,ENSMUSG00002074993.1,Gm54893,84,False,False,False,False,52.38
76076,ENSMUSG00002074994.1,Gm54394,86,False,False,False,False,58.14
76077,ENSMUSG00002074995.1,Gm56205,155,False,False,False,False,41.29
76078,ENSMUSG00002074996.1,Gm55736,118,False,False,False,False,49.15
76079,ENSMUSG00002074997.1,Gm56173,108,False,False,False,False,43.52
76080,ENSMUSG00002074998.1,Gm56437,280,False,False,False,False,37.86
76081,ENSMUSG00002074999.1,Gm56273,125,False,False,False,False,59.2
76082,ENSMUSG00002075000.1,Gm54588,79,False,False,False,False,56.96
76083,ENSMUSG00002075001.1,Gm54799,71,False,False,False,False,85.92
76084,ENSMUSG00002075002.1,Gm55368,121,False,False,False,False,48.76
76085,ENSMUSG00002075003.1,Gm56398,95,False,False,False,False,44.21
76086,ENSMUSG00002075004.1,Gm56066,126,False,False,False,False,57.14
76087,ENSMUSG00002075005.1,Gm55129,121,False,False,False,False,45.45
76088,ENSMUSG00002075006.1,Gm56035,121,False,False,False,False,49.59
76089,ENSMUSG00002075007.1,Gm55445,300,False,False,False,False,52.67
76090,ENSMUSG00002075008.1,Gm55190,118,False,False,False,False,37.29
76091,ENSMUSG00002075009.1,Gm55454,76,False,False,False,False,43.42
76092,ENSMUSG00002075010.1,Gm54367,110,False,False,False,False,61.82
76093,ENSMUSG00002075011.1,Gm55272,126,False,False,False,False,55.56
76094,ENSMUSG00002075012.1,Gm55249,100,False,False,False,False,45.0
76095,ENSMUSG00002075013.1,Gm56000,102,False,False,False,False,44.12
76096,ENSMUSG00002075014.1,Gm55081,245,False,False,False,False,51.84
76097,ENSMUSG00002075015.1,Gm56084,312,False,False,False,False,43.59
76098,ENSMUSG00002075016.1,Gm54717,63,False,False,False,False,76.19
76099,ENSMUSG00002075017.1,Gm55043,155,False,False,False,False,40.65
76100,ENSMUSG00002075018.1,Gm54544,119,False,False,False,False,42.02
76101,ENSMUSG00002075019.1,Gm54646,104,False,False,False,False,51.92
76102,ENSMUSG00002075020.1,Gm56387,101,False,False,False,False,49.5
76103,ENSMUSG00002075021.1,Gm55277,121,False,False,False,False,49.59
76104,ENSMUSG00002075022.1,Gm55067,56,False,False,False,False,44.64
76105,ENSMUSG00002075023.1,Gm55271,110,False,False,False,False,61.82
76106,ENSMUSG00002075024.1,Gm56418,78,False,False,False,False,55.13
76107,ENSMUSG00002075025.1,Gm55888,110,False,False,False,False,56.36
76108,ENSMUSG00002075026.1,Gm56140,77,False,False,False,False,55.84
76109,ENSMUSG00002075027.1,Gm54809,74,False,False,False,False,50.0
76110,ENSMUSG00002075028.1,Gm56386,233,False,False,False,False,55.79
76111,ENSMUSG00002075029.1,Gm56395,347,False,False,False,False,50.72
76112,ENSMUSG00002075030.1,Gm55541,86,False,False,False,False,38.37
76113,ENSMUSG00002075031.1,Gm55739,103,False,False,False,False,35.92
76114,ENSMUSG00002075032.1,Gm54784,120,False,False,False,False,45.0
76115,ENSMUSG00002075033.1,Gm56486,126,False,False,False,False,57.94
76116,ENSMUSG00002075034.1,Gm56339,126,False,False,False,False,59.52
76117,ENSMUSG00002075035.1,Gm55874,208,False,False,False,False,33.17
76118,ENSMUSG00002075036.1,Gm54849,311,False,False,False,False,52.09
76119,ENSMUSG00002075037.1,Gm54664,119,False,False,False,False,43.7
76120,ENSMUSG00002075038.1,Gm55597,107,False,False,False,False,68.22
76121,ENSMUSG00002075039.1,Gm55312,116,False,False,False,False,52.59
76122,ENSMUSG00002075040.1,Gm56256,175,False,False,False,False,56.0
76123,ENSMUSG00002075041.1,Gm56244,321,False,False,False,False,56.39
76124,ENSMUSG00002075042.1,Gm55315,104,False,False,False,False,37.5
76125,ENSMUSG00002075043.1,Gm56312,230,False,False,False,False,43.91
76126,ENSMUSG00002075044.1,Gm56023,121,False,False,False,False,54.55
76127,ENSMUSG00002075045.1,Gm54751,138,False,False,False,False,63.77
76128,ENSMUSG00002075046.1,Gm55535,83,False,False,False,False,59.04
76129,ENSMUSG00002075047.1,Gm54939,129,False,False,False,False,61.24
76130,ENSMUSG00002075048.1,Gm56165,114,False,False,False,False,35.09
76131,ENSMUSG00002075049.1,Gm54736,110,False,False,False,False,57.27
76132,ENSMUSG00002075050.1,Gm55924,121,False,False,False,False,49.59
76133,ENSMUSG00002075051.1,Gm55361,111,False,False,False,False,43.24
76134,ENSMUSG00002075052.1,Gm55787,101,False,False,False,False,50.5
76135,ENSMUSG00002075053.1,Gm55947,118,False,False,False,False,56.78
76136,ENSMUSG00002075054.1,Gm55372,125,False,False,False,False,42.4
76137,ENSMUSG00002075055.1,Gm55689,104,False,False,False,False,31.73
76138,ENSMUSG00002075056.1,Gm55867,118,False,False,False,False,48.31
76139,ENSMUSG00002075057.1,Gm54746,83,False,False,False,False,51.81
76140,ENSMUSG00002075058.1,Gm54369,123,False,False,False,False,46.34
76141,ENSMUSG00002075059.1,Gm55104,128,False,False,False,False,50.0
76142,ENSMUSG00002075060.1,Gm54429,86,False,False,False,False,54.65
76143,ENSMUSG00002075061.1,Gm54897,117,False,False,False,False,40.17
76144,ENSMUSG00002075062.1,Gm55777,149,False,False,False,False,52.35
76145,ENSMUSG00002075063.1,Gm55504,110,False,False,False,False,55.45
76146,ENSMUSG00002075064.1,Gm55456,145,False,False,False,False,41.38
76147,ENSMUSG00002075065.1,Gm56276,103,False,False,False,False,49.51
76148,ENSMUSG00002075066.1,Gm55472,85,False,False,False,False,40.0
76149,ENSMUSG00002075067.1,Gm55548,116,False,False,False,False,39.66
76150,ENSMUSG00002075068.1,Gm56049,98,False,False,False,False,61.22
76151,ENSMUSG00002075069.1,Gm56148,110,False,False,False,False,57.27
76152,ENSMUSG00002075070.1,Gm55415,252,False,False,False,False,50.0
76153,ENSMUSG00002075071.1,Gm54357,297,False,False,False,False,43.77
76154,ENSMUSG00002075072.1,Gm55471,125,False,False,False,False,53.6
76155,ENSMUSG00002075073.1,Gm54667,121,False,False,False,False,49.59
76156,ENSMUSG00002075074.1,Gm56342,108,False,False,False,False,40.74
76157,ENSMUSG00002075075.1,Gm56228,123,False,False,False,False,53.66
76158,ENSMUSG00002075076.1,Gm55967,106,False,False,False,False,52.83
76159,ENSMUSG00002075077.1,Gm55476,57,False,False,False,False,70.18
76160,ENSMUSG00002075078.1,Gm54535,260,False,False,False,False,46.15
76161,ENSMUSG00002075079.1,Gm54568,140,False,False,False,False,49.29
76162,ENSMUSG00002075080.1,Gm55745,103,False,False,False,False,54.37
76163,ENSMUSG00002075081.1,Gm55988,123,False,False,False,False,34.15
76164,ENSMUSG00002075082.1,Gm56366,271,False,False,False,False,52.4
76165,ENSMUSG00002075083.1,Gm56061,96,False,False,False,False,59.38
76166,ENSMUSG00002075084.1,Gm56164,106,False,False,False,False,46.23
76167,ENSMUSG00002075085.1,Gm56235,111,False,False,False,False,36.04
76168,ENSMUSG00002075086.1,Gm55638,291,False,False,False,False,38.49
76169,ENSMUSG00002075087.1,Gm55607,106,False,False,False,False,45.28
76170,ENSMUSG00002075088.1,Gm55655,247,False,False,False,False,46.56
76171,ENSMUSG00002075089.1,Gm54380,103,False,False,False,False,47.57
76172,ENSMUSG00002075090.1,Gm54492,311,False,False,False,False,46.62
76173,ENSMUSG00002075091.1,Gm56377,105,False,False,False,False,52.38
76174,ENSMUSG00002075092.1,Gm54875,121,False,False,False,False,49.59
76175,ENSMUSG00002075093.1,Gm56156,110,False,False,False,False,48.18
76176,ENSMUSG00002075094.1,Gm55587,81,False,False,False,False,40.74
76177,ENSMUSG00002075095.1,Gm56233,62,False,False,False,False,64.52
76178,ENSMUSG00002075096.1,Gm55774,125,False,False,False,False,54.4
76179,ENSMUSG00002075097.1,Gm55115,184,False,False,False,False,45.65
76180,ENSMUSG00002075098.1,Gm56097,119,False,False,False,False,44.54
76181,ENSMUSG00002075099.1,Gm55318,119,False,False,False,False,54.62
76182,ENSMUSG00002075100.1,Gm56187,107,False,False,False,False,42.06
76183,ENSMUSG00002075101.1,Gm54890,82,False,False,False,False,62.2
76184,ENSMUSG00002075102.1,Gm55598,354,False,False,False,False,48.59
76185,ENSMUSG00002075103.1,Gm56300,82,False,False,False,False,48.78
76186,ENSMUSG00002075104.1,Gm55294,127,False,False,False,False,63.78
76187,ENSMUSG00002075105.1,Gm54710,91,False,False,False,False,50.55
76188,ENSMUSG00002075106.1,Gm56185,302,False,False,False,False,49.34
76189,ENSMUSG00002075107.1,Gm54900,329,False,False,False,False,44.98
76190,ENSMUSG00002075108.1,Gm55572,102,False,False,False,False,50.0
76191,ENSMUSG00002075109.1,Gm56460,143,False,False,False,False,63.64
76192,ENSMUSG00002075110.1,Gm54425,48,False,False,False,False,50.0
76193,ENSMUSG00002075111.1,Gm55470,90,False,False,False,False,43.33
76194,ENSMUSG00002075112.1,Gm55323,109,False,False,False,False,56.88
76195,ENSMUSG00002075113.1,Gm54471,138,False,False,False,False,66.67
76196,ENSMUSG00002075114.1,Gm54992,290,False,False,False,False,55.52
76197,ENSMUSG00002075115.1,Gm56375,125,False,False,False,False,57.6
76198,ENSMUSG00002075116.1,Gm54522,253,False,False,False,False,52.57
76199,ENSMUSG00002075117.1,Gm55940,109,False,False,False,False,60.55
76200,ENSMUSG00002075118.1,Gm54700,78,False,False,False,False,52.56
76201,ENSMUSG00002075119.1,Gm54688,134,False,False,False,False,47.76
76202,ENSMUSG00002075120.1,Gm55666,325,False,False,False,False,52.62
76203,ENSMUSG00002075121.1,Gm55084,100,False,False,False,False,41.0
76204,ENSMUSG00002075122.1,Gm55836,109,False,False,False,False,62.39
76205,ENSMUSG00002075123.1,Gm55370,71,False,False,False,False,52.11
76206,ENSMUSG00002075124.1,Gm54902,145,False,False,False,False,49.66
76207,ENSMUSG00002075125.1,Gm54606,119,False,False,False,False,33.61
76208,ENSMUSG00002075126.1,Gm54892,111,False,False,False,False,45.05
76209,ENSMUSG00002075127.1,Gm54989,110,False,False,False,False,54.55
76210,ENSMUSG00002075128.1,Gm55428,122,False,False,False,False,59.02
76211,ENSMUSG00002075129.1,Gm54770,114,False,False,False,False,56.14
76212,ENSMUSG00002075130.1,Gm55588,123,False,False,False,False,47.15
76213,ENSMUSG00002075131.1,Gm55989,120,False,False,False,False,40.83
76214,ENSMUSG00002075132.1,Gm55812,140,False,False,False,False,48.57
76215,ENSMUSG00002075133.1,Gm55946,110,False,False,False,False,62.73
76216,ENSMUSG00002075134.1,Gm56358,96,False,False,False,False,53.12
76217,ENSMUSG00002075135.1,Gm55802,109,False,False,False,False,54.13
76218,ENSMUSG00002075136.1,Gm54508,111,False,False,False,False,45.05
76219,ENSMUSG00002075137.1,Gm56329,316,False,False,False,False,49.37
76220,ENSMUSG00002075138.1,Gm55527,94,False,False,False,False,52.13
76221,ENSMUSG00002075139.1,Gm55001,106,False,False,False,False,48.11
76222,ENSMUSG00002075140.1,Gm55687,108,False,False,False,False,38.89
76223,ENSMUSG00002075141.1,Gm56471,82,False,False,False,False,43.9
76224,ENSMUSG00002075142.1,Gm55634,104,False,False,False,False,46.15
76225,ENSMUSG00002075143.1,Gm55694,121,False,False,False,False,37.19
76226,ENSMUSG00002075144.1,Gm55329,70,False,False,False,False,60.0
76227,ENSMUSG00002075145.1,Gm55051,109,False,False,False,False,47.71
76228,ENSMUSG00002075146.1,Snora36b,132,False,False,False,False,44.7
76229,ENSMUSG00002075147.1,Gm56229,286,False,False,False,False,38.46
76230,ENSMUSG00002075148.1,Gm54865,107,False,False,False,False,67.29
76231,ENSMUSG00002075149.1,Gm56120,101,False,False,False,False,51.49
76232,ENSMUSG00002075150.1,Gm55059,77,False,False,False,False,55.84
76233,ENSMUSG00002075151.1,Gm56174,184,False,False,False,False,61.41
76234,ENSMUSG00002075152.1,Gm55890,63,False,False,False,False,30.16
76235,ENSMUSG00002075153.1,Gm54758,82,False,False,False,False,57.32
76236,ENSMUSG00002075154.1,Gm55237,115,False,False,False,False,49.57
76237,ENSMUSG00002075155.1,Gm54781,119,False,False,False,False,42.02
76238,ENSMUSG00002075156.1,Gm54371,80,False,False,False,False,51.25
76239,ENSMUSG00002075157.1,Gm55182,78,False,False,False,False,39.74
76240,ENSMUSG00002075158.1,Gm55033,126,False,False,False,False,58.73
76241,ENSMUSG00002075159.1,Gm55720,127,False,False,False,False,39.37
76242,ENSMUSG00002075160.1,Gm55661,111,False,False,False,False,49.55
76243,ENSMUSG00002075161.1,Gm54765,154,False,False,False,False,42.21
76244,ENSMUSG00002075162.1,Gm56452,114,False,False,False,False,33.33
76245,ENSMUSG00002075163.1,Gm55992,294,False,False,False,False,45.24
76246,ENSMUSG00002075164.1,Gm54565,272,False,False,False,False,54.78
76247,ENSMUSG00002075165.1,Gm56031,98,False,False,False,False,47.96
76248,ENSMUSG00002075166.1,Gm54715,293,False,False,False,False,45.39
76249,ENSMUSG00002075167.1,Gm56296,289,False,False,False,False,44.29
76250,ENSMUSG00002075168.1,Gm56098,62,False,False,False,False,41.94
76251,ENSMUSG00002075169.1,Gm54780,109,False,False,False,False,62.39
76252,ENSMUSG00002075170.1,Gm55677,259,False,False,False,False,45.95
76253,ENSMUSG00002075171.1,Gm55658,76,False,False,False,False,40.79
76254,ENSMUSG00002075172.1,Gm55671,98,False,False,False,False,40.82
76255,ENSMUSG00002075173.1,Gm54564,214,False,False,False,False,59.35
76256,ENSMUSG00002075174.1,Gm55173,308,False,False,False,False,46.43
76257,ENSMUSG00002075175.1,Gm55425,256,False,False,False,False,49.61
76258,ENSMUSG00002075176.1,Gm55966,126,False,False,False,False,57.14
76259,ENSMUSG00002075177.1,Gm55743,90,False,False,False,False,38.89
76260,ENSMUSG00002075178.1,Gm55729,127,False,False,False,False,39.37
76261,ENSMUSG00002075179.1,Gm55120,323,False,False,False,False,45.2
76262,ENSMUSG00002075180.1,Gm54985,141,False,False,False,False,64.54
76263,ENSMUSG00002075181.1,Gm56272,120,False,False,False,False,44.17
76264,ENSMUSG00002075182.1,Gm55565,107,False,False,False,False,57.01
76265,ENSMUSG00002075183.1,Gm55614,111,False,False,False,False,43.24
76266,ENSMUSG00002075184.1,Gm55180,110,False,False,False,False,55.45
76267,ENSMUSG00002075185.1,Gm55295,125,False,False,False,False,56.0
76268,ENSMUSG00002075186.1,Gm56024,102,False,False,False,False,43.14
76269,ENSMUSG00002075187.1,Gm55210,325,False,False,False,False,49.85
76270,ENSMUSG00002075188.1,Gm55936,57,False,False,False,False,73.68
76271,ENSMUSG00002075189.1,Gm55351,104,False,False,False,False,51.92
76272,ENSMUSG00002075190.1,Gm56347,122,False,False,False,False,36.89
76273,ENSMUSG00002075191.1,Gm54713,175,False,False,False,False,44.57
76274,ENSMUSG00002075192.1,Gm55841,174,False,False,False,False,43.1
76275,ENSMUSG00002075193.1,Gm55152,107,False,False,False,False,66.36
76276,ENSMUSG00002075194.1,Gm56453,104,False,False,False,False,40.38
76277,ENSMUSG00002075195.1,Gm55376,247,False,False,False,False,51.42
76278,ENSMUSG00002075196.1,Gm55449,83,False,False,False,False,49.4
76279,ENSMUSG00002075197.1,Gm56153,123,False,False,False,False,37.4
76280,ENSMUSG00002075198.1,Gm54361,306,False,False,False,False,45.1
76281,ENSMUSG00002075199.1,Gm54424,117,False,False,False,False,37.61
76282,ENSMUSG00002075200.1,Gm54723,283,False,False,False,False,48.76
76283,ENSMUSG00002075201.1,Gm55718,121,False,False,False,False,41.32
76284,ENSMUSG00002075202.1,Gm55148,111,False,False,False,False,42.34
76285,ENSMUSG00002075203.1,Gm55498,135,False,False,False,False,42.22
76286,ENSMUSG00002075204.1,Gm54773,110,False,False,False,False,62.73
76287,ENSMUSG00002075205.1,Gm56480,110,False,False,False,False,45.45
76288,ENSMUSG00002075206.1,Gm56297,149,False,False,False,False,45.64
76289,ENSMUSG00002075207.1,Gm55306,92,False,False,False,False,57.61
76290,ENSMUSG00002075208.1,Gm56468,458,False,False,False,False,39.96
76291,ENSMUSG00002075209.1,Gm55767,112,False,False,False,False,38.39
76292,ENSMUSG00002075210.1,Gm25730,165,False,False,False,False,47.27
76293,ENSMUSG00002075211.1,Gm54949,110,False,False,False,False,56.36
76294,ENSMUSG00002075212.1,Gm56080,207,False,False,False,False,31.88
76295,ENSMUSG00002075213.1,Gm54870,121,False,False,False,False,49.59
76296,ENSMUSG00002075214.1,Gm56421,70,False,False,False,False,57.14
76297,ENSMUSG00002075215.1,Gm55892,125,False,False,False,False,56.0
76298,ENSMUSG00002075216.1,Gm55825,76,False,False,False,False,67.11
76299,ENSMUSG00002075217.1,Gm55557,95,False,False,False,False,42.11
76300,ENSMUSG00002075218.1,Gm54978,97,False,False,False,False,30.93
76301,ENSMUSG00002075219.1,Gm54918,293,False,False,False,False,51.19
76302,ENSMUSG00002075220.1,Gm56394,116,False,False,False,False,44.83
76303,ENSMUSG00002075221.1,Gm54472,299,False,False,False,False,41.14
76304,ENSMUSG00002075222.1,Gm55159,77,False,False,False,False,63.64
76305,ENSMUSG00002075223.1,Gm56252,112,False,False,False,False,35.71
76306,ENSMUSG00002075224.1,Gm56038,91,False,False,False,False,56.04
76307,ENSMUSG00002075225.1,Gm54687,110,False,False,False,False,59.09
76308,ENSMUSG00002075226.1,Gm55313,105,False,False,False,False,38.1
76309,ENSMUSG00002075227.1,Gm54932,78,False,False,False,False,51.28
76310,ENSMUSG00002075228.1,Gm54699,84,False,False,False,False,36.9
76311,ENSMUSG00002075229.1,Gm56103,122,False,False,False,False,22.13
76312,ENSMUSG00002075230.1,Gm56399,324,False,False,False,False,46.6
76313,ENSMUSG00002075231.1,Gm56257,133,False,False,False,False,84.21
76314,ENSMUSG00002075232.1,Gm55114,126,False,False,False,False,57.94
76315,ENSMUSG00002075233.1,Gm56152,109,False,False,False,False,55.96
76316,ENSMUSG00002075234.1,Gm56263,110,False,False,False,False,62.73
76317,ENSMUSG00002075235.1,Gm55034,117,False,False,False,False,45.3
76318,ENSMUSG00002075236.1,Gm55503,129,False,False,False,False,32.56
76319,ENSMUSG00002075237.1,Gm55542,106,False,False,False,False,53.77
76320,ENSMUSG00002075238.1,Gm56083,129,False,False,False,False,51.16
76321,ENSMUSG00002075239.1,Gm55662,106,False,False,False,False,47.17
76322,ENSMUSG00002075240.1,Gm56316,104,False,False,False,False,31.73
76323,ENSMUSG00002075241.1,Gm55021,102,False,False,False,False,50.0
76324,ENSMUSG00002075242.1,Gm54554,138,False,False,False,False,47.83
76325,ENSMUSG00002075243.1,Gm55993,73,False,False,False,False,42.47
76326,ENSMUSG00002075244.1,Gm55501,54,False,False,False,False,62.96
76327,ENSMUSG00002075245.1,Gm54476,89,False,False,False,False,21.35
76328,ENSMUSG00002075246.1,Gm55609,103,False,False,False,False,33.01
76329,ENSMUSG00002075247.1,Gm54428,199,False,False,False,False,50.25
76330,ENSMUSG00002075248.1,Gm54943,70,False,False,False,False,27.14
76331,ENSMUSG00002075249.1,Gm55055,265,False,False,False,False,44.91
76332,ENSMUSG00002075250.1,Gm54659,159,False,False,False,False,47.17
76333,ENSMUSG00002075251.1,Gm55139,95,False,False,False,False,51.58
76334,ENSMUSG00002075252.1,Gm55977,117,False,False,False,False,54.7
76335,ENSMUSG00002075253.1,Gm54629,281,False,False,False,False,49.47
76336,ENSMUSG00002075254.1,Gm54685,110,False,False,False,False,62.73
76337,ENSMUSG00002075255.1,Gm55357,93,False,False,False,False,56.99
76338,ENSMUSG00002075256.1,Gm55029,259,False,False,False,False,39.0
76339,ENSMUSG00002075257.1,Gm55915,110,False,False,False,False,75.45
76340,ENSMUSG00002075258.1,Gm55873,210,False,False,False,False,43.81
76341,ENSMUSG00002075259.1,Gm55928,279,False,False,False,False,50.18
76342,ENSMUSG00002075260.1,Gm54658,310,False,False,False,False,52.26
76343,ENSMUSG00002075261.1,Gm55941,108,False,False,False,False,47.22
76344,ENSMUSG00002075262.1,Gm55064,80,False,False,False,False,57.5
76345,ENSMUSG00002075263.1,Gm54553,68,False,False,False,False,54.41
76346,ENSMUSG00002075264.1,Gm55987,119,False,False,False,False,36.13
76347,ENSMUSG00002075265.1,Gm55757,103,False,False,False,False,39.81
76348,ENSMUSG00002075266.1,Gm55109,75,False,False,False,False,41.33
76349,ENSMUSG00002075267.1,Gm54678,64,False,False,False,False,37.5
76350,ENSMUSG00002075268.1,Gm56087,92,False,False,False,False,44.57
76351,ENSMUSG00002075269.1,Gm55026,111,False,False,False,False,46.85
76352,ENSMUSG00002075270.1,Gm54835,330,False,False,False,False,45.76
76353,ENSMUSG00002075271.1,Gm54905,250,False,False,False,False,54.8
76354,ENSMUSG00002075272.1,Gm55721,118,False,False,False,False,37.29
76355,ENSMUSG00002075273.1,Gm56102,122,False,False,False,False,53.28
76356,ENSMUSG00002075274.1,Gm54744,311,False,False,False,False,45.66
76357,ENSMUSG00002075275.1,Gm56079,180,False,False,False,False,32.22
76358,ENSMUSG00002075276.1,Gm55017,315,False,False,False,False,44.13
76359,ENSMUSG00002075277.1,Gm55093,104,False,False,False,False,41.35
76360,ENSMUSG00002075278.1,Gm55626,270,False,False,False,False,54.07
76361,ENSMUSG00002075279.1,Gm55107,98,False,False,False,False,48.98
76362,ENSMUSG00002075280.1,Gm54419,306,False,False,False,False,51.63
76363,ENSMUSG00002075281.1,Gm55124,108,False,False,False,False,36.11
76364,ENSMUSG00002075282.1,Gm55591,93,False,False,False,False,44.09
76365,ENSMUSG00002075283.1,Gm55574,95,False,False,False,False,33.68
76366,ENSMUSG00002075284.1,Gm55436,69,False,False,False,False,56.52
76367,ENSMUSG00002075285.1,Gm55440,318,False,False,False,False,47.17
76368,ENSMUSG00002075286.1,Gm55490,101,False,False,False,False,49.5
76369,ENSMUSG00002075287.1,Gm54993,303,False,False,False,False,48.84
76370,ENSMUSG00002075288.1,Gm54868,287,False,False,False,False,55.75
76371,ENSMUSG00002075289.1,Gm55772,107,False,False,False,False,67.29
76372,ENSMUSG00002075290.1,Gm54511,150,False,False,False,False,60.0
76373,ENSMUSG00002075291.1,Gm56071,290,False,False,False,False,51.38
76374,ENSMUSG00002075292.1,Gm55703,129,False,False,False,False,31.78
76375,ENSMUSG00002075293.1,Gm54528,110,False,False,False,False,51.82
76376,ENSMUSG00002075294.1,Gm54957,121,False,False,False,False,47.93
76377,ENSMUSG00002075295.1,Gm55126,110,False,False,False,False,38.18
76378,ENSMUSG00002075296.1,Gm54491,127,False,False,False,False,47.24
76379,ENSMUSG00002075297.1,Gm55904,59,False,False,False,False,79.66
76380,ENSMUSG00002075298.1,Gm56163,308,False,False,False,False,51.95
76381,ENSMUSG00002075299.1,Gm54346,108,False,False,False,False,42.59
76382,ENSMUSG00002075300.1,Gm55003,145,False,False,False,False,19.31
76383,ENSMUSG00002075301.1,Gm54929,144,False,False,False,False,28.47
76384,ENSMUSG00002075302.1,Gm54968,110,False,False,False,False,47.27
76385,ENSMUSG00002075303.1,Gm54592,65,False,False,False,False,30.77
76386,ENSMUSG00002075304.1,Gm56423,177,False,False,False,False,38.42
76387,ENSMUSG00002075305.1,Gm55676,58,False,False,False,False,32.76
76388,ENSMUSG00002075306.1,Gm54366,120,False,False,False,False,35.83
76389,ENSMUSG00002075307.1,Gm54802,121,False,False,False,False,51.24
76390,ENSMUSG00002075308.1,Gm54815,111,False,False,False,False,27.93
76391,ENSMUSG00002075309.1,Gm55408,103,False,False,False,False,43.69
76392,ENSMUSG00002075310.1,Gm55723,90,False,False,False,False,35.56
76393,ENSMUSG00002075311.1,Gm24268,110,False,False,False,False,36.36
76394,ENSMUSG00002075312.1,Gm55657,138,False,False,False,False,55.8
76395,ENSMUSG00002075313.1,Gm54724,110,False,False,False,False,61.82
76396,ENSMUSG00002075314.1,Gm56327,107,False,False,False,False,34.58
76397,ENSMUSG00002075315.1,Gm55101,103,False,False,False,False,57.28
76398,ENSMUSG00002075316.1,Gm55910,96,False,False,False,False,27.08
76399,ENSMUSG00002075317.1,Gm55771,110,False,False,False,False,57.27
76400,ENSMUSG00002075318.1,Gm55008,70,False,False,False,False,35.71
76401,ENSMUSG00002075319.1,Gm54470,110,False,False,False,False,57.27
76402,ENSMUSG00002075320.1,Gm55331,91,False,False,False,False,48.35
76403,ENSMUSG00002075321.1,Gm55433,110,False,False,False,False,60.91
76404,ENSMUSG00002075322.1,Gm55450,328,False,False,False,False,48.78
76405,ENSMUSG00002075323.1,Gm55730,101,False,False,False,False,38.61
76406,ENSMUSG00002075324.1,Gm56237,85,False,False,False,False,38.82
76407,ENSMUSG00002075325.1,Gm56416,100,False,False,False,False,45.0
76408,ENSMUSG00002075326.1,Gm55821,128,False,False,False,False,39.06
76409,ENSMUSG00002075327.1,Gm56157,308,False,False,False,False,44.48
76410,ENSMUSG00002075328.1,Gm55407,270,False,False,False,False,39.26
76411,ENSMUSG00002075329.1,Gm54692,124,False,False,False,False,40.32
76412,ENSMUSG00002075330.1,Gm56045,171,False,False,False,False,47.95
76413,ENSMUSG00002075331.1,Gm54873,108,False,False,False,False,50.0
76414,ENSMUSG00002075332.1,Gm55264,407,False,False,False,False,44.72
76415,ENSMUSG00002075333.1,Gm56292,269,False,False,False,False,40.89
76416,ENSMUSG00002075334.1,Gm56407,126,False,False,False,False,58.73
76417,ENSMUSG00002075335.1,Gm54816,108,False,False,False,False,36.11
76418,ENSMUSG00002075336.1,Gm55388,114,False,False,False,False,37.72
76419,ENSMUSG00002075337.1,Gm56349,101,False,False,False,False,49.5
