,gene_id,gene_name,gene_length,gc_content,is_lnc,is_pc,is_mito,is_ribo,is_oxphos,10x_n_cells,10x_percent_counts,polyT_n_cells,polyT_percent_counts,randO_n_cells,randO_percent_counts,parse_n_cells,parse_percent_counts
62371,ENSMUSG00000130256.1,Gm68998,881.0,54.937570942111236,True,False,False,False,False,0.0,0.0,1.0,7.617625535961254e-07,0.0,0.0,1.0,6.686242925235039e-07
62372,ENSMUSG00000130257.1,Gm62496,396.5,56.72270955165692,True,False,False,False,False,50.0,0.0001595703280489154,24.0,4.2569636108993765e-05,15.0,3.3049456941340277e-05,34.0,4.762718570865761e-05
62374,ENSMUSG00000130259.1,Gm65092,607.0,44.140027896707714,True,False,False,False,False,2.0,6.648954215257712e-06,1.0,7.473801479266206e-07,1.0,1.7695125577041278e-06,1.0,5.67923783153092e-07
62375,ENSMUSG00000130260.1,Gm31204,639.125,52.60806838774559,True,False,False,False,False,123.0,0.00037314900476677516,97.0,0.0001674791384516976,119.0,0.00024272218443881482,164.0,0.0002277019217211299
62376,ENSMUSG00000130261.1,Gm59089,521.0,41.74078908916994,True,False,False,False,False,0.0,0.0,1.0,2.2547209459638255e-06,0.0,0.0,1.0,1.8216884597192506e-06
62380,ENSMUSG00000130266.1,Gm69000,168.0,42.857142857142854,True,False,False,False,False,0.0,0.0,1.0,1.77817294027832e-06,0.0,0.0,1.0,1.5150753142788868e-06
62381,ENSMUSG00000130267.1,Gm64019,552.25,44.62698891438954,True,False,False,False,False,51.0,0.00014709159518208967,343.0,0.0005499633835267644,5.0,1.0214204199506426e-05,186.0,0.0002327615812790253
62382,ENSMUSG00000130268.1,Gm74980,1147.0,47.25370531822144,True,False,False,False,False,18.0,5.5228031701503714e-05,53.0,9.182460274688145e-05,109.0,0.0002235615805334086,100.0,0.00013954043705917743
62383,ENSMUSG00000130269.1,Gm62497,3529.0,48.313969963162364,True,False,False,False,False,1.0,3.550387690297105e-06,0.0,0.0,1.0,2.3946710367532436e-06,0.0,0.0
62384,ENSMUSG00000130270.1,Gm71704,606.2,45.751737272610725,True,False,False,False,False,13.0,4.008750325660068e-05,2.0,3.236212767551074e-06,5.0,1.0231481676946199e-05,3.0,4.537397066999091e-06
62385,ENSMUSG00000130271.1,Gm72830,1451.0,49.95543780159187,True,False,False,False,False,23.0,7.422540552800884e-05,66.0,0.00011792508912444123,48.0,9.865390583447598e-05,72.0,0.00010192162845758648
62386,ENSMUSG00000130272.1,Gm66223,1173.0,49.19878989646432,True,False,False,False,False,2.0,5.898719038483684e-06,5.0,7.968861111861269e-06,4.0,7.580040314414056e-06,5.0,7.149470437013311e-06
62387,ENSMUSG00000130273.1,Gm62498,317.0,41.32492113564668,True,False,False,False,False,19.0,6.160878748333329e-05,13.0,2.2386742338684642e-05,0.0,0.0,9.0,1.2414570203248975e-05
62388,ENSMUSG00000130274.1,Gm67044,588.5,38.76260839683855,True,False,False,False,False,0.0,0.0,1.0,2.2366312856652895e-06,1.0,2.175802582105393e-06,1.0,1.8674744095780273e-06
62389,ENSMUSG00000130275.1,Gm65126,875.0,43.31428571428572,True,False,False,False,False,5.0,1.701659061939929e-05,238.0,0.0003972145671924024,36.0,7.672754905593448e-05,152.0,0.00020950865983155524
62390,ENSMUSG00000130276.1,Gm68445,1123.5,44.25036537658029,True,False,False,False,False,37.0,0.00012094751970069751,129.0,0.0002222326588116206,182.0,0.0003673791536163561,230.0,0.000318235465876704
62391,ENSMUSG00000130277.1,Gm72831,458.0,43.01310043668122,True,False,False,False,False,0.0,0.0,2.0,3.032346890951264e-06,0.0,0.0,1.0,1.2424512469649547e-06
62392,ENSMUSG00000130278.1,Gm72832,277.3333333333333,39.96766805069337,True,False,False,False,False,4.0,1.4544935561540238e-05,20.0,3.5193876896824556e-05,47.0,9.472902126321913e-05,42.0,5.903644620319693e-05
62393,ENSMUSG00000130279.1,Gm71709,470.75,42.457811493749944,True,False,False,False,False,1.0,2.366181430590364e-06,2.0,2.71124083394813e-06,0.0,0.0,0.0,0.0
62394,ENSMUSG00000130280.1,Gm71710,696.0,46.55172413793103,True,False,False,False,False,34.0,0.00010887734326796698,67.0,0.00011596266159645926,70.0,0.00014784638197090692,90.0,0.0001254676957224615
62395,ENSMUSG00000130281.1,Gm58552,688.0,45.49418604651162,True,False,False,False,False,0.0,0.0,5.0,8.294895020295247e-06,3.0,5.7755764659018486e-06,3.0,4.490787698002438e-06
62396,ENSMUSG00000130282.1,Gm65096,623.0,52.32744783306581,True,False,False,False,False,2.0,6.82568412037624e-06,2.0,3.8211415837051044e-06,1.0,2.2882900573699798e-06,3.0,5.57419287421968e-06
62397,ENSMUSG00000130283.1,Gm72598,767.0,54.367666232073006,True,False,False,False,False,111.0,0.0003587742503212275,43.0,7.197250583034721e-05,24.0,5.14352073819042e-05,49.0,6.813452745212008e-05
62398,ENSMUSG00000130284.1,Gm71711,270.0,48.148148148148145,True,False,False,False,False,2.0,7.261269093536581e-06,1.0,1.8649027020573265e-06,0.0,0.0,1.0,1.4586916330930734e-06
62399,ENSMUSG00000130285.1,Gm39199,952.5,43.12356368381744,True,False,False,False,False,46.0,0.00015466558181150504,158.0,0.000270624746542654,38.0,8.1020387946097e-05,115.0,0.00015659032437569153
62400,ENSMUSG00000130286.1,Gm32483,700.6111111111111,48.77084380595642,True,False,False,False,False,1184.0,0.0038117815851628116,468.0,0.0008261776431495472,554.0,0.0011794601346555502,729.0,0.0010508288821299851
62401,ENSMUSG00000130287.1,Gm60577,626.0,44.99375594579603,True,False,False,False,False,1.0,3.648314792150809e-06,1841.0,0.003299609613784788,848.0,0.0018186667725578448,1919.0,0.0027956240252070158
62402,ENSMUSG00000130288.1,Gm65098,386.0,42.179397147796024,True,False,False,False,False,46.0,0.00014515622713324238,48.0,8.067107549270624e-05,33.0,6.65080447885673e-05,51.0,6.38004523225871e-05
62403,ENSMUSG00000130289.1,Gm69001,298.0,45.63758389261745,True,False,False,False,False,3.0,9.969605066440016e-06,0.0,0.0,0.0,0.0,0.0,0.0
62404,ENSMUSG00000130290.1,Gm38874,568.0,50.4356264960127,True,False,False,False,False,3.0,7.633270206694518e-06,41.0,6.60700497022604e-05,40.0,7.535764753018156e-05,54.0,6.848890179285592e-05
62405,ENSMUSG00000130291.1,Gm40107,586.5,47.018312087603725,True,False,False,False,False,9.0,2.7032481195440595e-05,15.0,2.7456254323311437e-05,4.0,9.173760232256465e-06,19.0,2.8619822458874336e-05
62406,ENSMUSG00000130292.1,Gm74981,530.0,48.67674364589397,True,False,False,False,False,0.0,0.0,12.0,1.9706414836793437e-05,42.0,8.291374493026396e-05,32.0,4.302047403113034e-05
62407,ENSMUSG00000130293.1,Gm74982,553.5,46.28082210842703,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.259816951809689e-06,1.0,1.5367963188545087e-06
62408,ENSMUSG00000130294.1,Gm69002,301.0,59.136212624584715,True,False,False,False,False,0.0,0.0,14.0,2.43297943931517e-05,24.0,4.7795681652967604e-05,26.0,3.572522366931097e-05
62409,ENSMUSG00000130295.1,Gm71712,826.0,45.339506172839506,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.6708352205073535e-06,1.0,1.0900020256070028e-06
62410,ENSMUSG00000130296.1,Gm69003,186.0,41.935483870967744,True,False,False,False,False,0.0,0.0,1.0,1.8928372479009828e-06,1.0,2.2717695982004584e-06,1.0,1.5231464256171084e-06
62411,ENSMUSG00000130297.1,Gm41998,491.2857142857143,37.19914149012016,True,False,False,False,False,0.0,0.0,14.0,2.344465436559345e-05,16.0,3.097712876819107e-05,16.0,2.484964175947219e-05
62412,ENSMUSG00000130298.1,Gm62781,1019.0,47.695336963203296,True,False,False,False,False,68.0,0.00021614197668192724,40.0,7.089586967367141e-05,25.0,5.265218501058831e-05,49.0,7.122656868724661e-05
62413,ENSMUSG00000130299.1,Gm62782,385.0,44.15584415584416,True,False,False,False,False,56.0,0.00015656418616199897,18.0,2.9360102482074327e-05,13.0,2.3663881599134607e-05,15.0,2.0923048850069127e-05
62414,ENSMUSG00000130300.1,Gm69004,398.0,52.20135467980296,True,False,False,False,False,0.0,0.0,2.0,2.1115288245628385e-06,0.0,0.0,1.0,1.9564095173537143e-06
62415,ENSMUSG00000130301.1,Gm62499,1072.0,58.3955223880597,True,False,False,False,False,11.0,3.215825444670826e-05,4.0,5.149846475234816e-06,11.0,2.2480765693771366e-05,11.0,1.4317481791336133e-05
62416,ENSMUSG00000130302.1,Gm65101,420.0,35.95238095238095,True,False,False,False,False,0.0,0.0,1.0,1.7766648850383978e-06,1.0,1.5765252576842011e-06,0.0,0.0
62418,ENSMUSG00000130304.1,Gm70440,304.0,44.73684210526316,True,False,False,False,False,1.0,1.9749576300132887e-06,2.0,4.2430207750756624e-06,2.0,4.385249853636653e-06,4.0,5.985712872367751e-06
62419,ENSMUSG00000130305.1,Gm62784,2056.0,51.9455252918288,True,False,False,False,False,1.0,2.09102237714658e-06,0.0,0.0,0.0,0.0,1.0,1.3007187318371296e-06
62420,ENSMUSG00000130306.1,Gm31076,660.5,45.45593948067879,True,False,False,False,False,12.0,4.050628289567281e-05,3.0,5.2372701318456735e-06,7.0,1.3989975963853896e-05,7.0,9.137195464258544e-06
62421,ENSMUSG00000130307.1,Gm62500,1398.0,45.851216022889844,True,False,False,False,False,0.0,0.0,1.0,1.1144400891327226e-06,2.0,3.1475261269566856e-06,1.0,5.412813778221865e-07
62423,ENSMUSG00000130309.1,Gm64020,666.0,49.02662808585451,True,False,False,False,False,0.0,0.0,1.0,2.521114602784849e-06,0.0,0.0,0.0,0.0
62425,ENSMUSG00000130311.1,Gm59091,574.0,58.536585365853654,True,False,False,False,False,2.0,4.891763313388647e-06,1.0,7.473801479266206e-07,5.0,8.071421624565478e-06,5.0,5.321816752527699e-06
62426,ENSMUSG00000130312.1,Gm62501,471.0,43.524416135881104,True,False,False,False,False,39.0,0.00010900603116513127,12.0,1.90117328552095e-05,177.0,0.0003564609119262872,123.0,0.00016654737297158872
62427,ENSMUSG00000130313.1,Gm66797,340.0,45.274898466387825,True,False,False,False,False,0.0,0.0,1.0,1.4941935589522539e-06,1.0,1.4880921981476644e-06,0.0,0.0
62428,ENSMUSG00000130314.1,Gm72614,619.0,47.81906300484653,True,False,False,False,False,0.0,0.0,6.0,9.98498517060624e-06,4.0,8.0328608144417e-06,5.0,7.526576185391997e-06
62429,ENSMUSG00000130315.1,Gm51934,625.8,50.87831563853174,True,False,False,False,False,1.0,2.4156928080816758e-06,5.0,8.864627828426981e-06,5.0,9.972848972925957e-06,2.0,2.405961794352045e-06
62430,ENSMUSG00000130316.1,5430410E06Rik,705.3333333333334,54.72698447468935,True,False,False,False,False,2.0,6.274303270387411e-06,11.0,1.966029859148507e-05,26.0,5.5276282182199764e-05,30.0,4.009412095028222e-05
62431,ENSMUSG00000130317.1,Gm70441,675.0,44.89722454992869,True,False,False,False,False,2.0,5.802783860567102e-06,22.0,3.687274189520197e-05,17.0,3.5937497444541374e-05,32.0,4.27122119278725e-05
62432,ENSMUSG00000130318.1,Gm39280,753.0,51.37819643605144,True,False,False,False,False,0.0,0.0,3.0,5.61542122107681e-06,3.0,6.005325272961499e-06,3.0,4.039374653982932e-06
62433,ENSMUSG00000130319.1,Gm42121,1547.5,42.49212701996531,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.6772308124982396e-06,0.0,0.0
62434,ENSMUSG00000130320.1,Gm70442,578.5,54.20598034975727,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.7142447252401996e-06,1.0,1.7158107444868895e-06
62435,ENSMUSG00000130321.1,Gm72836,305.0,50.49180327868853,True,False,False,False,False,0.0,0.0,1.0,1.8083287935394715e-06,3.0,7.24502290623328e-06,2.0,2.6917397726144524e-06
62436,ENSMUSG00000130322.1,Gm70443,570.0,50.70175438596492,True,False,False,False,False,2.0,6.682519403003472e-06,0.0,0.0,10.0,2.198412683833087e-05,6.0,9.789427618621408e-06
62437,ENSMUSG00000130323.1,Gm64021,605.375,42.875908910167425,True,False,False,False,False,0.0,0.0,15.0,2.1757699838162135e-05,5.0,1.1034595923786837e-05,10.0,1.0992492775060053e-05
62438,ENSMUSG00000130324.1,Gm60578,796.0,44.89251914594717,True,False,False,False,False,107.0,0.00034015970352814495,253.0,0.00042595665565203094,498.0,0.0010366845365854351,519.0,0.0007222193222349083
62439,ENSMUSG00000130325.1,Gm65102,531.0,47.83427495291902,True,False,False,False,False,0.0,0.0,2.0,3.845757463663025e-06,0.0,0.0,1.0,1.5020408639444012e-06
62440,ENSMUSG00000130326.1,Gm69007,575.0,48.347826086956516,True,False,False,False,False,0.0,0.0,2.0,3.3349984778394432e-06,1.0,1.6800082741739864e-06,2.0,2.323666981174699e-06
62441,ENSMUSG00000130327.1,Gm69008,335.3333333333333,47.75727752639517,True,False,False,False,False,2.0,5.599087735459939e-06,1.0,2.150850582510807e-06,2.0,4.760335447016981e-06,1.0,1.9232535895995786e-06
62443,ENSMUSG00000130329.1,Gm67049,397.5,42.95977011494253,True,False,False,False,False,38.0,0.00010995349247287403,129.0,0.00020575510983869577,43.0,8.629415997028336e-05,118.0,0.00015489017322895608
62444,ENSMUSG00000130330.1,Gm69009,923.5714285714286,48.66530039256278,True,False,False,False,False,3.0,9.477097046444432e-06,9.0,1.3985931401596837e-05,33.0,6.784648715882279e-05,28.0,3.7488470523938e-05
62445,ENSMUSG00000130331.1,Gm70444,1151.0,46.30755864465682,True,False,False,False,False,0.0,0.0,0.0,0.0,4.0,8.706257220588885e-06,2.0,2.3740865235394776e-06
62446,ENSMUSG00000130333.1,Gm34889,1127.6666666666667,42.10564764167112,True,False,False,False,False,31.0,0.00010761502866898402,103.0,0.00017976583394394924,36.0,7.337343966157295e-05,85.0,0.00011912031137216378
62448,ENSMUSG00000130335.1,Gm66800,446.0,42.05572213390216,True,False,False,False,False,0.0,0.0,20.0,3.144903690232991e-05,9.0,1.8400885617802604e-05,21.0,2.5138890761424944e-05
62449,ENSMUSG00000130337.1,Gm72845,400.0,42.0,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.7997761856501006e-06,1.0,1.2109527695370297e-06
62450,ENSMUSG00000130339.1,Gm60191,820.0,45.73170731707317,True,False,False,False,False,8.0,2.7464975732789382e-05,4.0,9.436905190872288e-06,7.0,1.4963409989106627e-05,9.0,1.5580754133419045e-05
62451,ENSMUSG00000130340.1,Gm66801,577.0,48.3790198319996,True,False,False,False,False,1.0,2.402543485919369e-06,6.0,1.1114660515315617e-05,1.0,2.096672339552e-06,5.0,7.241809675357891e-06
62452,ENSMUSG00000130341.1,Gm60580,248.0,44.75806451612903,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.049471706058196e-07
62453,ENSMUSG00000130342.1,Gm62785,1048.0,39.79007633587786,True,False,False,False,False,1.0,2.8051251093304233e-06,1.0,7.484605335399258e-07,3.0,5.5341900590487695e-06,3.0,3.3829101612860834e-06
62454,ENSMUSG00000130344.1,Gm59673,472.8,46.62056494712321,True,False,False,False,False,0.0,0.0,3.0,5.430544520252049e-06,4.0,7.327025210459061e-06,3.0,4.983347913346266e-06
62455,ENSMUSG00000130345.1,Gm71714,521.0,40.18747321145711,True,False,False,False,False,4.0,1.1171232592961745e-05,10.0,1.782384108777482e-05,8.0,1.7772632000160737e-05,13.0,1.9309158186436305e-05
62457,ENSMUSG00000130348.1,Gm63344,845.3333333333334,46.25080334346887,True,False,False,False,False,2.0,6.274682806455922e-06,2.0,3.3727680583041637e-06,3.0,5.173260090338939e-06,2.0,3.0395150053345894e-06
62458,ENSMUSG00000130349.1,Gm70445,446.0,45.2914798206278,True,False,False,False,False,17.0,4.863625804830846e-05,3.0,4.428313817346524e-06,7.0,1.5535835630951268e-05,7.0,9.938885967811654e-06
62459,ENSMUSG00000130350.1,Gm52136,818.0,54.034229828850854,True,False,False,False,False,0.0,0.0,1.0,1.6712162214386683e-06,2.0,4.431312298111033e-06,2.0,2.539966087664267e-06
62461,ENSMUSG00000130352.1,Gm72847,403.5,53.377818047791635,True,False,False,False,False,8.0,2.2094960142812145e-05,5.0,7.749070581463764e-06,18.0,3.3871386581587544e-05,16.0,2.0884808513426435e-05
62462,ENSMUSG00000130353.1,Gm66226,788.0,55.203045685279186,True,False,False,False,False,2.0,6.703214299147884e-06,0.0,0.0,9.0,1.8003034532534916e-05,6.0,8.249953515649191e-06
62464,ENSMUSG00000130355.1,Gm66803,308.0,45.77922077922078,True,False,False,False,False,14.0,4.493387728025613e-05,9.0,1.6810994076456662e-05,22.0,4.450708634079458e-05,20.0,2.7222942136021306e-05
62465,ENSMUSG00000130357.1,Gm62128,1337.0,43.23111443530292,True,False,False,False,False,7.0,2.0111227278649237e-05,4.0,7.597864829582501e-06,1.0,2.4677076441056833e-06,2.0,3.2091042776505912e-06
62466,ENSMUSG00000130358.1,Gm34133,738.6666666666666,46.81126528691902,True,False,False,False,False,33.0,0.00010761684733844139,26.0,4.469439697446304e-05,22.0,4.377021905734359e-05,22.0,2.9305487560555763e-05
62467,ENSMUSG00000130359.1,Gm65106,836.5,41.49795812635236,True,False,False,False,False,26.0,8.361880695402583e-05,20.0,3.239747500666914e-05,44.0,8.76742253870931e-05,32.0,4.096155545494562e-05
62468,ENSMUSG00000130360.1,Gm64023,473.0,35.517970401691336,True,False,False,False,False,1.0,3.78804896159964e-06,0.0,0.0,2.0,4.244712551542885e-06,2.0,2.8376808240831416e-06
62469,ENSMUSG00000130361.1,Gm64024,621.0,46.2157809983897,True,False,False,False,False,0.0,0.0,1.0,1.7213537754491493e-06,1.0,2.094160731965392e-06,0.0,0.0
62470,ENSMUSG00000130362.1,Gm72848,620.0,49.03225806451613,True,False,False,False,False,7.0,2.4719782049974765e-05,199.0,0.00035351971531684607,121.0,0.0002552249226695298,229.0,0.0003220701691033766
62471,ENSMUSG00000130363.1,Gm60590,1288.0,47.28260869565217,True,False,False,False,False,7.0,2.231319292003388e-05,6.0,1.2524921441815843e-05,6.0,1.3118416981018432e-05,10.0,1.539025928031391e-05
62473,ENSMUSG00000130365.1,Gm72849,1186.0,47.237082126562626,True,False,False,False,False,5.0,1.536223806601199e-05,5.0,1.0063558906430021e-05,3.0,6.360959443645811e-06,3.0,4.1127835028187305e-06
62474,ENSMUSG00000130366.1,Gm74983,730.0,47.671232876712324,True,False,False,False,False,1.0,4.80723819036349e-06,5.0,7.08000906949791e-06,17.0,3.5374636330410385e-05,20.0,2.7425622084351482e-05
62475,ENSMUSG00000130367.1,Gm68492,621.5,52.94625008481609,True,False,False,False,False,21.0,6.893639447814041e-05,96.0,0.0001568408161071251,2.0,4.4630311284198155e-06,59.0,7.69509697098157e-05
62477,ENSMUSG00000130369.1,Gm59674,478.0,49.58239655377564,True,False,False,False,False,1.0,2.966968758374219e-06,4.0,8.485404055935453e-06,3.0,6.9056387970828e-06,3.0,4.634160646849751e-06
62479,ENSMUSG00000130371.1,Gm64025,978.0,42.12678936605317,True,False,False,False,False,18.0,5.328728220219786e-05,33.0,5.7052389052045424e-05,13.0,2.6931205206531296e-05,32.0,4.572845345247124e-05
62480,ENSMUSG00000130372.1,Gm60193,468.0,47.22222222222222,True,False,False,False,False,51.0,0.00016758679585958462,148.0,0.0002501806481232193,36.0,7.183338479698983e-05,112.0,0.00015490664494815018
62481,ENSMUSG00000130373.1,Gm60195,804.0,46.53723737590312,True,False,False,False,False,7.0,2.0808106315854837e-05,7.0,1.2625312265573784e-05,5.0,9.409958642309775e-06,10.0,1.5424425049982936e-05
62482,ENSMUSG00000130374.1,Gm65130,510.0,51.17647058823529,True,False,False,False,False,13.0,4.626199396090372e-05,53.0,8.747470897285067e-05,35.0,7.795499684255473e-05,48.0,6.747826608218064e-05
62483,ENSMUSG00000130375.1,Gm35579,901.6,42.02339315995227,True,False,False,False,False,0.0,0.0,1.0,1.7950914214857311e-06,2.0,3.247572810611968e-06,1.0,1.2896869851786043e-06
62485,ENSMUSG00000130377.1,Gm53477,717.6666666666666,44.18095549084027,True,False,False,False,False,29.0,9.483043845367994e-05,19.0,3.332257675565495e-05,24.0,5.037668287471288e-05,34.0,4.703660080227189e-05
62486,ENSMUSG00000130378.1,Gm66806,371.0,57.68194070080862,True,False,False,False,False,0.0,0.0,3.0,5.505357291199625e-06,1.0,1.715626777765225e-06,0.0,0.0
62487,ENSMUSG00000130379.1,Gm71716,648.0,45.98765432098765,True,False,False,False,False,12.0,3.989444556087504e-05,8.0,1.272137130919113e-05,9.0,1.908515175686442e-05,9.0,1.2382488774517567e-05
62488,ENSMUSG00000130380.1,Gm46921,648.0,46.45399855818232,True,False,False,False,False,35.0,0.00011110362463724878,11.0,2.0256341510463186e-05,14.0,2.9784323167607303e-05,20.0,3.0902881054551585e-05
62489,ENSMUSG00000130381.1,Gm61777,472.5,44.849624060150376,True,False,False,False,False,0.0,0.0,2.0,2.8451459891694175e-06,2.0,3.631869602588031e-06,0.0,0.0
62490,ENSMUSG00000130382.1,Gm31564,773.5,45.35893402643818,True,False,False,False,False,0.0,0.0,2.0,4.2353079577707685e-06,1.0,1.7872690541064593e-06,2.0,3.7231809495596986e-06
62491,ENSMUSG00000130383.1,Gm60591,1399.0,50.89349535382416,True,False,False,False,False,0.0,0.0,1.0,1.6928238013749298e-06,1.0,1.4895934696786524e-06,2.0,2.9310385168639295e-06
62492,ENSMUSG00000130384.1,Gm72883,597.2,46.585615403617155,True,False,False,False,False,450.0,0.0014323334683373436,447.0,0.0007587901726132097,180.0,0.0003673837495290275,465.0,0.0006398011585373292
62493,ENSMUSG00000130385.1,Gm71720,469.0,44.776119402985074,True,False,False,False,False,0.0,0.0,5.0,6.82922945195642e-06,0.0,0.0,1.0,1.2390910004342449e-06
62495,ENSMUSG00000130388.1,Gm69011,652.0,50.61349693251533,True,False,False,False,False,1.0,2.8886622120935663e-06,0.0,0.0,0.0,0.0,0.0,0.0
62496,ENSMUSG00000130389.1,Gm65109,1046.0,42.638623326959845,True,False,False,False,False,42.0,0.00013947701755559502,25.0,4.261395590581049e-05,14.0,2.9542967537351306e-05,25.0,3.5383176194654586e-05
62498,ENSMUSG00000130391.1,Gm66221,529.0,58.97920604914933,True,False,False,False,False,1.0,2.4167047782052004e-06,0.0,0.0,4.0,9.891706750023757e-06,3.0,5.08838771364234e-06
62499,ENSMUSG00000130392.1,Gm58553,256.0,48.046875,True,False,False,False,False,0.0,0.0,5.0,9.257241654201284e-06,1.0,2.256140359982997e-06,3.0,4.534811082934175e-06
62500,ENSMUSG00000130393.1,Gm72615,944.5,46.664565173692964,True,False,False,False,False,4.0,1.2870198017847754e-05,3.0,3.913300834302171e-06,3.0,7.266530108462363e-06,2.0,2.7484052970964176e-06
62501,ENSMUSG00000130394.1,Gm72616,1127.0,46.155392367066895,True,False,False,False,False,1.0,3.3639846838539654e-06,2.0,1.6920078757924776e-06,1.0,1.9024288295139578e-06,2.0,1.3872992521611464e-06
62502,ENSMUSG00000130395.1,Gm66807,938.0,47.6545842217484,True,False,False,False,False,24.0,7.392151943255853e-05,6.0,9.03859657355355e-06,17.0,3.58197033573496e-05,16.0,2.2891234606552912e-05
62503,ENSMUSG00000130396.1,Gm70446,255.0,41.96078431372549,True,False,False,False,False,1.0,3.729775274189805e-06,104.0,0.00018560151220073414,226.0,0.0004645156462856668,228.0,0.00032072405656630425
62504,ENSMUSG00000130397.1,Gm30318,679.0,50.220913107511045,True,False,False,False,False,5.0,1.672725293217444e-05,2.0,3.9122714966884825e-06,3.0,6.0483407403440175e-06,1.0,2.0609544683655958e-06
62506,ENSMUSG00000130399.1,Gm65110,833.25,49.29000485358203,True,False,False,False,False,13.0,4.307761241656476e-05,34.0,5.938864667248125e-05,29.0,5.776799579048726e-05,32.0,4.3429365617785925e-05
62507,ENSMUSG00000130400.1,Gm68477,708.2857142857143,50.69433374717763,True,False,False,False,False,245.0,0.0006770850077281617,13.0,1.9430064811160418e-05,63.0,0.0001208273114774747,50.0,6.231828674139793e-05
62508,ENSMUSG00000130401.1,Gm64026,379.0,44.59102902374671,True,False,False,False,False,0.0,0.0,1.0,1.8284833655154035e-06,1.0,1.9787939672527396e-06,1.0,1.4374274525396795e-06
62509,ENSMUSG00000130402.1,Gm59675,443.0,42.66365688487584,True,False,False,False,False,55.0,0.00016224694635820193,22.0,3.5662999371698845e-05,17.0,3.4638558056075996e-05,20.0,2.558165235336601e-05
62510,ENSMUSG00000130403.1,Gm68479,529.0,48.39319470699433,True,False,False,False,False,0.0,0.0,0.0,0.0,1.0,2.5253639528383065e-06,0.0,0.0
62512,ENSMUSG00000130406.1,Gm72617,530.0,53.76812691272047,True,False,False,False,False,0.0,0.0,15.0,2.4913796041603213e-05,22.0,4.496516732792828e-05,23.0,3.093428266308855e-05
62513,ENSMUSG00000130407.1,Gm66809,841.5,54.00271370420624,True,False,False,False,False,0.0,0.0,19.0,3.223699594469572e-05,16.0,3.263748205500353e-05,27.0,3.802744541920316e-05
62515,ENSMUSG00000130409.1,Gm66810,653.0,44.63029679190255,True,False,False,False,False,2.0,6.719886361816666e-06,8.0,1.351410824090632e-05,7.0,1.2845163893504931e-05,9.0,1.0954787577669199e-05
62516,ENSMUSG00000130410.1,Gm68482,661.0,47.95763993948563,True,False,False,False,False,7.0,2.1373758514516042e-05,10.0,1.911011873749922e-05,1.0,2.2182212157104974e-06,9.0,1.3296912315785986e-05
62517,ENSMUSG00000130411.1,Gm64027,490.0,49.59183673469388,True,False,False,False,False,0.0,0.0,1.0,1.7022843250180719e-06,1.0,2.511178153065231e-06,2.0,3.0961177104480075e-06
62518,ENSMUSG00000130412.1,Gm60209,493.0,46.85598377281947,True,False,False,False,False,0.0,0.0,1.0,1.2659535234687013e-06,0.0,0.0,0.0,0.0
62520,ENSMUSG00000130414.1,Gm65112,458.0,39.737991266375545,True,False,False,False,False,15.0,4.335125617450243e-05,1.0,1.4414198772867131e-06,2.0,4.704868202081937e-06,2.0,2.6452541472146438e-06
62523,ENSMUSG00000130417.1,Gm60210,395.0,47.08860759493671,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5241437451939533e-06
62524,ENSMUSG00000130418.1,Gm62033,811.0,48.33538840937115,True,False,False,False,False,4.0,1.1624041636125938e-05,0.0,0.0,7.0,1.2720610222136097e-05,8.0,8.83216309110982e-06
62525,ENSMUSG00000130419.1,Gm65113,483.0,52.79503105590062,True,False,False,False,False,11.0,3.018015334484972e-05,5.0,9.720944496226364e-06,12.0,2.604973140257475e-05,16.0,2.3409626366612124e-05
62526,ENSMUSG00000130421.1,Gm34994,587.0,45.826235093696766,True,False,False,False,False,1.0,2.4793073868767698e-06,3.0,6.092255326182763e-06,4.0,8.861559624815032e-06,4.0,6.166971001203971e-06
62527,ENSMUSG00000130422.1,Gm53770,1429.2,50.767582319436556,True,False,False,False,False,8.0,2.7692551623567782e-05,0.0,0.0,0.0,0.0,1.0,1.254022312331285e-06
62529,ENSMUSG00000130424.1,Gm60597,1013.0,43.928923988154,True,False,False,False,False,8.0,2.6503876306984523e-05,9.0,1.8212159856760307e-05,13.0,2.562031763575946e-05,6.0,7.455501493183677e-06
62530,ENSMUSG00000130425.1,Gm66813,474.0,48.63035714285714,True,False,False,False,False,0.0,0.0,5.0,8.16916059638609e-06,21.0,4.099824917932968e-05,21.0,2.8173099680837287e-05
62531,ENSMUSG00000130426.1,Gm35884,1772.5,49.801548309777935,True,False,False,False,False,6.0,2.1613811147061142e-05,1.0,1.3154679553922784e-06,6.0,1.3921537065339881e-05,5.0,7.265467023345688e-06
62533,ENSMUSG00000130428.1,Gm31965,514.0,49.0272373540856,True,False,False,False,False,0.0,0.0,11.0,1.712105082376621e-05,4.0,9.259325014513264e-06,7.0,9.548644129234653e-06
